rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
237,Sten SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,50kg Bomb,11,0,0,5,2,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Booby trap,20,0,0,5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,.303 Rifle,1,0,11,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Demolition Chrg,20,0,0,48,8,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Fougasse,18,0,0,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,200kg Bomb,11,0,0,20,6,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,25mm (2) AA-Gun,4,0,0,2,1,5,15,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,105mm 1919/24,7,0,0,5,3,8,11,0,6,120,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,85mm L35 Schndr,6,0,0,4,2,0,7,0,9,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
