rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
221,8cm Fjg GrW,3,0,0,4,1,0,11,0,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Pzrwurfmine L,2,0,0,4,3,222,3,0,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
223,Pzrwurfmine K,2,0,0,4,3,222,3,0,3,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
224,Haft-HL3,2,0,0,5,3,222,3,0,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
225,M.38 Breda CMG,5,0,0,1,0,0,5,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,15cm KwK44 L38,7,0,0,8,3,30,21,0,10,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,15cm sFH 37(t),7,0,0,8,3,0,21,0,6,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,10.5cm FlaK 38,7,0,0,5,3,18,11,0,16,90,82,21,10,0,0,0,0,0,0,0,0,0,0,0,0
229,Geballte Ladung,2,0,0,5,2,222,7,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
230,7.5cm LG40 PAW,3,0,0,4,2,8,5,0,10,50,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
231,10.5cm LG40 PAW,3,0,0,5,3,222,11,0,10,50,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
232,Pzhndgranate 41,2,0,0,4,2,222,3,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
233,MP 749(e) SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,37mm SA17 (L21),5,0,0,2,1,0,1,0,6,30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
235,MP 739(i) SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,15.2cm M-10T,7,0,0,8,4,9,21,0,6,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
237,MP 28 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,MP 760(a) SMG,1,0,0,1,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,50kg Bomb,11,0,0,5,2,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,250kg Bomb,11,0,0,25,6,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,SD4 AT bomblets,14,0,0,4,6,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,500kg Bomb,11,0,0,50,8,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1000kg Bomb,11,0,0,100,12,0,200,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,SD2 HE bomblets,14,0,0,3,2,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,MP 717(r) SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,10cm NbW 35,3,0,0,4,2,0,15,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,X-7 Rotkappchen,13,0,0,5,0,0,0,0,35,26,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0
249,38cm RW 61,7,0,0,20,28,0,67,0,6,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
