rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,50kg Bomba,11,0,0,5,3,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,120kg Bomba,11,0,0,12,4,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,250kg Bomba,11,0,0,25,6,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,M1871 Remington,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,P14 Ross .303,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Booby trap,20,0,0,5,2,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Demolition Chrg,20,0,0,48,8,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Fougasse,18,0,0,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,M1913 Steyer,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,12kg Bomba,11,0,0,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
