rid,name,wclass,size,B17,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
237,Sten SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Vickers BMG,5,0,0,1,0,0,5,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,.303 Rifle,1,0,11,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Thompson SMG,1,0,0,1,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,40 lb Bomb,11,0,0,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,750 lb Bomb,11,0,0,36,7,0,64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,25 Pounder Gun,6,0,0,5,2,0,7,0,7,117,70,8,11,0,0,0,0,0,0,0,0,0,0,0,0
247,1500 lb Bomb,11,0,0,72,10,0,144,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,5.5in Field Gun,7,0,0,8,3,0,19,0,6,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,25 lb Bomb,11,0,0,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
