id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
138,75,Hohei Butai B,2,medium infantry,0,infantry,1942,1,1949,0,1,15,0,25,9,0,60,0,0,0,0,9,0,0,0,0,205,50,0,0,0,87,15,0,231,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,75,Hohei Butai A,14,elite infantry,0,infantry,1943,1,1949,0,1,15,0,41,9,0,63,0,0,0,0,9,0,0,0,0,205,40,0,0,0,93,15,6,231,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,75,Hohei Butai A,1,infantry,0,infantry,1930,1,1937,0,1,20,0,37,9,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,92,20,0,206,50,0,216,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,75,Hohei Butai A,1,infantry,0,infantry,1938,1,1941,0,1,20,0,32,9,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,89,20,0,207,50,0,217,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,75,Hohei Butai A,1,infantry,0,infantry,1941,8,1949,0,1,20,0,32,9,0,80,0,0,0,0,9,0,0,0,0,205,50,0,0,0,89,20,0,231,50,0,217,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,75,Hohei Butai A,1,infantry,0,infantry,1941,1,1945,0,1,20,0,51,9,0,20,0,0,0,0,9,0,0,0,0,205,50,0,0,0,100,15,10,231,50,0,92,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,75,Hohei Butai B,0,light infantry,0,infantry,1930,1,1938,0,1,13,0,26,9,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,92,13,0,206,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,75,Hohei Butai B,0,light infantry,0,infantry,1938,1,1941,0,1,13,0,22,9,0,40,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,13,0,207,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,75,Hohei Butai B,0,light infantry,0,infantry,1941,8,1949,0,1,13,0,23,9,0,60,0,0,0,0,9,0,0,0,0,205,50,0,0,0,87,13,0,231,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,75,Hohei Butai B,19,second line infantry,0,infantry,1930,1,1940,0,1,18,0,28,9,0,20,0,0,0,0,9,0,0,0,0,213,40,0,0,0,89,18,0,206,50,0,216,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,75,Hohei Butai B,19,second line infantry,0,infantry,1937,1,1941,0,1,18,0,28,9,0,20,0,0,0,0,9,0,0,0,0,213,40,0,0,0,89,18,0,207,50,0,216,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,75,Hohei Butai B,19,second line infantry,0,infantry,1941,8,1949,0,1,18,0,29,9,0,60,0,0,0,0,9,0,0,0,0,205,40,0,0,0,89,18,0,231,50,0,217,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,75,Hohei Butai B,19,second line infantry,0,infantry,1941,8,1949,0,1,18,0,30,9,0,60,0,0,0,0,9,0,0,0,0,205,40,0,0,0,99,18,0,231,50,0,89,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,75,Rikusentai HQ,82,platoon HQ,9,C&C,1930,1,1941,0,1,10,0,17,10,0,40,0,0,0,0,9,0,0,0,0,143,40,0,0,0,89,12,0,206,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,75,Rikusentai HQ,82,platoon HQ,9,C&C,1942,1,1949,0,1,10,0,19,10,0,80,0,0,0,0,9,0,0,0,0,135,40,0,0,0,87,12,0,231,50,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,75,Rikusentai,68,marines,7,marine unit,1930,1,1938,0,1,13,0,26,10,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,92,13,0,206,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,75,Rikusentai,68,marines,7,marine unit,1939,1,1941,0,1,13,0,23,10,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,13,0,207,50,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,75,Rikusentai,68,marines,7,marine unit,1941,8,1949,0,1,13,0,24,10,0,21,0,0,0,0,9,0,0,0,0,205,50,0,0,0,87,13,0,231,50,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,75,Rikusentai,68,marines,7,marine unit,1930,1,1938,0,1,18,0,35,10,0,21,0,0,0,0,9,0,0,0,0,213,50,0,0,0,92,18,0,206,50,0,216,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,75,Rikusentai,68,marines,7,marine unit,1939,1,1949,0,1,18,0,30,10,0,22,0,0,0,0,9,0,0,0,0,213,50,0,0,0,89,18,0,207,50,0,217,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,75,Rikusentai,68,marines,7,marine unit,1942,1,1949,0,1,18,0,30,10,0,22,0,0,0,0,9,0,0,0,0,205,50,0,0,0,92,18,0,231,50,0,217,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,75,Rikusentai,68,marines,7,marine unit,1941,1,1945,0,1,18,0,30,10,0,22,0,0,0,0,9,0,0,0,0,2,50,0,0,0,89,18,0,231,50,0,217,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,75,Kohei Butai,6,engineers,0,infantry,1930,1,1949,0,1,12,0,32,9,0,10,0,0,0,0,9,0,0,0,0,142,50,0,0,0,84,6,0,92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,75,Kohei Butai,7,motorized engineers,0,infantry,1934,1,1940,0,1,12,0,35,9,0,10,0,0,0,0,9,0,0,0,0,3,50,0,0,0,83,6,0,84,6,0,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,75,Kohei Butai,7,motorized engineers,0,infantry,1941,1,1949,0,1,12,0,34,9,0,10,0,0,0,0,9,0,0,0,0,142,50,0,0,0,88,6,0,84,6,0,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,75,Rakkasan,12,airborne infantry,0,infantry,1941,1,1944,0,1,15,0,27,10,0,12,0,0,0,0,9,0,0,0,0,2,50,0,0,0,87,15,0,231,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,75,Rakkasan,12,airborne infantry,0,infantry,1939,1,1940,0,1,15,0,27,10,0,31,0,0,0,0,9,0,0,0,0,3,50,0,0,0,87,15,0,207,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,75,Tenshin-tai,16,special forces,0,infantry,1942,1,1949,0,1,10,0,25,11,0,0,0,1,0,0,9,0,0,0,0,143,50,0,0,0,87,10,0,207,50,0,147,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,75,Sogekihei,15,sniper,0,infantry,1937,1,1949,0,0,1,0,20,12,0,0,0,4,3,0,2,0,0,0,0,146,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,75,Rikusentai,68,marines,7,marine unit,1942,1,1949,0,1,18,0,50,10,0,22,0,0,0,0,9,0,0,0,0,205,50,0,0,0,93,18,6,231,50,0,87,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,75,Nikudan-Tokkou,54,AT infantry,5,anti-tank,1938,1,1949,0,0,2,0,17,5,0,0,0,0,0,0,9,0,0,0,0,228,0,40,0,0,142,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,75,Nikudan-Tokkou,54,AT infantry,5,anti-tank,1944,10,1949,0,0,2,0,8,12,0,0,0,0,0,0,9,0,0,0,0,86,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,75,Nikudan-Tokkou,54,AT infantry,5,anti-tank,1944,1,1949,0,0,2,0,9,12,0,0,0,0,0,0,9,0,0,0,0,229,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,75,Nikudan-Tokkou,54,AT infantry,5,anti-tank,1930,1,1945,0,0,2,0,10,12,0,0,0,0,0,0,9,0,0,0,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,75,AT Rocket Btai ,54,AT infantry,5,anti-tank,1945,7,1949,0,0,2,0,6,8,0,0,0,0,0,0,9,0,0,0,0,91,0,4,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,75,HMG Butai,10,heavy machine gun,0,infantry,1933,1,1949,0,0,4,0,18,6,0,20,0,3,2,0,9,0,0,0,0,208,60,0,0,0,87,4,0,143,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,75,HMG Butai,10,heavy machine gun,0,infantry,1930,1,1949,0,0,4,0,17,6,0,20,0,3,2,0,9,0,0,0,0,211,60,0,0,0,87,4,0,143,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,75,Knee Mortar Tm,41,light mortar,4,artillery,1930,1,1940,0,0,2,0,17,9,0,93,0,2,0,0,9,0,0,0,0,196,50,0,0,0,213,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,75,Knee Mortar Tm,41,light mortar,4,artillery,1941,1,1949,0,0,2,0,17,9,0,93,0,2,0,0,9,0,0,0,0,197,50,0,0,0,205,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,75,Kihie Mortar,41,light mortar,4,artillery,1941,1,1949,0,1,6,0,26,9,0,13,0,2,0,0,9,0,0,0,0,197,50,0,0,0,217,40,0,142,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,75,Armored Boat,102,landing craft gunboat,12,navy,1930,1,1949,0,6,20,7,80,0,0,92,0,4,2,0,9,0,255,12,1,4,60,40,0,0,218,90,0,218,90,0,0,0,0,28,28,28,30,30,30,12,70,10,30,30,10,20,20
179,75,Hohei Butai B,0,light infantry,0,infantry,1941,8,1949,0,1,13,0,36,9,0,80,0,0,0,0,9,0,0,0,0,205,50,0,0,0,100,13,6,231,50,0,87,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,75,Sm Naval Guns,104,naval bombardment,12,navy,1930,1,1945,0,3,99,0,100,0,0,93,0,0,0,0,10,0,255,0,0,188,40,0,0,0,188,40,0,188,40,0,188,40,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0
181,75,Med Naval Guns,104,naval bombardment,12,navy,1930,1,1945,0,4,99,0,83,0,0,93,0,0,0,0,15,0,255,0,0,189,40,0,0,0,189,40,0,189,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0
182,75,Lge Naval Guns,104,naval bombardment,12,navy,1930,1,1945,0,4,99,0,118,0,0,93,0,0,0,0,6,0,255,0,0,190,40,0,0,0,190,40,0,190,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0
184,75,Transport,99,landing barge,12,navy,1935,1,1949,0,6,12,20,76,0,0,20,0,1,1,0,9,254,255,8,0,234,60,0,0,0,234,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,75,Knee Mortar Bt,41,light mortar,4,artillery,1930,1,1940,0,1,12,0,42,9,0,90,0,2,0,0,9,0,0,0,0,196,50,0,0,0,216,60,0,216,60,0,214,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,75,Knee Mortar Bt,41,light mortar,4,artillery,1941,1,1949,0,1,12,0,44,9,0,90,0,2,0,0,9,0,0,0,0,197,50,0,0,0,217,60,0,217,60,0,243,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,75,Gun Casement,107,naval fortification,13,fortification,1930,1,1949,0,2,20,4,132,0,0,92,0,4,5,0,5,0,255,0,0,75,60,0,0,0,214,50,0,0,0,0,0,0,0,152,152,76,51,107,76,51,70,0,18,5,22,22,22
188,75,Gun Emplacement,107,naval fortification,13,fortification,1930,1,1949,0,1,20,4,101,0,0,52,0,4,5,0,6,0,255,0,0,33,60,0,5,0,211,90,0,214,50,0,89,10,0,51,51,51,15,76,76,38,70,0,0,0,0,0,0
189,75,Large Bunker,105,fort,13,fortification,1942,1,1949,0,4,20,5,118,0,0,72,0,4,5,0,9,0,255,0,0,247,90,0,0,0,208,90,0,208,90,0,214,50,0,76,76,76,0,105,105,51,70,15,15,15,0,15,15
190,75,Hvy Bunker,105,fort,13,fortification,1943,1,1949,0,4,20,6,255,0,0,92,0,4,5,0,4,0,255,0,0,68,80,0,0,0,23,30,30,23,30,30,247,90,0,152,152,152,76,105,105,76,70,18,18,18,5,22,22
191,75,Obs Post,105,fort,13,fortification,1930,1,1949,0,0,4,5,111,0,0,83,0,0,5,0,9,0,255,0,0,206,50,0,0,0,89,10,0,89,12,0,0,0,0,105,105,105,76,152,152,51,70,12,22,22,0,22,22
192,75,Log MG Bunker,105,fort,13,fortification,1942,1,1949,0,1,8,1,66,0,0,12,0,3,5,0,9,0,255,0,0,208,90,0,0,0,87,10,0,243,90,0,0,0,0,38,38,38,13,76,76,51,70,0,0,0,0,0,0
193,75,Rifle Bunker,105,fort,13,fortification,1942,1,1949,0,1,5,1,47,0,0,12,0,0,5,0,9,0,255,0,0,205,50,0,0,0,206,50,0,89,14,0,89,10,0,38,38,38,0,51,51,25,70,0,0,0,0,0,0
194,75,Blockhouse,105,fort,13,fortification,1942,1,1949,0,3,15,5,87,0,0,92,0,0,5,0,9,0,255,0,0,213,50,0,0,0,87,20,0,208,60,0,20,40,40,105,76,76,0,105,105,51,70,10,10,10,0,10,10
195,75,Steel AT Bunker,105,fort,13,fortification,1943,1,1949,0,2,8,5,138,0,0,32,0,4,5,0,7,0,255,0,0,23,60,60,0,0,208,90,0,89,14,0,0,0,0,105,76,51,38,76,51,38,50,22,34,22,0,34,22
196,75,HMG Nest,105,fort,13,fortification,1942,1,1949,0,1,18,1,93,0,0,10,0,3,5,0,9,0,255,0,0,208,90,0,0,0,89,20,0,208,90,0,208,90,0,76,51,51,13,51,51,38,70,12,22,22,0,22,22
197,75,Cave,112,cave,14,other,1942,1,1949,0,1,13,1,141,0,0,10,0,3,5,0,9,0,255,0,0,208,90,0,0,0,206,50,0,206,50,0,89,20,0,222,222,222,0,222,222,222,0,0,0,0,0,0,0
198,75,Cave,112,cave,14,other,1942,1,1949,0,1,15,1,182,0,0,10,0,4,5,0,9,0,255,0,0,20,30,60,0,0,207,50,0,243,50,0,89,20,0,222,222,222,0,222,222,222,0,0,0,0,0,0,0
199,75,Cave,112,cave,14,other,1942,1,1949,0,1,18,1,167,0,0,10,0,4,5,0,6,0,255,0,0,34,90,0,0,0,207,50,0,207,50,0,89,20,0,222,222,222,0,222,222,222,0,0,0,0,0,0,0
200,75,Coastal AA Gun,107,naval fortification,13,fortification,1930,1,1949,0,6,20,6,194,0,0,90,0,4,5,0,4,0,255,0,0,199,80,80,0,0,214,50,0,0,0,0,0,0,0,152,105,222,76,105,105,76,70,18,18,0,12,18,18
201,75,Coastal AA Gun,107,naval fortification,13,fortification,1930,1,1949,0,6,16,6,120,0,0,90,0,4,5,0,6,0,255,0,0,36,80,20,0,0,214,50,0,0,0,0,0,0,0,105,76,222,51,105,76,51,70,18,18,0,18,18,18
202,75,Coastal AA Gun,107,naval fortification,13,fortification,1930,1,1949,0,6,20,6,200,0,0,90,0,4,5,0,4,0,255,0,0,198,30,30,0,0,214,50,0,0,0,0,0,0,0,203,152,222,105,203,152,105,70,18,18,0,12,18,12
203,75,IG Bunker,105,fort,13,fortification,1930,1,1942,0,1,15,4,121,0,0,90,0,4,5,0,8,0,255,0,0,32,80,0,10,0,89,20,0,206,50,0,206,50,0,105,76,76,38,76,76,76,70,22,22,22,0,22,22
204,75,MG Bunker,105,fort,13,fortification,1934,1,1949,0,1,16,1,85,0,0,90,0,3,5,0,9,0,255,0,0,208,90,0,0,0,208,90,0,208,90,0,208,90,0,51,51,51,13,76,73,51,70,0,0,0,0,0,0
205,75,Strongpoint,105,fort,13,fortification,1943,1,1949,0,5,20,6,175,0,0,90,0,4,5,0,4,0,255,0,0,223,80,0,0,0,208,90,0,208,90,0,23,20,60,152,105,105,76,105,105,76,70,0,0,0,0,0,0
206,75,Command Bunker,105,fort,13,fortification,1930,1,1936,0,1,15,4,127,0,0,90,0,4,5,0,9,0,255,0,0,12,30,30,0,0,211,90,0,206,50,0,206,50,0,105,105,105,51,105,105,76,70,12,22,22,0,22,22
207,75,Command Bunker,105,fort,13,fortification,1937,1,1949,0,1,15,4,167,0,0,90,0,4,5,0,9,0,255,0,0,31,30,30,0,0,208,90,0,207,50,0,207,50,0,105,105,105,51,105,105,76,70,12,22,22,0,22,22
208,75,Coastal Gun,107,naval fortification,13,fortification,1930,1,1949,0,6,20,6,217,0,0,90,0,4,5,0,6,0,255,0,0,200,80,0,0,0,198,40,40,214,50,0,0,0,0,152,105,222,76,105,105,76,70,18,18,0,12,18,18
209,75,Command Post,106,gun emplacement,13,fortification,1942,1,1949,0,5,20,1,140,0,0,92,0,0,0,0,9,0,255,0,0,205,50,0,0,0,87,10,0,208,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,75,Command Post,106,gun emplacement,13,fortification,1930,1,1941,0,5,20,1,143,0,0,92,0,0,0,0,9,0,255,0,0,213,50,0,0,0,211,60,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,75,Camp,106,gun emplacement,13,fortification,1949,12,1949,0,6,2,1,94,0,0,0,0,0,0,0,9,15,255,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,75,Type 98 So-Da,110,ammo carrier,14,other,1941,1,1949,0,2,2,3,61,27,0,10,0,0,0,0,8,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,8,12,16,10,6,50,56,24,15,5,22,22
213,75,Type 1 Ho-Ha,37,halftrack,3,APC,1944,1,1949,0,2,3,2,27,24,0,12,0,2,2,0,8,112,226,0,0,245,60,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,13,6,6,0,60,22,0,0,16,16,0
214,75,Type 1 Ho-Ki,39,tracked APC,3,APC,1941,5,1949,0,2,2,2,22,20,0,12,0,0,0,0,9,215,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,12,6,6,0,50,18,0,0,18,0,0
215,75,Type 4 Ka-Tsu,66,heavy amphibian unit,7,marine unit,1944,6,1949,0,3,5,4,84,16,0,11,0,4,2,0,6,140,228,3,0,242,60,0,0,0,242,60,0,0,0,0,0,0,0,10,5,5,10,5,5,5,60,0,0,0,0,0,0
216,75,Type 94 Truck,85,medium truck,10,transport,1934,1,1949,0,4,2,4,19,25,0,11,0,0,0,0,9,118,228,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,75,Sumida Truck,85,medium truck,10,transport,1930,1,1933,0,3,2,4,19,29,0,11,0,0,0,0,9,116,226,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,75,Isuzu Type 2,86,heavy truck,10,transport,1934,1,1949,0,4,2,5,21,23,0,11,0,0,0,0,9,220,230,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,75,Toyota KB Type1,85,medium truck,10,transport,1941,1,1949,0,4,2,4,14,31,0,11,0,0,0,0,9,113,228,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,75,Nissan 81,85,medium truck,10,transport,1935,1,1941,0,3,2,4,15,31,0,11,0,0,0,0,9,112,226,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,75,Wagon,88,wagon,10,transport,1930,1,1949,0,3,2,1,11,18,0,0,0,0,0,0,9,112,240,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,75,Mule Pack,91,pack animal,10,transport,1930,1,1949,0,2,2,1,4,12,0,0,0,0,0,0,9,105,124,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,75,Gun Team,90,gun team,10,transport,1930,1,1949,0,4,2,2,10,16,0,0,0,0,0,0,9,212,240,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,75,Su-Ki,65,amphibian unit,7,marine unit,1943,1,1949,0,4,4,1,22,28,0,10,0,0,0,0,9,113,228,6,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,30,0,20,0,0,0
225,75,Ku-8-II,95,glider,11,air force,1943,4,1944,0,4,2,0,36,3,0,90,0,0,0,0,0,118,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
226,75,Ki-57,94,cargo aircraft,11,air force,1939,1,1944,0,4,4,0,25,3,0,90,0,0,0,0,0,15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
227,75,Barge Carrier,87,barge carrier,10,transport,1930,1,1949,0,6,6,4,53,19,0,50,0,0,0,0,9,0,232,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,75,Jidou-Nirin,75,motorcycle,8,recon,1939,1,1949,0,2,12,0,25,55,0,11,0,0,0,0,9,0,233,0,0,205,50,0,0,0,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,75,Jidou-Nirin,75,motorcycle,8,recon,1930,1,1938,0,2,10,0,23,55,0,11,0,0,0,0,9,0,233,0,0,213,50,0,0,0,89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,75,T95 Teisatsuhei,70,scout vehicle,8,recon,1936,1,1949,0,2,2,2,7,44,0,50,0,0,0,0,9,4,224,0,0,205,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,75,Kihei,20,cavalry,1,cavalry,1930,1,1943,0,2,11,0,20,24,0,13,0,0,0,0,9,0,255,2,0,142,50,0,0,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,75,Kihei LMG ,20,cavalry,1,cavalry,1930,1,1943,0,2,4,0,14,18,0,13,0,2,2,0,9,0,255,1,0,206,50,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,75,Kihei+,20,cavalry,1,cavalry,1930,1,1943,0,2,13,0,23,18,0,13,0,0,0,0,9,0,255,1,0,142,50,0,0,0,89,13,0,206,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,75,Teisatsuhei,69,scout,8,recon,1930,1,1941,0,0,2,0,10,12,0,92,0,0,0,0,9,0,0,0,0,143,40,0,0,0,92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,75,Teisatsuhei,69,scout,8,recon,1942,1,1949,0,0,2,0,9,12,0,91,0,0,0,0,9,0,0,0,0,135,40,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,75,Sekkou,69,scout,8,recon,1930,1,1941,0,0,4,0,13,11,0,91,0,0,0,0,9,0,0,0,0,143,40,0,0,0,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,75,Sekkou,69,scout,8,recon,1942,1,1949,0,0,4,0,11,11,0,91,0,0,0,0,9,0,0,0,0,135,40,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,75,Ammo Carrier,110,ammo carrier,14,other,1930,1,1949,0,4,2,1,46,18,0,10,0,0,0,0,9,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,75,Ammo Dump,111,ammo dump,14,other,1930,1,1949,0,6,20,0,135,0,0,0,0,0,0,0,9,0,255,0,0,213,50,0,0,0,89,7,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,75,Type93 Utility ,108,utility vehicle,14,other,1934,1,1949,0,2,1,1,6,45,0,91,0,0,0,0,9,6,224,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,75,Type 95 FO Veh,73,FO vehicle,8,recon,1935,1,1949,0,2,1,2,18,30,0,92,0,0,0,0,9,2,224,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,75,Typ100 Te-Re FO,74,tracked FO,8,recon,1941,1,1949,0,2,6,2,28,26,0,91,0,0,0,0,6,0,226,0,0,205,50,0,0,0,0,0,0,0,0,0,0,0,0,12,10,8,12,16,10,6,0,56,24,15,5,22,22
243,75,FO Butai,72,forward observer,8,recon,1930,1,1949,0,0,2,0,21,8,0,90,0,0,0,0,9,0,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,75,Daitai HQ,81,force HQ,9,C&C,1930,1,1938,0,1,6,0,186,8,0,90,0,0,0,0,9,0,0,0,0,114,40,0,0,0,136,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,75,Daitai HQ,81,force HQ,9,C&C,1939,1,1949,0,1,6,0,187,8,0,90,0,0,0,0,9,0,0,0,0,114,40,0,0,0,87,6,0,136,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,75,Assault Boat,100,assault boat,12,navy,1930,1,1949,0,2,2,2,12,0,0,0,0,0,0,0,0,20,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,75,Barge,99,landing barge,12,navy,1930,1,1949,0,6,2,6,66,0,0,10,0,0,0,0,0,254,220,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,0,0,22,0,30,22,0,30
248,75,Daihatsu,99,landing barge,12,navy,1935,1,1949,0,6,12,6,69,0,0,20,0,1,1,0,9,254,255,8,0,234,60,0,0,0,234,60,0,0,0,0,0,0,0,20,10,10,20,10,10,0,0,0,0,0,0,0,0
249,75,Crewmen,109,crew,14,other,1930,1,1949,0,1,5,0,2,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
