id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
109,79,Machinegeweer,9,machine gun,0,infantry,1942,3,1949,0,1,8,0,24,8,0,40,0,3,2,0,9,0,0,0,0,118,60,0,0,0,88,5,0,221,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,79,Geweer Kapitein,4,motorized infantry,0,infantry,1930,1,1940,0,1,11,0,19,9,0,90,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,10,0,241,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,79,Geweer Kapitein,4,motorized infantry,0,infantry,1942,3,1949,0,1,11,0,18,9,0,90,0,0,0,0,9,0,0,0,0,242,50,0,0,0,88,10,0,151,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,79,Geweer Kapitein,4,motorized infantry,0,infantry,1945,5,1949,0,1,11,0,22,9,0,90,0,0,0,0,9,0,0,0,0,112,50,0,0,0,89,10,0,245,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,79,Jager Kapitein,19,second line infantry,0,infantry,1930,1,1940,0,1,11,0,18,10,0,91,0,0,0,0,9,0,0,0,0,213,40,0,0,0,87,4,0,241,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,79,Jager Kapitein,19,second line infantry,0,infantry,1942,3,1945,0,1,11,0,17,10,0,91,0,0,0,0,9,0,0,0,0,242,40,0,0,0,88,4,0,151,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,79,Jager Kapitein,19,second line infantry,0,infantry,1945,5,1949,0,1,11,0,20,10,0,91,0,0,0,0,9,0,0,0,0,112,40,0,0,0,89,4,0,245,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,79,Scherpschutter,15,sniper,0,infantry,1942,3,1949,0,0,1,0,20,12,0,0,0,4,3,0,4,0,0,0,0,146,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,79,Pantserinfnt HQ,4,motorized infantry,0,infantry,1945,5,1949,0,1,10,0,21,9,0,93,0,0,0,0,9,0,0,0,0,144,50,0,0,0,89,6,0,113,50,0,245,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,79,Pantserinfanter,5,armored infantry,0,infantry,1945,5,1949,0,1,10,0,39,9,0,93,0,0,0,0,9,0,0,0,0,112,50,0,0,0,91,0,8,113,50,0,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,79,Pantser Leider,82,platoon HQ,9,C&C,1945,5,1949,0,1,7,0,16,9,0,93,0,0,0,0,9,0,0,0,0,144,40,0,0,0,89,6,0,245,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,79,Lichte MGploeg,0,light infantry,0,infantry,1945,5,1949,0,0,3,0,9,9,0,72,0,0,0,0,9,0,0,0,0,117,50,0,0,0,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,79,KN Mariniers,68,marines,7,marine unit,1945,5,1949,0,1,12,0,24,10,0,40,0,0,0,0,9,0,0,0,0,112,50,0,0,0,89,10,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,79,KN Mariniers,68,marines,7,marine unit,1936,1,1942,0,1,11,0,19,10,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,8,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,79,KN Mariniers,68,marines,7,marine unit,1942,3,1945,0,1,12,0,19,10,0,40,0,0,0,0,9,0,0,0,0,242,50,0,0,0,88,10,0,151,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,79,Spandau AAMG,61,flak,6,anti-air,1930,1,1940,0,1,7,0,10,1,0,23,0,2,2,0,9,0,107,0,0,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,79,Lichte MGploeg,0,light infantry,0,infantry,1930,1,1940,0,0,2,0,5,9,0,10,0,0,0,0,9,0,0,0,0,241,50,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,79,KN Leider,82,platoon HQ,9,C&C,1936,1,1942,0,1,7,0,12,10,0,93,0,0,0,0,9,0,0,0,0,214,40,0,0,0,87,6,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,79,KN Leider,82,platoon HQ,9,C&C,1942,3,1945,0,1,7,0,13,10,0,93,0,0,0,0,9,0,0,0,0,221,40,0,0,0,88,6,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,79,KN Leider,82,platoon HQ,9,C&C,1945,5,1949,0,1,7,0,16,10,0,93,0,0,0,0,9,0,0,0,0,144,40,0,0,0,89,6,0,245,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,79,Brewster 339,92,aircraft,11,air force,1941,3,1942,0,2,1,0,50,4,0,90,0,4,1,0,9,0,255,0,0,164,15,2,0,0,164,15,2,239,2,0,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0
136,79,P-40N Kittyhawk,92,aircraft,11,air force,1942,6,1944,0,2,1,0,52,4,0,90,0,4,1,0,9,0,255,0,0,164,20,6,0,0,181,4,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0
137,79,Douglas DB8A-3N,92,aircraft,11,air force,1939,11,1940,0,2,1,0,58,4,0,90,0,4,1,0,9,0,255,0,0,163,20,4,0,0,184,4,0,183,10,0,183,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
138,79,Fokker C.Ve,92,aircraft,11,air force,1930,1,1939,0,2,2,0,38,3,0,10,0,4,1,0,9,0,255,0,0,161,40,2,0,0,185,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
139,79,Fokker C.X,92,aircraft,11,air force,1934,10,1942,0,2,2,0,55,4,0,10,0,4,1,0,9,0,255,0,0,161,40,1,0,0,184,4,0,184,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
140,79,Fokker VII,94,cargo aircraft,11,air force,1939,1,1940,0,4,3,0,28,3,0,93,0,0,0,0,0,20,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0
141,79,Martin 139/WH-3,92,aircraft,11,air force,1941,4,1943,0,2,2,0,53,4,0,90,0,4,1,0,9,0,255,0,0,163,20,2,0,0,182,2,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
143,79,Fokker G-1,92,aircraft,11,air force,1939,11,1940,0,3,3,0,64,5,0,90,0,4,1,0,9,0,255,0,0,161,40,8,0,0,186,2,0,186,2,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0
144,79,Fokker D.XXI,92,aircraft,11,air force,1937,12,1942,0,3,2,0,40,4,0,91,0,4,1,0,9,0,255,0,0,161,40,4,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0
147,79,Fokker T.V ,92,aircraft,11,air force,1938,1,1940,0,4,4,0,53,3,0,90,0,4,1,0,9,0,255,0,0,166,40,1,0,0,161,40,5,186,2,0,186,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
148,79,Dakota,94,cargo aircraft,11,air force,1943,1,1949,0,4,3,0,32,3,0,91,0,0,0,0,0,28,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
149,79,Spitfire Mk XIV,92,aircraft,11,air force,1946,1,1949,0,2,1,0,65,5,0,90,0,4,1,0,9,0,255,0,0,167,15,2,0,0,164,15,2,181,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
151,79,P-51D Mustang,92,aircraft,11,air force,1945,1,1949,0,3,1,0,76,6,0,90,0,4,1,0,9,0,255,0,0,164,20,6,0,0,175,2,0,175,2,0,175,2,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0
152,79,Meteor F.4,92,aircraft,11,air force,1947,1,1949,0,2,1,0,100,10,0,90,0,4,1,0,9,0,255,0,0,167,20,4,0,0,175,4,0,175,4,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0
153,79,Dornier Do 24,94,cargo aircraft,11,air force,1938,1,1945,0,4,3,0,36,4,0,91,0,0,0,0,0,20,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0
164,79,KNIL LMGgroep,14,elite infantry,0,infantry,1943,1,1949,0,1,7,0,9,9,0,20,0,0,0,0,9,0,0,0,0,117,50,0,0,0,89,6,0,112,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,79,KNIL Valschrmjg,12,airborne infantry,0,infantry,1947,5,1949,0,1,11,0,32,9,0,11,0,0,0,0,9,0,0,0,0,144,50,0,0,0,91,0,6,113,50,0,89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,79,KNIL Sappeurs,6,engineers,0,infantry,1943,1,1949,0,1,11,0,26,8,0,11,0,0,0,0,9,0,0,0,0,144,50,0,0,0,113,50,0,84,4,0,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,79,KNIL MMGploeg,9,machine gun,0,infantry,1943,1,1949,0,1,5,0,19,8,0,40,0,3,2,0,9,0,0,0,0,116,60,0,0,0,89,5,0,144,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,79,KNIL Bazooka,54,AT infantry,5,anti-tank,1943,1,1949,0,0,2,0,11,8,0,0,0,0,0,0,9,0,0,0,0,91,0,6,0,0,144,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,79,KNIL Karabinier,3,heavy infantry,0,infantry,1943,1,1949,0,1,15,0,27,9,0,20,0,0,0,0,9,0,0,0,0,112,50,0,0,0,89,10,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,79,DAF/Ford Truck,85,medium truck,10,transport,1938,3,1940,0,3,2,5,16,30,0,20,0,0,0,0,9,112,228,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,79,Ten Cate Truck,85,medium truck,10,transport,1935,4,1943,0,3,2,5,18,30,0,11,0,0,0,0,9,114,227,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,79,Minerva Truck,85,medium truck,10,transport,1930,1,1936,0,3,1,3,13,28,0,10,0,0,0,0,9,112,223,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,79,KNIL Plt Leider,82,platoon HQ,9,C&C,1943,1,1949,0,1,7,0,14,9,0,90,0,0,0,0,9,0,0,0,0,244,40,0,0,0,89,6,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,79,Ford/Bantam GP,70,scout vehicle,8,recon,1941,11,1942,0,2,2,1,9,44,0,10,0,0,0,0,9,2,113,0,0,140,50,0,0,0,139,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
175,79,VCL M1931,67,amphibian tank,7,marine unit,1937,8,1942,0,2,2,2,22,22,0,20,0,4,2,0,9,0,224,2,0,111,60,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,7,0,73,22,75,0,0,0
176,79,Vickers M1934,22,light tank,2,armor,1937,5,1942,0,2,2,1,20,24,0,22,0,4,2,0,9,4,224,0,0,136,90,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,8,8,8,4,0,42,0,34,8,14,14
177,79,Vickers M1936,22,light tank,2,armor,1939,10,1942,0,2,2,1,19,24,0,22,0,4,2,0,9,4,224,0,0,111,90,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,8,8,8,4,0,42,0,34,8,14,14
178,79,CTLS-4TAY,22,light tank,2,armor,1941,12,1942,0,2,2,1,30,26,0,32,0,4,2,0,9,4,226,0,0,111,60,0,0,0,0,0,0,132,60,0,132,60,0,25,13,13,25,25,20,13,0,32,0,15,0,0,0
179,79,AC3D Armrd Car,77,light armored car,8,recon,1937,9,1942,0,2,3,3,35,36,0,32,0,4,2,0,9,0,224,0,0,110,60,0,0,0,0,0,0,0,0,0,132,60,0,9,7,5,9,9,9,5,0,36,21,36,10,17,12
180,79,Marm-Herr III,77,light armored car,8,recon,1942,1,1942,0,2,3,2,36,50,0,50,0,4,2,0,9,2,226,0,0,110,60,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,12,12,9,6,0,18,12,34,0,8,8
181,79,M3A1 Scout Car,79,heavy armored car,8,recon,1941,12,1942,0,3,4,3,21,42,0,72,0,1,1,0,9,4,226,0,0,140,60,0,0,0,139,60,0,139,60,0,0,0,0,12,7,7,13,7,7,0,50,24,0,0,22,0,0
182,79,KNIL Motorfiets,75,motorcycle,8,recon,1930,1,1942,0,2,11,0,23,55,0,33,0,0,0,0,9,0,233,0,0,214,60,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,79,KNIL AAMG,61,flak,6,anti-air,1941,1,1942,0,1,4,0,10,4,0,12,0,2,2,0,9,0,104,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,79,KNIL Zwaar AAMG,61,flak,6,anti-air,1931,1,1942,0,1,4,0,13,1,0,13,0,2,2,0,9,0,104,0,0,141,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,79,KNIL 20mm AA,61,flak,6,anti-air,1938,5,1942,0,1,6,0,16,1,0,50,0,3,2,0,9,0,106,0,0,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,79,KNIL 80mm AA,62,heavy flak,6,anti-air,1936,1,1942,0,3,6,0,84,0,0,42,0,4,5,0,7,0,255,0,0,23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,79,KNIL 105mm AA,62,heavy flak,6,anti-air,1931,2,1942,0,3,10,0,73,0,0,0,0,4,5,0,5,0,255,0,0,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,79,KNIL 75mm How,47,howitzer,4,artillery,1930,1,1942,0,1,6,0,30,1,0,31,0,2,1,0,6,0,106,0,0,32,50,0,0,0,214,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,79,KNIL 105mm How,47,howitzer,4,artillery,1930,1,1942,0,2,8,0,39,0,0,32,0,2,1,0,5,0,108,0,0,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,79,KNIL Plt Leider,82,platoon HQ,9,C&C,1930,1,1942,0,1,7,0,12,9,0,90,0,0,0,0,9,0,0,0,0,246,40,0,0,0,87,6,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,79,KNIL Karabinier,3,heavy infantry,0,infantry,1930,1,1942,0,1,15,0,20,9,0,20,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,79,KNIL LMGgroep,14,elite infantry,0,infantry,1930,1,1942,0,1,7,0,5,9,0,20,0,0,0,0,9,0,0,0,0,95,50,0,0,0,87,6,0,214,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,79,KNIL ATgeweertm,54,AT infantry,5,anti-tank,1940,3,1942,0,0,2,0,14,8,0,0,0,0,0,0,9,0,0,0,0,142,0,40,0,0,214,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,79,KNIL M.23 MGplg,9,machine gun,0,infantry,1940,1,1942,0,1,5,0,23,8,0,43,0,3,2,0,9,0,0,0,0,118,60,0,0,0,214,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,79,KNIL Sappeurs,6,engineers,0,infantry,1930,1,1942,0,1,11,0,24,8,0,11,0,0,0,0,9,0,0,0,0,244,50,0,0,0,84,4,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,79,Overvalwagen,38,wheeled APC,3,APC,1940,1,1949,0,2,2,3,20,32,0,22,0,2,1,0,9,15,228,0,0,133,50,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,4,0,70,34,14,12,15,14,12
197,79,'Braat' APC ,38,wheeled APC,3,APC,1940,6,1949,0,2,2,3,22,36,0,31,0,2,1,0,9,15,228,0,0,137,50,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,60,26,22,22,10,22,16
198,79,'Braat' Scout,71,scout APC,8,recon,1940,6,1949,0,2,5,3,24,36,0,31,0,2,1,0,9,10,228,0,0,133,50,0,0,0,133,50,0,133,50,0,133,50,0,6,6,6,6,6,6,0,60,26,22,22,10,22,16
199,79,'Braat' SPAA,63,wheeled flak,6,anti-air,1940,6,1949,0,2,2,3,34,36,0,31,0,2,1,0,9,15,228,0,0,140,50,0,0,0,138,50,0,138,50,0,0,0,0,6,6,6,6,6,6,0,60,26,22,22,10,22,16
200,79,M24 Chaffee,22,light tank,2,armor,1945,11,1949,0,3,5,3,102,32,0,91,0,4,3,0,8,8,228,0,0,46,24,24,0,0,140,60,0,177,60,0,131,60,0,25,22,19,42,25,25,15,0,54,12,32,23,23,0
201,79,M8 Greyhound,78,armored car,8,recon,1945,8,1949,0,2,4,1,71,52,0,91,0,4,2,0,7,4,228,0,0,16,32,70,0,10,140,60,0,177,60,0,0,0,0,17,10,10,26,19,19,0,0,42,18,12,0,20,5
202,79,M20 Scout,78,armored car,8,recon,1944,8,1949,0,2,2,1,24,54,0,90,0,1,1,0,9,4,226,0,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,17,10,10,19,10,10,0,0,42,18,12,42,18,12
203,79,M5 Halftrack,37,halftrack,3,APC,1944,8,1945,0,3,2,3,28,40,0,90,0,1,1,0,9,113,226,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8,16,8,8,0,0,24,0,0,22,0,0
204,79,Jeep .30cal,70,scout vehicle,8,recon,1942,3,1949,0,2,2,1,12,48,0,90,0,1,1,0,9,104,113,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
205,79,Humber IV,78,armored car,8,recon,1946,1,1949,0,2,3,2,53,46,0,91,0,4,2,0,7,2,226,0,1,204,20,35,0,0,179,60,0,0,0,0,0,0,0,15,12,12,15,15,15,8,0,28,16,20,30,12,12
206,79,Sexton,48,SP artillery,4,artillery,1944,6,1949,0,3,6,2,101,24,0,92,0,2,1,0,8,0,226,0,0,63,85,15,0,0,148,60,0,0,0,0,0,0,0,76,38,38,19,13,13,0,0,44,0,17,25,0,0
207,79,Sherman III,26,main battle tank,2,armor,1942,10,1949,0,4,5,3,106,26,0,93,0,4,3,0,5,12,230,0,1,45,52,45,0,0,139,60,0,177,60,0,131,60,0,51,38,38,95,51,51,18,70,56,0,5,28,15,8
208,79,Zwaar MGgroep,10,heavy machine gun,0,infantry,1945,5,1949,0,1,7,0,30,6,0,41,0,2,2,0,9,0,0,0,0,106,60,0,0,0,89,6,0,144,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,79,SherDozer,31,engineer tank,2,armor,1944,1,1949,0,4,5,3,117,22,0,91,0,4,3,0,5,0,230,0,1,45,47,50,0,0,140,60,0,177,60,0,131,60,0,51,38,38,95,51,51,18,50,51,0,5,28,12,8
210,79,M5A1 Halftrack,37,halftrack,3,APC,1945,2,1949,0,3,2,3,33,40,0,90,0,1,1,0,9,113,226,0,0,140,60,0,0,0,139,60,0,0,0,0,0,0,0,15,8,8,16,8,8,0,0,24,0,0,22,0,0
211,79,C15TA,108,utility vehicle,14,other,1946,6,1949,0,3,2,4,10,29,0,70,0,0,0,0,9,8,226,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,4,0,0,0,22,0,0,22,0,0
212,79,M16 MGMC,64,SP flak,6,anti-air,1944,1,1949,0,3,4,2,38,38,0,90,0,4,2,0,9,0,226,0,0,215,40,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,0,0,0,40,24,0,0,22,0,0
213,79,DUKW,65,amphibian unit,7,marine unit,1945,11,1949,0,4,4,4,45,34,0,90,0,1,1,0,9,124,228,6,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,10,4,4,0,0,33,0,12,33,0,12
214,79,LVT 4 Buffalo,66,heavy amphibian unit,7,marine unit,1944,11,1949,0,6,4,6,53,20,0,91,0,1,1,0,9,124,230,7,0,139,60,0,0,0,139,60,0,0,0,0,25,60,0,25,18,18,25,18,18,0,0,30,0,0,30,0,0
215,79,KNIL MG Mtrfiet,75,motorcycle,8,recon,1930,1,1942,0,1,4,0,44,55,0,33,0,0,0,0,9,0,255,0,0,96,50,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,79,KNIL Geweer HQ,19,second line infantry,0,infantry,1930,1,1942,0,1,11,0,17,9,0,90,0,0,0,0,9,0,0,0,0,214,50,0,0,0,87,8,0,95,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,79,KNIL Verkenners,69,scout,8,recon,1930,1,1942,0,0,4,0,10,11,0,92,0,0,0,0,9,0,0,0,0,214,40,0,0,0,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,79,KNIL Geweer HQ,19,second line infantry,0,infantry,1943,1,1949,0,1,11,0,20,9,0,90,0,0,0,0,9,0,0,0,0,144,50,0,0,0,89,8,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,79,KNIL Verkenners,69,scout,8,recon,1943,1,1949,0,0,4,0,13,11,0,92,0,0,0,0,9,0,0,0,0,144,40,0,0,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,79,MG Motorfietser,75,motorcycle,8,recon,1930,1,1940,0,1,4,0,47,55,0,33,0,0,0,0,9,0,233,0,0,239,50,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,79,Fordson Tractor,84,prime mover,10,transport,1930,1,1942,0,2,2,5,21,13,0,10,0,0,0,0,9,217,224,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,79,Mule Team,91,pack animal,10,transport,1930,1,1945,0,2,2,1,5,12,0,13,0,0,0,0,9,106,124,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,79,Gun Team,90,gun team,10,transport,1930,1,1942,0,4,4,2,11,16,0,0,0,0,0,0,9,212,240,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,79,Wagon,88,wagon,10,transport,1930,1,1945,0,2,6,1,10,24,0,30,0,0,0,0,9,106,240,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,79,VCL Utility B,84,prime mover,10,transport,1930,1,1942,0,2,1,3,15,26,0,10,0,0,0,0,9,108,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,0,0,44,0,0,0,0,0
226,79,DAF Trado,84,prime mover,10,transport,1935,1,1940,0,3,2,4,21,29,0,11,0,0,0,0,9,118,226,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,79,DAF PAG-F-3139,84,prime mover,10,transport,1938,6,1940,0,2,1,2,9,36,0,21,0,0,0,0,9,106,225,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,79,KNIL Cavalerie,20,cavalry,1,cavalry,1930,1,1941,0,2,10,0,18,24,0,13,0,0,0,0,9,0,255,2,0,214,50,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,79,Spyker Car,108,utility vehicle,14,other,1930,1,1942,0,2,1,1,6,40,0,12,0,0,0,0,9,6,224,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,79,Munitions Truck,110,ammo carrier,14,other,1930,1,1949,0,4,2,1,46,18,0,20,0,0,0,0,9,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,79,Munition Crates,110,ammo carrier,14,other,1930,1,1949,0,0,1,0,35,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,79,Cavalerie,20,cavalry,1,cavalry,1930,1,1940,0,2,10,0,18,24,0,13,0,0,0,0,9,0,255,2,0,214,50,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,79,Patrouille,69,scout,8,recon,1945,5,1949,0,0,4,0,12,12,0,92,0,0,0,0,9,0,0,0,0,245,40,0,0,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,79,Fietsers,13,bicycle infantry,0,infantry,1930,1,1940,0,2,11,0,21,20,0,30,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,6,0,241,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,79,Motorfietsers,75,motorcycle,8,recon,1930,1,1940,0,2,11,0,23,55,0,33,0,0,0,0,9,0,233,0,0,214,60,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,79,DAF 6x4 Car,108,utility vehicle,14,other,1937,8,1940,0,2,1,2,10,40,0,10,0,0,0,0,9,106,225,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,79,DAF 4x4 Car,108,utility vehicle,14,other,1938,3,1940,0,2,1,2,7,44,0,11,0,0,0,0,9,6,224,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,79,Jeep,108,utility vehicle,14,other,1942,3,1949,0,2,1,1,8,48,0,10,0,0,0,0,9,104,113,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
