rid,name,nation,start_mo,special,X1,X2,X3,X4,X5,X6,X7,X8,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
165,FF M/C Company,76,7,1,0,0,0,0,0,0,0,0,40,42,1,2,168,1,169,1,1164,1,1164,1,1164,1,1164,1,155,1,0,0,0,0,0,0
166,FF Rifle Plt,76,7,10,0,0,0,0,0,0,0,0,40,42,3,1,157,1,95,1,158,1,159,1,159,1,0,0,0,0,0,0,0,0,0,0
167,FF Lt Mort Sec,76,7,2,0,0,0,0,0,0,0,0,40,42,2,1,157,1,95,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,FF Mortar Sec,76,7,2,0,0,0,0,0,0,0,0,40,42,2,1,89,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,FF Sappers Plt,76,7,0,0,0,0,0,0,0,0,0,40,42,3,1,166,1,166,1,166,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0
170,FF Rifle Co,76,7,1,0,0,0,0,0,0,0,0,40,43,3,2,80,1,158,1,1166,1,1166,1,1166,1,1073,1,1073,1,1168,1,0,0,0,0
171,FF Mot Rifl Plt,76,7,12,0,0,0,0,0,0,0,0,40,42,3,1,157,1,161,1,160,1,160,1,160,1,95,1,183,1,183,1,183,1,0,0
172,FF Mot Wpns Plt,76,7,12,0,0,0,0,0,0,0,0,40,42,5,1,157,1,166,1,92,1,92,1,89,1,89,1,89,1,183,1,183,1,0,0
173,FF Mot ATG Sec,76,7,0,0,0,0,0,0,0,0,0,40,42,5,1,79,1,79,1,187,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0
174,FF Hvy Trck Plt,76,7,0,0,0,0,0,0,0,0,0,40,42,4,1,183,1,183,1,183,1,183,1,183,1,0,0,0,0,0,0,0,0,0,0
175,FF Motor Inf Co,76,7,11,0,0,0,0,0,0,0,0,40,42,3,2,80,1,187,1,1171,1,1171,1,1171,1,1171,1,1172,1,1173,1,0,0,0,0
176,Scout Sec (UK),76,6,1,0,0,0,0,0,0,0,0,41,42,1,1,175,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,AC Sec (UK),76,10,1,0,0,0,0,0,0,0,0,42,42,1,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Tank Plt (UK),76,7,0,0,0,0,0,0,0,0,0,42,42,1,1,66,1,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Tank Co (UK),76,7,1,0,0,0,0,0,0,0,0,42,42,1,2,66,1,1178,1,1178,1,1178,1,0,0,0,0,0,0,0,0,0,0,0,0
180,SAS Raiders,76,5,11,0,0,0,0,0,0,0,0,42,42,4,1,162,1,177,1,167,1,177,1,0,0,0,0,0,0,0,0,0,0,0,0
181,VF M/C Platoon,76,1,1,0,0,0,0,0,0,0,0,41,42,1,1,203,1,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,VF M/C Company,76,1,1,0,0,0,0,0,0,0,0,41,42,1,2,199,1,200,1,148,1,1181,1,1181,1,1181,1,1181,1,0,0,0,0,0,0
183,VF Rifle Plt,76,1,0,0,0,0,0,0,0,0,0,41,42,3,1,138,1,140,1,140,1,140,1,23,1,0,0,0,0,0,0,0,0,0,0
184,VF Mortar Sec,76,1,2,0,0,0,0,0,0,0,0,41,42,2,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,VF Mortar Plt,76,1,2,0,0,0,0,0,0,0,0,41,42,2,1,18,1,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
186,VF Command Plt,76,1,2,0,0,0,0,0,0,0,0,41,42,5,1,138,1,140,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,VF Rifle Co,76,1,1,0,0,0,0,0,0,0,0,41,42,3,2,124,1,1186,1,1183,1,1183,1,1183,1,1183,1,1071,1,1184,1,0,0,0,0
188,VF Cav Troop,76,1,0,0,0,0,0,0,0,0,0,41,42,3,1,152,1,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,VF Cav Sqdrn,76,1,1,0,0,0,0,0,0,0,0,41,42,3,2,154,1,1188,1,1188,1,1188,1,0,0,0,0,0,0,0,0,0,0,0,0
190,FCM 2C Platoon,76,1,0,0,0,0,0,0,0,0,0,30,40,1,1,76,1,76,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Shelter Bunkers,76,1,0,0,0,0,0,0,0,0,0,30,40,4,1,108,1,108,1,108,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0
192,Goumiers MG Plt,76,1,0,0,0,0,0,0,0,0,0,40,42,5,1,109,1,16,1,16,1,85,1,0,0,0,0,0,0,0,0,0,0,0,0
193,Hvy Weapon Goum,76,1,1,0,0,0,0,0,0,0,0,40,42,3,2,71,1,1192,1,1074,1,1194,1,1195,1,0,0,0,0,0,0,0,0,0,0
194,Camel Section,76,1,0,0,0,0,0,0,0,0,0,40,42,5,1,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Camel Troop,76,1,0,0,0,0,0,0,0,0,0,30,42,4,1,197,1,197,1,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0
196,Maginot Ouvrage,76,1,0,0,0,0,0,0,0,0,0,35,40,4,1,103,1,97,1,104,1,104,1,108,1,96,1,96,1,0,0,0,0,0,0
197,MG Turrets,76,1,0,0,0,0,0,0,0,0,0,35,42,4,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Utility Veh Sec,76,1,0,0,0,0,0,0,0,0,0,30,42,4,1,242,1,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Mike Amos,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
