rid,name,nation,start_mo,status,B18,B19,B20,B21,B22,B23,B24,B25,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
166,Barge,77,1,1,0,0,0,0,0,0,0,0,30,49,4,1,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Guards Platoon,77,9,10,0,0,0,0,0,0,0,0,42,49,3,1,78,1,167,1,167,1,167,1,129,1,162,1,0,0,0,0,0,0,0,0
168,Command Post,77,1,0,0,0,0,0,0,0,0,0,30,49,3,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Ammo Dump,77,1,0,0,0,0,0,0,0,0,0,30,49,4,1,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Reg Arm'd HQ/FO,77,10,11,0,0,0,0,0,0,0,0,44,47,2,1,57,1,56,1,204,1,204,1,0,0,0,0,0,0,0,0,0,0,0,0
171,Forward Obs,77,1,11,0,0,0,0,0,0,0,0,30,49,2,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Tracked AOP,77,1,11,0,0,0,0,0,0,0,0,39,49,2,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Flame Tank Sec,77,6,0,0,0,0,0,0,0,0,0,44,49,1,1,86,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,MSW Tank Sec,77,10,0,0,0,0,0,0,0,0,0,42,49,4,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Barge Carriers,77,1,0,0,0,0,0,0,0,0,0,30,49,4,1,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Ammo Carriers,77,1,0,0,0,0,0,0,0,0,0,30,49,4,1,215,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Mobile Arty Sec,77,6,2,0,0,0,0,0,0,0,0,38,49,2,1,240,1,159,1,159,1,149,1,149,1,0,0,0,0,0,0,0,0,0,0
182,MG Section,77,1,0,0,0,0,0,0,0,0,0,30,49,3,1,179,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Armored Car Trp,77,11,1,0,0,0,0,0,0,0,0,42,43,1,1,5,1,5,1,5,1,184,1,145,1,184,1,145,1,184,1,145,1,0,0
184,AC Sqdn HQ Trp,77,3,1,0,0,0,0,0,0,0,0,43,49,5,1,17,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
185,Airlan AT Troop,77,6,11,0,0,0,0,0,0,0,0,44,45,2,2,224,1,147,1,1074,1,1124,1,0,0,0,0,0,0,0,0,0,0,0,0
186,Airlan Mor Trp,77,6,11,0,0,0,0,0,0,0,0,44,45,2,2,224,1,147,1,1090,1,1124,1,0,0,0,0,0,0,0,0,0,0,0,0
187,Inf Recce Trp,77,1,1,0,0,0,0,0,0,0,0,43,45,3,1,19,1,19,1,19,1,184,1,133,1,184,1,133,1,184,1,179,1,133,1
188,Inf Recce Sqdn,77,1,1,0,0,0,0,0,0,0,0,43,45,3,2,19,1,19,1,1187,1,1187,1,1187,1,1134,1,1172,1,1074,1,1090,1,1120,1
189,Arm Car Sqdn43i,77,9,1,0,0,0,0,0,0,0,0,43,45,1,2,5,1,1184,1,1005,1,1015,1,1005,1,1015,1,1005,1,1015,1,1198,1,1193,1
190,Lorried Inf Plt,77,1,0,0,0,0,0,0,0,0,0,42,49,3,1,78,1,129,1,162,1,167,1,167,1,167,1,155,1,155,1,0,0,0,0
191,Lorried Inf Co,77,1,1,0,0,0,0,0,0,0,0,42,49,3,2,89,1,167,1,130,1,1132,1,1190,1,1190,1,1190,1,0,0,0,0,0,0
192,SAS Vehicles,77,5,11,0,0,0,0,0,0,0,0,42,45,4,1,146,1,146,1,146,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0
193,AC Support Trp,77,3,1,0,0,0,0,0,0,0,0,43,45,3,1,183,1,17,1,165,1,16,1,165,1,16,1,165,1,16,1,0,0,0,0
194,Cav Recce Sqdn,77,1,11,0,0,0,0,0,0,0,0,38,41,3,2,183,1,1137,1,1020,1,1020,1,1020,1,1195,1,1195,1,1195,1,0,0,0,0
195,Cav Recce Troop,77,1,11,0,0,0,0,0,0,0,0,38,41,3,1,184,1,162,1,133,1,184,1,162,1,133,1,183,1,62,1,183,1,62,1
196,Mech Scout Plt,77,1,1,0,0,0,0,0,0,0,0,42,49,3,1,184,1,162,1,133,1,184,1,133,1,184,1,133,1,183,1,180,1,133,1
197,Arm Car Sqdn,77,1,1,0,0,0,0,0,0,0,0,30,37,1,2,200,1,1009,1,1009,1,1054,1,1005,1,1005,1,1005,1,0,0,0,0,0,0
198,AC Gun Troop,77,7,1,0,0,0,0,0,0,0,0,43,49,2,1,17,1,112,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
