rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
82,Chasseur Alpins,29,0,1,12,248,94,95,87,50,0,12,0,50,0,8,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,40,21,76,7642,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,255,0,0,0
83,Chass Alp HQ,29,0,1,6,248,94,87,0,50,0,12,0,6,0,0,0,11,0,0,0,0,0,0,0,35,22,22,40,35,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,40,12,76,7622,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,29,0,0,0
84,Canon 40mm CA,8,0,1,8,17,0,0,0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,15,15,28,25,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,42,42,76,685,0,3,0,0,8,0,3,0,0,0,108,136,0,0,0,0,5,0,0,0,180,185,0,0,0
85,Goumiers,108,0,1,12,246,94,95,87,40,0,12,0,50,0,6,0,9,0,0,0,0,0,0,0,25,20,20,28,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,21,76,4216,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,29,29,0,0,0
86,25pdr Field Gun,9,0,2,6,63,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,42,50,76,672,0,2,0,0,6,0,1,0,0,0,106,152,0,0,0,0,5,0,0,0,207,107,0,0,0
87,Airborne Sectn,72,0,1,12,248,94,227,87,50,0,12,0,50,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,40,25,76,4215,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,29,16,0,0,0
88,SES Section,70,0,1,12,248,87,227,215,50,0,10,0,50,0,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,40,26,76,7669,0,0,0,0,9,0,0,0,0,0,0,146,0,0,0,0,6,0,0,0,241,107,0,0,0
89,FF Mortier ,5,0,1,4,37,231,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,40,42,28,76,9942,0,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,29,16,0,0,0
90,Renault FT31,63,60,2,2,211,0,0,0,120,0,0,0,0,0,0,0,8,16,12,10,22,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,20,12,10,14,11,38,40,11,76,4208,0,0,0,0,7,0,0,0,0,1,226,147,0,0,0,0,1,0,0,0,178,118,0,0,0
91,Light AAMG,8,0,1,4,148,0,0,0,70,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,42,10,76,4205,0,2,0,0,7,0,2,0,0,0,0,2,0,0,0,0,9,0,0,0,29,16,0,0,0
92,FF MG Section,4,0,0,4,118,87,231,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,42,24,76,675,0,2,0,0,9,0,2,0,0,0,0,62,200,0,0,0,7,0,0,0,182,240,0,0,0
93,FF MG Section,4,0,0,4,120,87,143,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,42,19,76,418,0,2,0,0,9,0,2,0,0,0,0,0,3,0,0,0,11,0,0,0,2,0,0,0,0
94,Command B1bis,65,52,4,5,21,212,128,39,20,30,70,0,70,0,67,7,16,60,55,55,66,56,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,11,23,23,91,37,40,113,76,234,0,4,0,0,6,0,2,0,8,4,230,203,223,0,0,0,9,0,0,0,233,203,0,0,0
95,FF Lt Mortier,80,0,0,2,107,231,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,40,42,18,76,9939,0,2,0,0,9,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,29,38,0,0,0
96,MG Turret Mle35,92,70,1,1,196,0,0,0,140,0,0,0,0,0,0,0,0,45,40,40,45,40,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,10,15,15,53,35,40,56,76,7644,0,3,0,0,7,0,5,0,0,1,224,218,123,0,0,0,1,0,0,0,1,118,0,24,0
97,Retracting Gun,79,0,2,20,55,55,0,0,50,50,50,50,0,0,0,0,0,130,130,76,51,97,76,51,16,12,10,22,12,12,8,0,0,0,0,0,0,0,0,18,5,22,22,22,92,35,40,196,76,8624,0,4,0,0,5,0,5,0,0,4,255,3,0,0,0,0,1,0,0,0,1,16,0,0,0
98,Gun Emplacement,0,0,1,20,31,227,219,87,50,0,50,0,40,0,20,0,0,51,51,51,14,76,76,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,42,92,76,9921,0,4,0,0,6,0,5,0,0,4,255,206,123,0,0,0,1,0,0,0,239,118,0,24,0
99,Bunker,0,0,4,20,191,191,95,87,90,0,90,0,50,0,40,0,0,76,76,76,0,95,95,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,15,72,32,42,99,76,9908,0,3,0,0,9,0,5,0,0,5,255,3,0,0,0,0,1,0,0,0,0,16,0,0,0
100,Blockhouse,0,0,3,15,55,100,95,87,40,40,90,0,50,0,20,0,0,95,76,76,0,95,95,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,92,32,42,151,76,9911,0,4,0,0,9,0,5,0,0,5,255,202,130,0,0,0,1,0,0,0,182,44,0,0,0
101,Command Bunker,0,0,1,15,9,95,95,87,0,60,50,0,50,0,20,0,0,95,95,95,51,95,95,76,60,55,55,66,56,56,28,0,0,0,0,0,0,0,12,22,22,0,22,22,90,38,42,133,76,9909,0,4,0,0,9,0,5,0,0,4,255,3,3,0,0,0,1,0,0,0,29,30,0,0,0
102,Pillbox,0,0,4,18,22,233,191,87,50,50,60,0,90,0,10,0,0,130,95,95,76,95,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,18,5,18,18,50,38,42,177,76,9905,0,4,0,0,7,0,5,0,0,5,255,0,9,0,0,0,1,0,0,0,104,150,0,0,0
103,Maginot Turret,79,0,4,20,33,33,191,87,50,25,50,25,90,0,20,0,0,130,130,130,76,95,95,76,45,40,40,45,40,40,30,0,0,0,0,0,0,0,18,18,18,5,22,22,52,35,40,158,76,9905,0,4,0,0,7,0,5,0,0,6,255,0,2,0,0,0,1,0,0,0,16,2,0,0,0
104,Maginot Fort,0,0,6,20,22,56,191,87,30,50,100,0,90,0,20,0,0,165,130,95,95,130,130,95,130,130,76,51,97,76,51,0,0,0,0,0,0,0,18,18,18,5,22,22,52,38,40,203,76,7064,0,4,0,0,7,0,5,0,0,6,255,0,171,0,0,0,1,0,0,0,223,34,0,105,0
105,Coastal Gun,0,0,6,20,201,191,95,0,90,0,90,0,50,0,0,0,0,130,95,178,76,95,95,76,51,51,51,14,76,76,37,0,0,0,0,0,0,0,18,18,0,12,18,18,50,35,42,149,76,7064,0,4,0,0,7,0,5,0,0,6,255,0,3,0,0,0,1,0,0,0,29,30,0,0,0
106,Rifle Pit,0,0,1,5,217,94,95,87,50,0,36,0,50,0,20,0,0,38,25,25,0,51,51,25,76,76,76,0,95,95,51,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,42,45,76,9903,0,0,0,0,9,0,5,0,0,1,255,0,215,0,0,0,1,0,0,0,184,188,0,0,0
107,MG Bunker,0,0,1,9,100,95,219,87,90,0,50,0,40,0,20,0,0,51,51,38,0,51,51,38,95,76,76,0,95,95,51,0,0,0,0,0,0,0,22,22,22,0,22,22,31,30,42,78,76,9901,0,3,0,0,9,0,5,0,0,2,255,0,3,0,0,0,1,0,0,0,29,29,0,0,0
108,Shelter Bunker,90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,250,250,250,50,100,95,95,95,51,95,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,42,131,76,9907,0,0,0,0,6,0,0,0,116,4,255,0,215,0,0,0,1,0,0,0,184,188,0,0,0
109,Goumiers HQ,7,0,1,7,246,87,114,0,40,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,130,95,95,76,95,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,42,12,76,9101,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,29,29,0,0,0
110,Legion HQ,51,0,1,8,248,87,215,0,50,0,6,0,40,0,0,0,10,0,0,0,0,0,0,0,130,130,130,76,95,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,40,13,76,7634,0,0,0,0,9,0,0,0,0,0,0,213,96,0,0,0,1,0,0,0,199,15,0,0,0
111,Legion Plt HQ,7,0,1,7,217,94,113,87,40,0,12,0,40,0,4,0,10,0,0,0,0,0,0,0,165,130,95,95,130,130,95,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,40,13,76,7627,0,0,0,0,9,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,29,30,0,0,0
112,Chasseurs Pl HQ,7,0,1,7,178,87,234,234,40,0,4,0,36,0,36,0,9,0,0,0,0,0,0,0,130,95,178,76,95,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,40,17,76,7636,0,0,0,0,9,0,0,0,0,0,0,0,93,0,0,0,1,0,0,0,215,250,0,0,0
113,Dragoons Plt HQ,7,0,1,7,178,87,234,234,40,0,4,0,36,0,36,0,9,0,0,0,0,0,0,0,38,25,25,0,51,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,40,17,76,7601,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29,0,0,0,0
114,Goumiers,108,0,1,12,246,87,95,0,40,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,51,51,38,0,51,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,40,20,76,4216,0,0,0,0,9,0,0,0,0,0,0,214,66,0,0,0,1,0,0,0,206,0,0,0,0
115,Sizaine,70,0,1,6,248,84,227,87,50,0,0,4,50,0,8,0,10,0,0,0,0,0,0,0,250,250,250,250,250,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,40,24,76,4270,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,29,0,0,0,0
116,Sizaine,70,0,1,6,248,87,227,186,50,0,8,0,50,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,40,20,76,4270,0,0,0,0,9,0,0,0,0,0,0,227,142,0,0,0,9,0,0,0,206,87,0,0,0
117,Sapeurs,20,0,1,12,246,84,87,0,50,0,0,4,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,25,76,7678,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,29,30,0,0,0
118,Hotchkiss H35+,13,70,2,2,13,212,0,0,60,40,70,0,0,0,0,0,18,35,35,35,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,40,16,28,30,12,40,40,60,76,695,0,4,0,0,5,0,2,0,6,2,226,0,0,0,0,0,5,0,0,0,0,116,0,0,0
119,Hotchkiss H39+,13,70,2,2,13,212,0,0,60,40,70,0,0,0,0,0,22,40,40,40,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,30,16,28,30,11,40,40,61,76,229,0,4,0,0,5,0,2,0,6,2,226,0,0,0,0,0,5,0,0,0,0,16,0,0,0
120,Renault R39,12,70,2,2,13,212,0,0,60,40,70,0,0,0,0,0,14,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,24,16,30,30,12,40,40,59,76,255,0,4,0,0,5,0,2,0,6,2,226,216,0,0,0,0,2,0,0,0,226,116,0,0,0
121,Renault R40,12,71,2,2,13,212,0,0,60,40,80,0,0,0,0,0,18,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,24,16,30,30,12,40,40,60,76,7664,0,4,0,0,5,0,2,0,6,2,226,3,0,0,0,0,5,0,0,0,29,16,0,0,0
122,Laffly 80 AM,11,0,2,4,233,211,0,0,130,0,70,0,0,0,0,0,36,10,10,10,20,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,42,33,76,7660,0,4,0,0,7,0,2,0,0,2,224,78,69,0,0,0,1,0,0,0,68,237,0,0,0
123,AMC P16 Mle29,11,50,2,3,12,212,0,0,60,40,70,0,0,0,0,0,24,10,10,10,20,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,42,34,76,7662,0,4,0,0,6,0,2,0,0,2,224,3,2,0,0,0,1,0,0,0,35,0,0,0,0
124,VF Compagnie HQ,51,0,1,8,248,87,216,0,50,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,42,13,76,7600,0,0,0,0,9,0,0,0,0,0,0,58,200,0,0,0,7,0,0,0,195,251,0,0,0
125,Maquis,71,0,1,6,249,85,87,0,40,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,35,35,35,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,42,17,76,7689,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,29,29,0,0,0
126,Maquis,71,0,1,7,246,87,86,0,40,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,40,40,40,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,42,20,76,7689,0,0,0,0,9,0,0,0,0,0,0,216,0,0,0,0,7,0,0,0,235,254,0,0,0
127,Maquis,71,0,1,8,157,85,87,0,40,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,42,20,76,7690,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,29,29,0,0,0
128,Dragons Plt HQ,7,0,1,7,217,94,114,87,40,0,16,0,40,0,4,0,9,0,0,0,0,0,0,0,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,38,15,76,7601,0,0,0,0,9,0,0,0,0,0,0,69,0,0,0,0,1,0,0,0,237,254,0,0,0
129,Colonial Rifles,103,0,1,10,1,87,0,0,40,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,10,10,10,20,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,42,15,76,7676,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,29,0,0,0
130,Colonial Rifles,103,0,1,10,246,87,0,0,40,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,10,10,10,20,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,42,15,76,7668,0,0,0,0,9,0,0,0,0,0,0,72,61,0,0,0,1,0,0,0,126,227,0,0,0
131,AC ATR Team,2,0,0,2,134,114,0,0,0,20,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,40,7,76,4220,0,0,0,0,9,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,16,0,0,0,0
132,MS.406,44,0,2,1,159,166,0,0,15,2,15,1,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,42,52,76,7692,0,4,0,0,9,0,1,0,0,0,255,238,0,0,0,0,1,0,0,0,107,0,0,0,0
133,Hurricane IIC,44,0,2,1,167,182,0,0,15,4,2,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,42,67,76,7708,0,4,0,0,9,0,1,0,0,0,255,1,0,0,0,0,1,0,0,0,2,0,0,0,0
134,Potez 633B2,44,0,3,3,159,240,239,239,15,1,2,0,4,0,4,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,39,42,61,76,7693,0,4,0,0,9,0,1,0,0,0,255,253,0,0,0,0,1,0,0,0,125,0,0,0,0
135,Dragons,101,0,1,10,217,87,227,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,38,22,76,4204,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
136,Lysander,78,0,2,2,162,0,0,0,15,2,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,42,34,76,7777,0,4,0,0,9,0,1,0,4,0,255,0,0,0,0,0,8,0,0,0,127,0,0,0,0
137,Breguet 693,44,0,3,3,159,166,239,239,30,3,20,1,4,0,4,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,39,40,62,76,858,0,4,0,0,9,0,1,0,0,0,255,2,0,0,0,0,1,0,0,0,2,0,0,0,0
138,VF Platoon HQ,7,0,1,6,178,87,114,40,40,0,4,0,40,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,12,76,7625,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,125,0,0,0,0
139,Dragons,101,0,1,10,178,87,227,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,42,22,76,4204,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0
140,VF Fusil Sectn,108,0,1,12,178,94,95,87,50,0,12,0,50,0,6,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,22,76,7682,0,0,0,0,9,0,0,0,0,0,0,3,59,0,0,0,7,0,0,0,181,246,0,0,0
141,VF Sapeurs,20,0,1,12,178,84,87,0,50,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,25,76,7678,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,29,29,0,0,0
142,VF Legionnaires,73,0,1,12,178,94,95,87,50,0,12,0,50,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,23,76,7686,0,0,0,0,9,0,0,0,0,0,0,0,211,0,0,0,7,0,0,0,239,138,0,0,0
143,VF Cavalerie,3,0,2,10,178,87,95,0,50,0,4,0,50,0,0,0,24,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,42,20,76,7674,0,0,0,0,9,0,0,0,0,2,255,0,3,2,0,0,7,0,0,0,3,19,0,0,0
144,LMG Section,108,0,1,6,227,95,155,0,50,0,50,0,40,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,40,15,76,7699,0,1,0,0,9,0,0,0,0,0,0,250,25,0,0,0,1,0,0,0,152,215,0,30,0
145,VB Section,108,0,1,6,246,234,234,0,50,0,16,0,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,40,13,76,7633,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,29,0,0,0
146,Sizaine,70,0,1,6,248,87,227,244,50,0,8,0,50,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,40,20,76,4270,0,0,0,0,9,0,0,0,0,0,0,96,0,0,0,0,9,0,0,0,238,110,0,0,0
147,LN.411+,44,0,2,1,159,166,171,0,15,2,15,1,1,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,40,54,76,7613,0,4,0,0,9,0,1,0,0,0,255,1,0,0,0,0,1,0,0,0,0,16,0,0,0
148,VF Mortier M/C,38,0,1,4,30,164,0,0,50,0,40,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,42,28,76,178,0,2,0,0,14,0,0,0,0,0,255,134,0,0,0,0,7,0,0,0,46,0,0,0,0
149,FF Legionnaires,73,0,1,10,242,85,97,87,50,0,0,4,50,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,42,22,76,7687,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0
150,Tir. Senegalese,107,0,1,12,246,87,95,0,50,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,42,21,76,7635,0,0,0,0,9,0,0,0,0,0,0,134,0,0,0,0,5,0,0,0,46,0,0,0,0
151,Colnial Sapeurs,102,0,1,12,246,87,186,0,50,0,10,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,42,26,76,7679,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0
152,Cavalerie Cmdr,3,0,2,6,246,4,0,0,50,0,50,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,42,14,76,7639,0,0,0,0,9,0,0,0,0,0,255,127,68,2,0,0,1,0,0,0,191,176,0,0,0
153,Col. Cavalerie,3,0,2,10,246,87,3,0,50,0,12,0,50,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,42,19,76,7639,0,0,0,0,9,0,0,0,0,0,255,0,0,2,0,0,1,0,0,0,29,16,0,0,0
154,Cavalerie Cmdr,3,0,2,8,246,87,3,0,50,0,8,0,50,0,0,0,24,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,42,19,76,7639,0,0,0,0,9,0,0,0,0,0,255,251,0,2,0,0,1,0,0,0,226,110,0,0,0
155,FF Mortier M/C,38,0,1,4,30,164,0,0,50,0,40,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,42,28,76,178,0,2,0,0,9,0,0,0,0,0,255,0,0,0,0,0,7,0,0,0,0,16,0,0,0
156,FF Desert Ptrl,70,0,0,4,242,85,87,0,50,0,0,4,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,42,18,76,7691,0,0,0,0,9,0,0,0,0,0,0,251,0,0,0,0,1,0,0,0,226,118,0,0,0
157,FF Platoon HQ,7,0,1,7,178,94,114,87,40,0,12,0,40,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,42,13,76,4217,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0
158,FF SMG Section,40,0,1,12,216,94,95,87,50,0,8,0,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,42,20,76,4219,0,0,0,0,9,0,0,0,0,0,0,55,0,0,0,0,7,0,0,0,158,118,0,0,0
159,FF Fusil Sectn,108,0,1,12,178,87,95,0,50,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,42,21,76,7683,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,16,0,0,0
160,FF Fusil Sectn,108,0,1,10,242,87,97,0,50,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,42,19,76,9147,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,239,1,0,0,0
161,FF ATR Team,2,0,0,2,134,231,0,0,0,20,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,42,7,76,4220,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,30,0,0,0
162,FF SAS Sectn,70,0,0,4,237,87,186,0,50,0,12,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,42,42,20,76,7609,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,114,118,0,0,0
163,FF Legionnaires,73,0,1,10,178,94,95,87,50,0,12,0,50,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,42,21,76,7687,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,16,0,0,0
164,FF Flame Sectn',2,0,0,2,83,231,0,0,4,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,42,12,76,7679,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,218,118,0,0,0
165,FF Cavalerie,3,0,2,10,242,87,97,0,50,0,5,0,50,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,42,21,76,7674,0,0,0,0,9,0,0,0,0,0,255,0,0,1,0,0,7,0,0,0,29,16,0,0,0
