rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
83,Canon 3in AC,6,0,1,6,244,0,0,0,20,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,43,49,71,91,409,0,3,6,0,7,0,4,0,0,0,106,668,0,0,0,7,0,0,0,0,409,0,0,0
84,75mm Pack How,9,0,1,6,35,0,0,0,60,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,49,35,91,8205,0,2,0,0,8,0,1,0,0,0,105,654,0,0,0,1,0,0,0,0,8205,0,0,0
85,75mm Obusier,9,0,1,4,33,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,43,40,91,7607,0,2,0,0,6,0,1,0,0,0,106,657,0,0,0,1,0,0,0,0,7607,0,0,0
86,25pdr Field Gun,9,0,2,6,63,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,45,41,91,672,0,2,0,0,6,0,1,0,0,0,106,661,0,0,0,1,0,0,0,0,672,0,0,0
87,105mm Howitzer,9,0,1,8,71,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,49,91,8204,0,2,0,5,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,8204,0,0,0
88,Mortier Section,5,0,1,4,89,152,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,19,91,56,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0
89,FF Mortier,5,0,1,4,37,247,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,43,43,28,91,9942,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,9942,0,0,0
90,Mortier Section,5,0,1,5,59,152,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,28,91,188,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0
91,Sapeurs HQ,102,0,1,8,242,87,232,116,50,0,10,0,40,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,49,20,91,7634,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
92,Legion HQ,51,0,1,8,242,87,232,114,50,0,10,0,40,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,45,18,91,7634,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
93,Compagnie HQ,51,0,1,8,242,86,114,0,50,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,45,15,91,7634,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
94,Platoon HQ,7,0,1,7,242,86,114,0,40,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,45,13,91,4217,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
95,FF Lt Mortier,80,0,0,2,107,247,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,43,18,91,9939,0,2,0,0,9,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,9939,0,0,0
96,Bazooka Team,2,0,0,2,91,152,0,0,0,10,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,45,15,91,432,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,432,0,0,0
97,Bazooka Team,2,0,0,2,184,232,0,0,0,10,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,49,18,91,8229,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8229,0,0,0
98,Fusil Section,1,0,1,12,242,86,97,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,43,21,91,7807,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,Fusil Section,1,0,1,12,236,88,113,0,50,0,8,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,45,20,91,9147,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
100,Airborne Sectn,72,0,1,10,112,88,113,0,50,0,8,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,44,49,24,91,7683,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
101,Sapeurs,100,0,1,10,236,88,113,185,50,0,16,0,50,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,45,24,91,8309,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,Legionnaires,73,0,1,12,112,93,113,88,50,0,12,4,50,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,45,40,91,7686,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7686,0,0,0
103,Legionnaires,73,0,1,10,178,199,95,87,50,0,8,0,50,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,43,21,91,7687,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7687,0,0,0
104,Sapeurs,100,0,1,10,234,84,113,88,50,0,0,4,50,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,45,25,91,7679,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7679,0,0,0
105,75mm Obus Btry,10,0,2,24,33,33,33,33,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,43,78,91,4200,0,2,0,0,8,0,0,0,0,0,255,657,0,0,0,1,0,0,0,0,4200,0,0,0
106,Airborne HQ,7,0,1,7,242,86,114,0,40,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,49,13,91,4217,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1004,0,0,0
107,155mm Obusier,9,0,2,10,110,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,43,61,91,7608,0,2,0,0,4,0,1,0,0,0,210,662,0,0,0,1,0,0,0,0,7608,0,0,0
108,75mm FG Btry,10,0,1,18,34,34,34,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,58,91,8205,0,2,0,0,10,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,8205,0,0,0
109,155mm Field Gun,9,0,2,10,96,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,55,91,8206,0,2,0,0,4,0,1,0,0,0,210,665,0,0,0,1,0,0,0,0,8206,0,0,0
110,155mm Field Gun,9,0,2,10,104,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,43,55,91,8207,0,2,0,0,4,0,1,0,0,0,210,663,0,0,0,1,0,0,0,0,8207,0,0,0
111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,155mm FG Btry,10,0,2,30,96,96,96,96,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,101,91,8206,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,8206,0,0,0
113,155mm Obus Btry,10,0,2,30,110,110,110,110,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,43,95,91,7608,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,7608,0,0,0
114,105mm FH Btry,10,0,2,24,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,49,84,91,8204,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,8204,0,0,0
115,155mm FG Btry,10,0,2,40,104,104,104,104,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,43,96,91,8207,0,2,0,0,5,0,0,0,0,0,255,0,0,0,0,1,0,0,0,0,8207,0,0,0
116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118,Typhoon,44,0,3,1,166,182,0,0,15,4,2,0,0,0,0,0,6,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,70,91,521,0,4,0,0,9,0,1,0,0,0,255,527,0,0,0,7,0,0,0,0,521,0,0,0
119,P-47D (R),44,0,3,1,164,175,175,0,20,8,3,0,3,0,0,0,5,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,60,91,9149,0,4,0,0,9,0,1,0,0,0,255,568,0,0,0,8,0,0,0,0,9149,0,0,0
120,Camion DCA MG,30,0,2,4,142,0,0,0,100,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,43,34,91,7623,0,4,0,0,9,0,2,0,0,2,224,981,0,0,0,1,0,0,0,0,7630,0,0,0
121,Camion DCA 20mm,30,0,2,4,147,0,0,0,60,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,43,17,91,7630,0,4,0,0,9,0,2,0,0,3,226,980,0,0,0,1,0,0,0,0,7630,0,0,0
122,Camion DCA 25mm,30,0,2,6,210,0,0,0,50,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,43,30,91,7630,0,4,0,0,9,0,2,0,0,1,226,982,0,0,0,1,0,0,0,0,7630,0,0,0
123,Camion DCA 40mm,30,0,2,6,17,139,0,0,30,25,90,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,54,91,8816,0,4,0,0,8,0,2,0,0,2,226,925,0,0,0,1,0,0,0,0,8816,0,0,0
124,FFI Compgnie HQ,51,0,1,8,242,87,116,0,50,0,6,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,45,15,91,7634,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1007,0,0,0
125,Maquis,71,0,1,6,249,87,82,0,40,0,5,0,4,0,0,0,11,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,18,91,7689,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7689,0,0,0
126,Maquis,71,0,1,7,243,85,87,0,40,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,17,91,7690,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7689,0,0,0
127,Maquis,71,0,1,8,178,85,87,0,40,0,0,3,6,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,19,91,7690,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7689,0,0,0
128,Maquis,71,0,1,6,237,85,82,0,40,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,44,17,91,8105,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7689,0,0,0
129,Maquis,71,0,1,7,158,85,87,0,40,0,0,3,6,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,44,18,91,7689,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7689,0,0,0
130,Maquis,71,0,1,6,157,87,82,0,40,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,17,91,8105,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7689,0,0,0
131,Maquis,71,0,1,6,246,85,82,0,40,0,0,2,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,44,19,91,7689,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7689,0,0,0
132,FFI Platoon HQ,7,0,1,6,158,160,114,0,40,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,45,11,91,4217,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1004,0,0,0
133,FFI Section,107,0,1,10,157,85,238,160,50,0,0,3,50,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,45,20,91,9138,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9138,0,0,0
134,FFI Section,107,0,1,10,178,88,159,0,50,0,5,0,50,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,45,22,91,9138,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9138,0,0,0
135,Somua S35,91,72,3,3,21,212,0,0,78,40,60,0,0,0,0,0,25,47,40,30,52,42,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,30,11,23,24,11,43,43,71,91,232,0,4,0,0,6,0,2,0,6,3,228,579,0,0,0,1,0,0,0,0,232,0,0,0
136,Somua S35,64,72,3,3,21,212,0,0,78,40,60,0,0,0,0,0,25,47,40,30,52,42,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,30,11,23,24,12,44,45,71,91,232,0,4,0,0,6,0,2,0,6,3,228,579,0,0,0,8,0,0,0,0,232,0,0,0
137,Hotchkiss H39+,64,70,2,2,13,212,0,0,60,40,60,0,0,0,0,0,22,40,40,40,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,30,16,28,30,12,44,49,61,91,229,0,4,0,0,5,0,2,0,6,2,226,576,0,0,0,9,0,0,0,0,229,0,0,0
138,Renault B1bis,98,50,4,4,21,212,128,39,20,30,60,0,60,0,67,7,16,60,55,55,66,56,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,11,23,23,12,44,49,113,91,9148,0,4,0,0,6,0,2,0,8,4,230,966,0,0,0,10,0,0,0,0,9148,0,0,0
139,Renault R40,64,71,2,2,13,212,0,0,60,40,60,0,0,0,0,0,18,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,24,16,30,30,12,44,49,60,91,7664,0,4,0,0,5,0,2,0,6,2,226,969,0,0,0,9,0,0,0,0,7664,0,0,0
140,Renault B1(f),17,50,4,5,21,212,0,108,30,42,60,0,0,0,20,0,16,60,55,55,66,56,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,11,23,23,12,44,49,112,91,231,0,4,0,0,6,0,2,0,8,4,230,966,0,0,0,10,0,0,0,0,231,0,0,0
141,MG Section,4,0,1,5,100,87,223,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,43,21,91,4268,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4268,0,0,0
142,MG Section,4,0,0,4,118,88,247,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,47,40,30,52,42,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,70,43,43,24,91,675,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,675,0,0,0
143,HMG Section,81,0,0,4,121,88,223,0,60,0,4,0,40,0,0,0,6,0,0,0,0,0,0,0,47,40,30,52,42,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,24,91,417,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,417,0,0,0
144,HMG Section,81,0,1,5,106,88,223,0,60,0,5,0,40,0,0,0,6,0,0,0,0,0,0,0,40,40,40,40,40,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,34,91,419,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,419,0,0,0
145,FFI Section,107,0,1,10,246,86,97,0,50,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,60,55,55,66,56,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,45,19,91,9138,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9138,0,0,0
146,FFI Section,107,0,1,6,237,85,97,0,40,0,0,3,40,0,0,0,9,0,0,0,0,0,0,0,32,40,40,45,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,45,14,91,8105,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9138,0,0,0
147,MG Section,4,0,0,4,120,88,152,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,60,55,55,66,56,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,49,18,91,418,0,2,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,418,0,0,0
148,Tir. Moroccans,107,0,1,12,243,3,0,0,40,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,43,17,91,7639,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7639,0,0,0
149,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,20,91,7797,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,248,0,0,0
150,Colonial Rifles,103,0,1,10,242,86,0,0,40,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,43,15,91,7676,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7676,0,0,0
151,Colnial Sapeurs,20,0,1,12,243,84,87,0,50,0,0,4,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,43,25,91,7679,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7679,0,0,0
152,Tir. Senegalese,107,0,1,12,243,87,95,0,50,0,5,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,45,21,91,7635,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7635,0,0,0
153,Tir. Senegalese,107,0,1,12,112,88,113,0,50,0,6,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,49,24,91,7635,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7635,0,0,0
154,SMG Section,40,0,1,12,216,199,95,87,50,0,8,0,50,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,43,20,91,4219,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4219,0,0,0
155,AT Fusil Team,2,0,0,2,134,247,0,0,0,20,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,43,7,91,4220,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4220,0,0,0
156,Chasseurs,99,0,1,10,112,93,122,88,50,0,12,4,50,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,45,42,91,9136,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9136,0,0,0
157,Chasseurs,99,0,1,10,112,88,113,113,50,0,18,0,50,0,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,45,26,91,7834,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,35000,0,0,0
158,Chasseurs,99,0,1,10,112,88,113,232,50,0,12,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,45,24,91,9136,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9136,0,0,0
159,SMG Section,40,0,1,12,235,93,113,88,50,0,12,4,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,45,33,91,4219,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4219,0,0,0
160,Fusil Section,1,0,1,10,242,86,97,0,50,0,6,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,43,19,91,7807,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9136,0,0,0
161,PIAT Team,2,0,0,2,90,247,0,0,0,8,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,44,10,91,9990,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9990,0,0,0
162,SAS Section,70,0,1,6,237,86,97,185,50,0,12,0,50,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,43,45,23,91,7796,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7796,0,0,0
163,Legionnaires,73,0,1,10,242,115,97,86,50,0,0,6,50,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,43,25,91,7687,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7687,0,0,0
164,Fusil Section,1,0,1,12,236,88,113,232,50,0,16,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,45,22,91,9147,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9138,0,0,0
165,Cavalerie,3,0,2,10,242,87,97,0,50,0,5,0,50,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,43,43,21,91,7674,0,0,0,0,9,0,0,0,0,0,255,0,2,0,0,1,0,0,0,0,7674,0,0,0
166,SMG Section,40,0,1,12,237,90,97,86,50,0,0,4,50,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,45,24,91,4219,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4219,0,0,0
167,Marine Commndos,70,0,1,10,237,86,97,185,50,0,8,0,50,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,44,45,28,91,7609,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7609,0,0,0
