rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
82,Command Post,68,0,5,20,205,87,111,0,50,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,39,137,80,8058,0,0,0,0,9,0,0,0,0,1,250,148,137,0,0,0,1,0,0,0,160,191,0,0,0
83,Command Post,68,0,5,20,209,92,111,0,50,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,40,40,141,80,8058,0,0,0,0,9,0,0,0,0,1,250,2,2,0,0,0,1,0,0,0,31,38,0,0,0
84,Command Post,68,0,5,20,242,109,236,0,50,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,105,76,51,38,76,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,92,40,49,136,80,8058,0,0,0,0,9,0,0,0,0,1,250,148,70,0,0,0,7,0,0,0,173,34,0,0,0
85,5.5in FG Btry,10,0,1,32,75,75,75,75,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,97,80,682,0,2,0,0,6,0,0,0,0,0,255,2,1,0,0,0,1,0,0,0,2,1,0,0,0
86,7.2in FH Btry,10,0,2,40,76,76,76,76,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,60,60,60,20,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,49,98,80,425,0,2,0,0,5,0,0,0,0,0,255,145,137,0,0,0,9,0,0,0,64,191,0,0,0
87,75mm Howitzer,9,0,1,6,33,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,40,49,25,80,221,0,2,0,0,6,0,1,0,0,0,106,2,2,0,0,0,1,0,0,0,31,38,0,0,0
88,25pdr Field Gun,9,0,2,6,63,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,41,49,46,80,672,0,2,0,0,6,0,1,0,0,0,106,0,250,0,0,0,1,0,0,0,136,152,0,0,0
89,Lt Mortar Team,80,0,0,2,107,233,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,40,46,17,80,7837,0,2,0,0,9,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,31,2,0,0,0
90,75mm Field Gun,9,0,1,4,206,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,30,39,40,80,8097,0,2,0,0,6,0,1,0,0,0,104,66,250,0,0,0,1,0,0,0,56,85,0,0,0
91,Lt Mortar Team,80,0,0,2,40,200,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,46,17,80,7837,0,2,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30,0,0,0
92,Vickers E dw.,63,50,2,3,137,137,0,0,90,0,60,0,0,0,0,0,22,13,13,8,13,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,28,12,8,8,12,33,39,25,80,8052,0,4,0,0,9,0,2,0,4,2,224,67,132,0,0,0,1,0,0,0,214,45,0,0,0
93,TKS,63,0,2,2,248,0,0,0,90,0,0,0,0,0,0,0,22,10,10,10,10,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,5,15,15,10,34,39,19,80,365,0,4,0,0,9,0,2,0,2,3,224,0,3,0,0,0,3,0,0,0,38,30,0,0,0
94,7-TP dw.,12,50,3,3,137,137,0,0,90,0,60,0,0,0,0,0,20,17,13,13,13,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,20,5,5,5,12,36,39,26,80,8044,0,4,0,0,9,0,2,0,6,3,226,67,0,0,0,0,1,0,0,0,152,102,0,0,0
95,Vickers E jw.,15,50,3,3,21,137,0,0,25,24,60,0,0,0,0,0,22,13,13,8,13,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,28,12,8,8,12,34,39,38,80,8043,0,4,0,0,5,0,2,0,6,3,226,0,0,0,0,0,6,0,0,0,31,29,0,0,0
96,wz.29 Ursus,89,0,3,4,12,248,248,0,48,48,60,0,60,0,0,0,16,9,9,8,10,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,30,20,15,10,12,30,39,26,80,775,0,4,0,0,6,0,2,0,0,3,224,68,67,0,0,0,1,0,0,0,213,152,0,0,0
97,Sherman Firefly,65,50,4,4,38,140,177,0,24,40,60,0,60,0,0,0,26,64,38,38,90,51,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,11,28,12,8,92,44,47,226,80,648,0,4,12,0,5,0,7,0,8,3,230,0,0,0,0,1,6,0,0,0,38,31,0,0,0
98,Sherman IB CS,15,70,4,5,68,139,177,131,56,0,60,0,60,0,60,0,22,64,38,38,97,51,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,10,28,12,8,90,44,49,83,80,395,0,4,0,10,4,0,2,0,6,3,230,0,0,0,0,1,1,0,0,0,98,137,0,0,0
99,Sexton,21,0,3,6,63,148,0,0,87,18,60,0,0,0,0,0,24,76,38,38,19,13,13,0,13,13,8,13,13,13,4,0,0,0,0,0,0,0,44,0,17,25,0,0,90,44,49,102,80,660,0,2,0,0,8,0,1,0,0,2,226,0,0,0,0,0,6,0,0,0,31,31,0,0,0
100,wz.18/24 SPAA,30,0,2,4,244,0,0,0,30,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10,10,10,10,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,39,50,80,8046,0,4,0,0,6,0,3,0,0,3,224,0,0,0,0,0,1,0,0,0,163,93,0,0,0
101,100mm FH Btry,10,0,2,32,70,70,70,70,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,17,13,13,13,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,39,82,80,8083,0,2,0,0,6,0,0,0,0,0,255,0,0,0,0,0,1,0,0,0,2,31,0,0,0
102,Jeep,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,13,13,8,13,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,8,80,442,0,0,0,0,9,0,0,0,105,1,104,0,0,0,0,0,1,0,0,0,118,73,0,0,0
103,Archer,60,0,2,4,38,148,0,0,10,20,60,0,0,0,0,0,20,20,20,14,22,20,20,0,9,9,8,10,10,10,4,0,0,0,0,0,0,0,62,0,60,20,12,22,93,44,46,156,80,651,0,4,10,0,6,0,7,0,0,3,228,0,0,0,0,0,10,0,0,0,31,31,0,0,0
104,Achilles IIC,79,0,3,5,38,140,0,0,12,22,60,0,0,0,0,0,30,51,25,25,57,25,25,0,64,38,38,90,51,64,21,0,0,0,0,0,0,0,48,38,38,45,15,0,90,44,49,206,80,621,0,4,8,0,6,0,7,0,6,4,228,0,0,0,0,1,5,0,0,0,172,102,0,0,0
105,Carrier 3in Mtr,38,0,2,4,37,148,0,0,30,0,60,0,0,0,0,0,30,12,12,12,14,12,12,0,64,38,38,97,51,51,18,0,0,0,0,0,0,0,14,0,8,0,0,0,51,42,49,30,80,7712,0,2,0,0,6,0,0,0,0,2,114,0,0,0,0,1,1,0,0,0,2,29,0,0,0
106,Taczanka wz.30,52,0,2,3,100,205,0,0,70,0,40,0,0,0,0,0,18,0,0,0,0,0,0,0,76,38,38,19,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,39,8,80,8090,0,2,0,0,8,0,2,0,0,2,255,0,87,0,0,0,1,0,0,0,174,114,0,0,0
107,R-40,65,50,2,2,13,212,0,0,40,60,60,0,0,0,0,0,16,51,40,40,49,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,28,15,30,30,12,40,40,63,80,7664,0,4,0,0,6,0,2,0,6,2,226,0,0,0,0,0,6,0,0,0,2,31,0,0,0
108,R-39,14,50,2,2,13,212,0,0,40,60,60,0,0,0,0,0,14,32,40,40,49,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,28,15,30,30,13,40,40,64,80,8060,0,4,0,0,8,0,2,0,6,2,226,0,87,0,0,0,5,0,0,0,136,158,0,0,0
109,Sherman IIA,13,70,4,5,53,139,177,131,25,38,60,0,60,0,60,0,22,72,38,38,103,64,64,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,15,38,12,8,92,45,49,159,80,8059,0,4,2,0,5,4,5,0,8,4,230,0,0,0,0,1,1,0,0,0,31,31,0,0,0
110,LWP Engineers,100,0,1,10,204,84,98,88,50,0,0,4,50,0,8,0,9,0,0,0,0,0,0,0,20,20,14,22,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,49,25,80,8128,0,0,0,0,9,0,0,0,0,0,0,0,222,0,0,0,5,0,0,0,138,111,0,0,0
111,LWP ATR Team,2,0,0,2,136,11,0,0,0,40,40,0,0,0,0,0,9,0,0,0,0,0,0,0,51,25,25,57,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,49,17,80,8111,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,31,31,0,0,0
112,Pluton HQ,7,0,1,7,205,87,114,0,40,0,9,0,40,0,0,0,9,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,46,13,80,8071,0,0,0,0,9,0,0,0,0,0,0,0,222,0,0,0,1,0,0,0,73,89,0,0,0
113,Support Squad,40,0,1,5,205,87,0,0,50,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,39,9,80,8082,0,0,0,0,9,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,31,31,0,0,0
114,Berliet CBA,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,51,40,40,49,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,18,80,496,0,0,0,0,9,0,0,0,218,5,228,0,217,0,0,0,1,0,0,0,73,204,0,0,0
115,75mm AA Gun,8,0,3,8,208,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,40,49,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,39,41,80,7500,0,3,0,0,6,0,3,0,0,0,208,0,1,0,0,0,1,0,0,0,31,31,0,0,0
116,Fordson WOT.2H,27,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,72,38,38,103,64,64,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,44,14,80,7786,0,0,0,0,9,0,0,0,110,4,224,0,78,0,0,0,7,0,0,0,52,83,0,0,0
117,AEC Matador,28,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,46,20,80,337,0,0,0,0,9,0,0,0,220,5,228,0,3,0,0,0,7,0,0,0,30,31,0,0,0
118,Polish Rifles,1,0,1,14,178,85,113,87,50,0,0,5,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,39,25,80,8073,0,0,0,0,9,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,1,125,0,0,0
119,T-70,95,0,2,2,18,171,0,0,20,50,60,0,0,0,0,0,28,40,16,16,60,35,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,30,20,20,23,43,49,60,80,75,0,4,0,0,4,0,2,0,6,2,226,0,3,0,0,0,5,0,0,0,32,31,0,0,0
120,T-34 M43,64,50,3,4,241,171,0,129,75,25,60,0,0,0,60,0,36,47,60,45,72,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,47,33,24,20,22,43,49,113,80,8063,0,4,0,0,6,0,3,0,8,3,228,0,189,0,0,0,5,0,0,0,179,94,0,0,0
121,T-34/85,64,50,4,5,89,171,0,129,20,35,60,0,0,0,60,0,33,47,60,45,90,75,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,47,30,20,10,42,44,49,144,80,8065,0,4,0,0,5,0,4,0,8,4,230,0,0,0,0,1,10,0,0,0,31,31,0,0,0
122,Carrier Mk1,25,0,2,2,4,0,0,0,50,0,0,0,0,0,0,0,24,9,6,6,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,13,43,49,20,80,664,0,2,0,0,9,0,2,0,105,2,124,0,25,0,0,0,5,0,0,0,141,74,0,0,0
123,GAZ-AA-4M,30,0,2,4,116,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,49,20,80,186,0,4,0,0,9,0,2,0,0,1,228,0,4,0,0,0,5,0,0,0,31,31,0,0,0
124,ISU-122,61,0,4,4,217,141,0,0,10,20,50,0,0,0,0,0,20,75,75,64,116,75,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,15,20,18,0,52,44,49,196,80,89,0,4,0,0,3,0,6,0,8,5,230,0,156,0,0,0,10,0,0,0,141,31,0,0,0
125,ISU-152,39,0,4,5,81,141,0,0,14,6,60,0,0,0,0,0,20,75,90,60,132,70,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,45,60,60,0,52,45,49,157,80,92,0,4,0,0,3,0,2,0,8,5,230,0,3,0,0,0,4,0,0,0,31,30,0,0,0
126,SU-85,60,50,3,4,220,0,0,0,15,34,0,0,0,0,0,0,33,45,45,45,45,45,45,20,40,16,16,60,35,35,10,0,0,0,0,0,0,0,50,40,48,50,20,0,32,44,49,122,80,87,0,4,0,0,5,0,4,0,8,3,226,0,13,0,0,0,3,0,0,0,105,100,0,0,0
127,SU-76,39,50,3,4,55,0,0,0,40,20,0,0,0,0,0,0,27,35,15,10,25,15,10,10,47,60,45,72,52,52,20,0,0,0,0,0,0,0,60,0,0,25,0,0,31,43,49,60,80,86,0,4,0,0,4,0,3,0,4,2,226,0,2,0,0,0,5,0,0,0,31,31,0,0,0
128,BA-64,89,50,2,2,172,0,0,0,90,0,0,0,0,0,0,0,48,15,9,11,10,10,10,0,47,60,45,90,75,60,20,0,0,0,0,0,0,0,38,30,30,30,30,30,20,43,49,22,80,8140,0,2,0,0,9,0,2,0,0,2,226,0,143,0,0,0,5,0,0,0,150,198,0,0,0
129,SU-57,60,60,2,5,27,0,0,0,23,45,0,0,0,0,0,0,29,12,7,7,14,7,7,0,9,6,6,11,5,5,0,0,0,0,0,0,0,0,24,0,0,22,0,0,32,43,49,64,80,8142,0,4,6,0,7,0,3,0,2,2,226,0,2,0,0,0,5,0,0,0,31,31,0,0,0
130,ZiS-5,23,0,3,2,112,0,0,0,50,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,43,49,32,80,8171,0,0,0,0,9,0,0,0,229,3,228,143,0,0,0,0,5,0,0,0,161,141,0,0,0
131,45mm ATG LWP,62,0,1,4,19,0,0,0,20,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,75,75,64,116,75,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,49,23,80,99,0,2,4,0,8,0,1,0,0,0,105,2,0,0,0,0,5,0,0,0,31,31,0,0,0
132,57mm ATG LWP,62,0,1,5,28,0,0,0,20,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,75,90,60,132,70,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,49,27,80,8103,0,2,0,0,8,0,1,0,0,0,105,137,0,0,0,0,3,0,0,0,191,141,0,0,0
133,76.2mm FG LWP,9,0,1,6,54,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,45,45,45,45,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,49,42,80,8135,0,2,0,0,6,0,1,0,0,0,106,2,0,0,0,0,5,0,0,0,38,31,0,0,0
134,IS-2M,14,70,4,4,133,141,171,129,18,10,60,0,60,0,60,0,24,120,90,60,100,90,90,30,35,15,10,25,15,10,10,0,0,0,0,0,0,0,60,15,49,20,18,30,53,44,49,230,80,82,0,4,0,0,4,0,6,0,10,6,230,156,0,0,0,1,10,0,0,0,148,192,0,0,0
135,LWP MG Squad,4,0,0,4,123,88,11,0,70,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,15,9,11,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,49,21,80,108,0,2,0,0,9,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,31,31,0,0,0
136,LWP Mortar Sqd,5,0,1,5,57,11,0,0,50,0,50,0,0,0,0,0,4,0,0,0,0,0,0,0,12,7,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,43,49,26,80,8177,0,2,0,0,7,0,0,0,0,0,0,151,144,0,0,0,5,0,0,0,171,147,0,0,0
137,BM-13 Katyusha,31,0,4,6,82,82,82,82,16,0,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,79,80,116,0,2,0,0,8,0,0,0,0,3,255,2,2,0,0,0,5,0,0,0,2,31,0,0,0
138,LWP Cmnd Post,68,0,5,20,1,88,0,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,138,80,8104,0,0,0,0,9,0,0,0,0,1,255,153,4,0,0,0,5,0,0,0,149,109,0,27,0
139,Il-2M3 Shturm,44,0,3,2,167,159,176,240,30,2,30,2,4,0,2,0,3,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,49,53,80,8068,0,4,0,0,9,0,1,0,0,0,255,2,0,0,0,0,5,0,0,0,31,31,0,0,0
140,122mm FH Btry,10,0,3,32,74,74,74,74,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,49,84,80,8166,0,2,0,0,4,0,0,0,0,0,255,0,148,0,0,0,5,0,0,0,239,77,0,0,0
141,Hvy Mortar Sqd,82,0,1,7,73,200,0,0,50,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,120,90,60,100,90,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,80,43,49,31,80,103,0,2,0,0,6,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,30,0,0,0
142,Lt Mortar Team,80,0,0,2,187,200,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,39,17,80,7837,0,2,0,0,9,0,0,0,0,0,0,76,149,0,0,0,1,0,0,0,15,76,0,0,0
143,Mortar Squad,5,0,1,5,189,233,0,0,50,0,50,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,40,28,80,8088,0,2,0,0,8,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,1,30,0,0,0
144,T-34 M41,64,50,3,4,50,171,0,129,44,33,60,0,0,0,60,0,36,47,40,45,52,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,47,30,30,30,20,41,42,100,80,8062,0,4,0,0,4,0,3,0,8,4,228,220,79,0,0,0,2,0,0,0,79,53,0,0,0
145,Taczanka wz.28,52,0,2,3,121,205,0,0,70,0,40,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,36,8,80,8090,0,2,0,0,8,0,2,0,0,2,255,3,4,0,0,0,1,0,0,0,31,30,0,0,0
146,TKS,98,0,2,2,248,0,0,0,90,0,0,0,0,0,0,0,22,10,10,10,10,10,10,4,13,2,0,0,0,0,1,0,0,0,0,0,0,0,25,0,25,5,15,15,10,39,39,20,80,365,0,4,0,0,9,0,2,0,2,3,224,220,0,0,0,0,6,0,0,0,79,238,0,0,0
147,Light AAMG,8,0,1,4,186,0,0,0,80,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,40,10,80,7000,0,2,0,0,9,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,31,3,0,0,0
148,Dodge 3/4ton,27,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,49,13,80,310,0,0,0,0,9,0,0,0,108,4,224,0,0,0,0,0,1,0,0,0,52,238,0,0,0
149,Marm-Her II/III,11,0,2,3,134,148,132,0,0,35,60,0,60,0,0,0,50,12,12,9,12,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,34,0,8,8,71,42,43,33,80,9051,0,4,0,0,9,0,2,0,2,2,226,0,0,0,0,0,5,0,0,0,30,3,0,0,0
150,Cromwell IV,95,50,3,5,105,179,0,130,20,44,60,0,0,0,60,0,38,59,32,32,84,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,5,0,93,44,45,111,80,646,0,4,0,0,5,0,4,0,8,4,228,0,0,0,0,1,6,0,0,0,141,238,0,0,0
151,Challenger,91,50,4,5,38,179,0,0,8,26,60,0,0,0,0,0,32,59,51,38,107,40,40,14,47,40,45,52,52,52,20,0,0,0,0,0,0,0,23,0,10,11,5,0,90,44,45,178,80,649,0,4,8,0,5,0,7,0,8,5,228,0,0,0,0,1,11,0,0,0,31,3,0,0,0
152,Stuart Recce,90,50,2,2,140,0,0,131,60,0,0,0,0,0,60,0,36,44,27,28,44,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,33,33,25,33,93,43,45,38,80,7726,0,1,0,0,4,0,1,0,6,2,224,0,0,0,0,1,11,0,0,0,137,238,0,0,0
153,Crusader II CS,38,0,3,5,35,179,0,130,5,0,60,0,0,0,60,0,28,32,26,27,49,23,30,8,10,10,10,10,10,10,4,0,0,0,0,0,0,0,37,0,40,16,40,25,93,43,43,73,80,617,0,4,0,0,5,0,3,0,8,3,228,0,0,0,0,0,1,0,0,0,31,3,0,0,0
154,Cromwell V CS,15,50,3,5,67,179,0,130,24,0,60,0,0,0,60,0,38,59,32,32,86,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,5,0,91,44,45,80,80,655,0,4,0,10,4,0,3,0,6,4,228,168,0,0,0,1,9,0,0,0,177,142,0,0,0
155,Wolverine ,79,0,3,5,51,140,0,0,18,22,60,0,0,0,0,0,30,51,21,21,57,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,38,45,15,30,91,43,44,140,80,389,0,4,0,0,7,0,4,0,6,4,228,2,0,0,0,1,12,0,0,0,38,31,0,0,0
156,M3 75mm GMC,21,40,3,5,34,139,0,0,35,24,60,0,0,0,0,0,38,12,7,7,13,7,7,0,12,12,9,12,12,9,6,0,0,0,0,0,0,0,24,0,0,22,0,0,92,44,46,86,80,8221,0,4,0,0,6,0,2,0,0,2,226,170,0,0,0,0,9,0,0,0,120,143,0,0,0
157,Crusader II AA,22,0,3,5,246,0,0,0,50,0,0,0,0,0,0,0,24,28,26,23,25,13,13,13,59,32,32,84,63,57,20,0,0,0,0,0,0,0,37,0,40,0,20,0,92,44,46,48,80,7718,0,4,0,0,9,0,3,0,0,3,228,2,0,0,0,0,7,0,0,0,0,31,0,0,0
158,M16 MGMC,22,0,3,4,215,0,0,0,40,0,0,0,0,0,0,0,38,12,7,7,12,7,7,0,59,51,38,107,40,40,14,0,0,0,0,0,0,0,24,0,0,22,0,0,90,45,49,39,80,8223,0,4,0,0,9,0,2,0,0,2,226,182,0,0,0,0,3,0,0,0,182,162,0,0,0
159,Humber SC,32,0,2,3,148,0,0,0,60,0,0,0,0,0,0,0,48,15,14,14,14,9,9,9,44,27,28,44,27,28,0,0,0,0,0,0,0,0,24,16,20,30,12,12,90,44,49,27,80,653,0,4,0,0,9,0,2,0,2,2,226,2,0,0,0,1,1,0,0,0,38,1,0,0,0
160,Daimler Dingo,32,0,2,2,0,0,0,138,0,0,0,0,0,0,60,0,54,30,14,10,30,14,10,0,32,26,27,49,23,30,8,0,0,0,0,0,0,0,0,0,0,0,14,14,92,42,46,23,80,7724,0,2,0,0,9,0,2,0,2,1,224,0,0,0,0,1,1,0,0,0,236,156,0,0,0
161,37mm AT Gun,6,0,1,4,96,111,0,0,20,40,40,0,0,0,0,0,4,0,0,0,0,0,0,0,59,32,32,86,63,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,42,22,80,374,0,2,0,0,8,0,2,0,0,0,104,0,0,0,0,0,1,0,0,0,3,31,0,0,0
162,2pdr AT Gun,6,0,1,4,20,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,21,21,57,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,43,16,80,669,0,2,0,0,7,0,3,0,0,0,104,0,130,0,0,0,7,0,0,0,239,44,0,0,0
163,TKF,13,0,2,2,119,0,0,248,90,0,0,0,0,0,90,0,22,8,8,6,8,8,6,4,12,7,7,13,7,7,0,0,0,0,0,0,0,0,25,0,25,5,15,15,12,49,49,21,80,369,0,4,0,0,9,0,2,0,2,3,224,0,3,0,0,0,12,0,0,0,3,30,0,0,0
164,Pluton HQ,7,0,1,7,242,109,247,0,40,0,9,0,40,0,0,0,9,0,0,0,0,0,0,0,28,26,23,25,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,46,14,80,8071,0,0,0,0,9,0,0,0,0,0,0,136,211,0,0,0,7,0,0,0,134,205,0,0,0
165,PF-508/518 AA,30,0,2,3,186,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,12,7,7,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,39,17,80,8048,0,4,0,0,9,0,2,0,2,1,224,2,3,0,0,0,8,0,0,0,31,31,0,0,0
