rid,name,nation,start_mo,status,B18,B19,B20,B21,B22,B23,B24,B25,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
169,Hvy Truck Sec,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Hvy Truck Plt,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0
171,Prime Mover Sec,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,224,1,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Hvy Truck Co,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,15,1,15,1,15,1,15,1,15,1,15,1,15,1,15,1,15,1,15,1
173,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Ammo Carrier,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Ammo Carriers,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Ammo Dump,91,1,0,0,0,0,0,0,0,0,0,43,49,4,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Command Post,91,1,11,0,0,0,0,0,0,0,0,43,49,4,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,FF M/C Troop,91,1,1,0,0,0,0,0,0,0,0,43,45,1,1,168,1,168,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,FF M/C Sqdrn,91,1,12,0,0,0,0,0,0,0,0,43,45,1,2,168,1,169,1,1181,1,1181,1,1181,1,170,1,0,0,0,0,0,0,0,0
183,Reserve Tank Sc,91,8,0,0,0,0,0,0,0,0,0,44,49,1,1,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Res Hvy Tanks,91,10,0,0,0,0,0,0,0,0,0,44,49,1,1,138,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Reserve Tank Pl,91,8,0,0,0,0,0,0,0,0,0,44,49,1,1,136,1,136,1,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0
186,Res Hvy Tank Pl,91,10,0,0,0,0,0,0,0,0,0,44,45,1,1,138,1,138,1,138,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0
187,Reserve Tank Co,91,8,1,0,0,0,0,0,0,0,0,44,49,1,2,136,1,136,1,1185,1,1185,1,1185,1,0,0,0,0,0,0,0,0,0,0
188,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Res Arm'd Recon,91,9,11,0,0,0,0,0,0,0,0,44,49,1,2,8,1,1002,1,1181,1,1005,1,1185,1,1191,1,1191,1,0,0,0,0,0,0
190,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Resrv Arm'd Inf,91,9,1,0,0,0,0,0,0,0,0,44,45,3,1,94,1,158,1,158,1,158,1,74,1,63,1,63,1,63,1,0,0,0,0
192,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Vry Hvy Tank Pl,91,1,0,0,0,0,0,0,0,0,0,48,49,1,1,203,1,203,1,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Mike Amos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
