id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
112,19,Parachutists,12,airborne infantry,0,infantry,1936,7,1939,0,1,10,0,30,9,0,20,0,0,0,0,9,0,0,0,0,242,50,0,0,0,97,8,4,209,40,0,87,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,19,Rifle Squad,1,infantry,0,infantry,1936,7,1940,0,1,11,0,35,9,0,12,0,0,0,0,9,0,0,0,0,157,50,0,0,0,88,0,20,93,8,4,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,19,Rifle Squad,1,infantry,0,infantry,1936,10,1940,0,1,11,0,22,9,0,40,0,0,0,0,9,0,0,0,0,213,50,0,0,0,85,0,5,3,50,0,87,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,19,Rifle Squad,1,infantry,0,infantry,1936,12,1940,0,1,11,0,9,9,0,41,0,0,0,0,9,0,0,0,0,209,50,0,0,0,85,0,4,3,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,19,Topos ,16,special forces,0,infantry,1936,8,1940,0,1,11,0,24,11,0,10,0,0,0,0,9,0,0,0,0,210,50,0,0,0,87,6,0,209,40,0,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,19,Topos,16,special forces,0,infantry,1936,8,1940,0,1,11,0,28,11,0,61,0,0,0,0,9,0,0,0,0,210,50,0,0,0,84,0,3,3,50,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,19,Morrocans,0,light infantry,0,infantry,1936,8,1940,0,1,10,0,16,10,0,10,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,6,0,229,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,19,Morrocans,0,light infantry,0,infantry,1936,12,1940,0,1,10,0,22,10,0,11,0,0,0,0,9,0,0,0,0,157,50,0,0,0,85,0,4,3,50,0,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,19,Legion Squad,14,elite infantry,0,infantry,1936,7,1937,0,1,12,0,23,10,0,10,0,0,0,0,9,0,0,0,0,213,50,0,0,0,85,0,4,3,50,0,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,19,Legion Squad,14,elite infantry,0,infantry,1936,12,1940,0,1,12,0,24,10,0,50,0,0,0,0,9,0,0,0,0,157,50,0,0,0,85,0,4,3,50,0,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,19,Pioneros,6,engineers,0,infantry,1936,8,1945,0,1,10,0,23,9,0,10,0,0,0,0,9,0,0,0,0,213,50,0,0,0,84,0,4,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,19,Pioneros,6,engineers,0,infantry,1936,8,1945,0,1,10,0,23,9,0,40,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,10,0,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,19,Lt Cavalry,20,cavalry,1,cavalry,1936,7,1940,0,2,10,0,27,24,0,13,0,0,0,0,9,0,255,2,0,213,50,0,0,0,93,6,3,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,19,Cavalry,20,cavalry,1,cavalry,1936,8,1940,0,2,12,0,20,24,0,33,0,0,0,0,9,0,255,2,0,213,50,0,0,0,85,0,4,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,19,Scout Patrol,69,scout,8,recon,1936,7,1940,0,0,4,0,11,12,0,20,0,0,0,0,9,0,0,0,0,248,40,0,0,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,19,Tank Killers,54,AT infantry,5,anti-tank,1936,7,1940,0,0,2,0,5,10,0,12,0,0,0,0,9,0,0,0,0,85,0,6,0,0,217,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,19,ATR Team,54,AT infantry,5,anti-tank,1937,12,1940,0,0,2,0,18,8,0,10,0,0,0,0,9,0,0,0,0,142,0,40,0,0,104,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,19,Sniper,15,sniper,0,infantry,1936,7,1949,0,0,1,0,20,12,0,30,0,4,3,0,4,0,0,0,0,146,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,19,MG Squad,9,machine gun,0,infantry,1936,12,1949,0,0,4,0,20,8,0,22,0,2,2,0,9,0,0,0,0,4,60,0,0,0,87,4,0,249,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,19,HMG Squad,10,heavy machine gun,0,infantry,1937,3,1940,0,1,5,0,21,6,0,12,0,3,2,0,9,0,0,0,0,122,60,0,0,0,98,4,0,249,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,19,MG Squad,9,machine gun,0,infantry,1936,1,1940,0,1,5,0,15,8,0,10,0,2,2,0,9,0,0,0,0,119,60,0,0,0,98,4,0,249,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,19,MG Italiane,9,machine gun,0,infantry,1937,1,1945,0,1,5,0,15,8,0,13,0,2,2,0,9,0,0,0,0,119,60,0,0,0,98,4,0,173,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,19,Chevy 1-1/2ton,85,medium truck,10,transport,1936,7,1940,0,3,2,4,15,29,0,11,0,0,0,0,9,112,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,19,Ceirano 50 CM,86,heavy truck,10,transport,1936,7,1945,0,3,2,5,22,29,0,10,0,0,0,0,9,218,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,19,Staff Car,108,utility vehicle,14,other,1936,7,1949,0,2,1,1,12,45,0,93,0,0,0,0,9,6,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,19,Daimler Benz G5,108,utility vehicle,14,other,1939,1,1949,0,2,2,2,8,45,0,92,0,0,0,0,9,6,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,19,Tiznao Blindado,38,wheeled APC,3,APC,1936,7,1940,0,3,3,4,32,22,0,12,0,4,2,0,9,110,226,0,0,211,90,0,0,0,0,0,0,0,0,0,197,60,0,10,10,10,12,10,10,10,0,15,0,0,15,0,0
139,19,Tiznao de Apoyo,44,SP mortar,4,artillery,1937,1,1940,0,4,8,2,45,28,0,12,0,2,0,0,9,106,226,0,0,56,40,0,0,0,211,60,0,128,60,0,0,0,0,10,10,10,12,10,10,0,0,15,0,0,15,0,0
140,19,Fiat 621 NL,85,medium truck,10,transport,1937,1,1940,0,3,2,4,20,29,0,10,0,0,0,0,9,117,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,19,Flame Team,0,light infantry,0,infantry,1936,7,1949,0,0,2,0,12,9,0,13,0,0,0,0,9,0,0,0,0,83,4,0,0,0,217,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,19,LMG Team,0,light infantry,0,infantry,1936,7,1949,0,0,4,0,11,9,0,13,0,1,0,0,9,0,0,0,0,95,50,0,0,0,87,4,0,217,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,19,Division Squad,2,medium infantry,0,infantry,1941,1,1943,0,1,10,0,32,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,93,8,4,3,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,19,Division Squad,2,medium infantry,0,infantry,1941,1,1943,0,1,10,0,25,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,86,0,4,3,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,19,Division Squad,2,medium infantry,0,infantry,1943,8,1945,0,1,10,0,36,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,93,10,5,99,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,19,Division Squad,2,medium infantry,0,infantry,1943,8,1945,0,1,10,0,29,9,0,30,0,0,0,0,9,0,0,0,0,157,50,0,0,0,89,0,5,99,50,0,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,19,Div SMG Sqd ,3,heavy infantry,0,infantry,1942,1,1943,0,1,10,0,24,9,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,86,0,4,3,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,19,Div SMG Sqd,3,heavy infantry,0,infantry,1942,5,1945,0,1,10,0,25,9,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,86,0,4,99,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,19,Div SMG Sqd,3,heavy infantry,0,infantry,1943,8,1945,0,1,10,0,30,9,0,30,0,0,0,0,9,0,0,0,0,158,50,0,0,0,89,0,6,99,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,19,Div Ingenieros,6,engineers,0,infantry,1941,1,1945,0,1,10,0,28,9,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,84,0,4,3,50,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,19,Div Ingenieros,6,engineers,0,infantry,1941,1,1945,0,1,10,0,28,9,0,30,0,0,0,0,9,0,0,0,0,158,50,0,0,0,87,50,0,3,6,0,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,19,Div Ski Squad,11,ski troops,0,infantry,1942,5,1944,0,1,10,0,31,10,0,10,0,0,0,0,9,0,0,0,0,157,50,0,0,0,93,6,3,99,50,0,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,19,Division Topos,16,special forces,0,infantry,1941,1,1945,0,1,8,0,28,11,0,21,0,0,0,0,9,0,0,0,0,157,50,0,0,0,3,50,0,84,4,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,19,Division Topos,16,special forces,0,infantry,1942,5,1945,0,1,10,0,33,11,0,22,0,0,0,0,9,0,0,0,0,158,50,0,0,0,99,50,0,84,6,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,19,Div Mtrcciclist,75,motorcycle,8,recon,1941,1,1944,0,1,10,0,27,55,0,32,0,0,0,0,9,0,233,0,0,157,50,0,0,0,87,6,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,19,Motocycle LMG,75,motorcycle,8,recon,1941,1,1944,0,1,4,0,30,55,0,33,0,0,0,0,9,0,233,0,0,13,60,0,0,0,159,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,19,Lt Cavalry,20,cavalry,1,cavalry,1941,1,1943,0,2,10,0,19,24,0,23,0,0,0,0,9,0,255,2,0,157,50,0,0,0,85,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,19,Cavalry,20,cavalry,1,cavalry,1941,1,1949,0,2,12,0,28,24,0,43,0,0,0,0,9,0,255,2,0,157,50,0,0,0,85,0,4,3,50,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,19,Patrol,69,scout,8,recon,1941,1,1949,0,0,4,0,13,11,0,90,0,0,0,0,9,0,0,0,0,158,40,0,0,0,90,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,19,Tank Killers,54,AT infantry,5,anti-tank,1941,1,1949,0,0,2,0,7,10,0,10,0,0,0,0,9,0,0,0,0,86,0,4,0,0,159,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,19,Tank Killers,54,AT infantry,5,anti-tank,1943,8,1949,0,0,2,0,10,10,0,10,0,0,0,0,9,0,0,0,0,89,0,6,0,0,159,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,19,Division Squad,2,medium infantry,0,infantry,1942,1,1944,0,1,10,0,26,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,86,0,4,99,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,19,Opel Blitz,85,medium truck,10,transport,1941,1,1949,0,4,2,4,13,29,0,20,0,0,0,0,9,112,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,19,Buessing-NAG,86,heavy truck,10,transport,1941,1,1949,0,4,2,5,19,23,0,30,0,0,0,0,9,218,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,19,SdKfz 7 ,84,prime mover,10,transport,1941,1,1945,0,4,2,5,20,30,0,52,0,0,0,0,9,218,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,19,Kettenkraftrad,108,utility vehicle,14,other,1941,1,1945,0,2,1,1,7,38,0,31,0,0,0,0,9,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,19,Kuebelwagen,108,utility vehicle,14,other,1941,1,1945,0,2,1,1,6,48,0,90,0,0,0,0,9,4,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,19,Kuebelwagen MG,70,scout vehicle,8,recon,1941,1,1945,0,2,3,1,9,48,0,92,0,1,1,0,9,2,110,0,0,138,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,19,Schwimmwagen,65,amphibian unit,7,marine unit,1942,1,1945,0,2,1,1,9,44,0,90,0,0,0,0,9,4,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,19,SdKfz 10/4,64,SP flak,6,anti-air,1941,1,1945,0,3,7,3,29,38,0,90,0,4,2,0,9,0,230,0,0,230,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,19,Div Co HQ,4,motorized infantry,0,infantry,1941,1,1945,0,1,10,0,24,9,0,90,0,0,0,0,9,0,0,0,0,157,60,0,0,0,87,10,0,3,60,0,159,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,19,Peleton Lider,82,platoon HQ,9,C&C,1936,1,1940,0,1,6,0,11,9,0,90,0,0,0,0,9,0,0,0,0,157,40,0,0,0,87,8,0,115,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,19,Legion Plt Ldr,82,platoon HQ,9,C&C,1936,1,1949,0,1,6,0,10,10,0,93,0,0,0,0,9,0,0,0,0,157,40,0,0,0,91,0,6,115,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,19,Spanish Rifles ,2,medium infantry,0,infantry,1946,1,1949,0,1,8,0,14,9,0,10,0,0,0,0,9,0,0,0,0,157,50,0,0,0,85,0,4,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,19,Spanish Rifles,2,medium infantry,0,infantry,1946,1,1949,0,1,10,0,25,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,90,0,6,3,50,0,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,19,Spanish Rifles,2,medium infantry,0,infantry,1946,1,1949,0,1,10,0,24,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,86,0,4,3,50,0,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,19,Spanish Rifles,2,medium infantry,0,infantry,1946,1,1949,0,1,12,0,28,9,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,86,0,4,99,50,0,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,19,Spanish SMG Sqd,3,heavy infantry,0,infantry,1946,1,1949,0,1,10,0,22,9,0,11,0,0,0,0,9,0,0,0,0,158,50,0,0,0,85,0,5,99,50,0,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,19,Spanish SMG Sqd,3,heavy infantry,0,infantry,1946,1,1949,0,1,10,0,23,9,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,86,0,4,3,50,0,91,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,19,Spanish SMG Sqd,3,heavy infantry,0,infantry,1946,1,1949,0,1,12,0,31,9,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,89,0,6,3,50,0,91,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,19,Morrocans,0,light infantry,0,infantry,1946,1,1949,0,1,10,0,16,10,0,41,0,0,0,0,9,0,0,0,0,213,50,0,0,0,87,6,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,19,Morrocans,0,light infantry,0,infantry,1946,1,1949,0,1,10,0,21,10,0,41,0,0,0,0,9,0,0,0,0,157,50,0,0,0,85,0,5,3,50,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,19,Legion Squad,14,elite infantry,0,infantry,1946,1,1949,0,1,11,0,28,10,0,20,0,0,0,0,9,0,0,0,0,157,50,0,0,0,89,0,5,99,40,0,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,19,Legion Squad,14,elite infantry,0,infantry,1946,1,1949,0,1,11,0,29,10,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,89,0,5,99,50,0,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,19,Guerrilleros,17,guerilla forces,0,infantry,1946,1,1949,0,1,6,0,20,11,0,21,0,0,0,0,9,0,0,0,0,158,50,0,0,0,84,0,2,91,4,0,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,19,Ingenieros,6,engineers,0,infantry,1946,1,1949,0,1,10,0,27,9,0,20,0,0,0,0,9,0,0,0,0,158,50,0,0,0,3,50,0,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,19,Ingenieros,6,engineers,0,infantry,1946,1,1949,0,1,10,0,27,9,0,30,0,0,0,0,9,0,0,0,0,158,50,0,0,0,84,0,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,19,Bicycle Sqd,13,bicycle infantry,0,infantry,1946,1,1949,0,1,10,0,21,20,0,32,0,0,0,0,9,0,0,0,0,157,50,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,19,20mm AA Truck,63,wheeled flak,6,anti-air,1946,1,1949,0,4,4,2,26,36,0,21,0,4,2,0,9,0,228,0,0,147,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,19,37mm AA Truck,63,wheeled flak,6,anti-air,1946,1,1949,0,4,4,2,51,32,0,21,0,4,3,0,9,0,228,0,0,11,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,19,C15TA,38,wheeled APC,3,APC,1948,6,1949,0,3,2,3,11,29,0,70,0,0,0,0,9,8,226,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,4,0,0,0,22,0,0,22,0,0
196,19,VTBR,38,wheeled APC,3,APC,1946,1,1949,0,3,3,4,29,32,0,11,0,4,2,0,9,10,226,0,0,176,90,0,0,0,6,60,0,0,0,0,0,0,0,10,10,10,12,10,10,10,0,15,0,0,15,0,0
197,19,Camion de Apoyo,44,SP mortar,4,artillery,1946,1,1949,0,4,6,2,45,32,0,12,0,2,0,0,9,106,226,0,0,56,40,0,0,0,176,60,0,0,0,0,6,60,0,10,10,10,12,10,10,0,0,15,5,0,15,0,0
198,19,Tanque Dozer,31,engineer tank,2,armor,1946,1,1949,0,3,2,3,51,18,0,13,0,4,2,0,9,117,226,0,0,176,90,0,0,0,0,0,0,0,0,0,0,0,0,70,25,20,25,25,25,10,0,0,0,0,12,12,12
199,19,Landesa NV35,84,prime mover,10,transport,1946,1,1949,0,2,2,3,12,14,0,10,0,0,0,0,9,210,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,19,Motociclists,75,motorcycle,8,recon,1937,1,1939,0,1,10,0,23,55,0,13,0,0,0,0,9,0,233,0,0,242,50,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,19,Motocycle LMG,75,motorcycle,8,recon,1937,1,1939,0,1,2,0,21,55,0,13,0,0,0,0,9,0,233,0,0,100,50,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,19,Guzzi Trialce M,75,motorcycle,8,recon,1937,1,1939,0,1,3,4,13,55,0,13,0,0,0,0,9,0,223,0,0,119,40,0,0,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,19,MG Nest,105,fort,13,fortification,1936,7,1938,0,1,12,1,70,0,0,30,0,3,5,0,9,0,255,0,0,4,180,0,0,0,87,20,0,3,40,0,0,0,0,76,51,51,0,51,51,38,70,0,0,0,0,0,0
205,19,MG Nest,105,fort,13,fortification,1937,1,1940,0,1,12,1,74,0,0,30,0,3,5,0,9,0,255,0,0,4,180,0,0,0,4,180,0,3,50,0,156,40,0,76,51,51,0,51,51,38,70,0,0,0,0,0,0
206,19,Bunker,105,fort,13,fortification,1936,7,1938,0,2,10,4,95,0,0,80,0,3,5,0,9,0,255,0,0,122,120,0,0,0,122,120,0,245,50,0,215,40,0,60,60,60,20,120,120,60,70,15,15,15,0,15,15
207,19,Bunker,105,fort,13,fortification,1937,1,1940,0,1,10,4,106,0,0,80,0,3,5,0,9,0,255,0,0,142,0,40,0,0,4,90,0,4,90,0,156,40,0,60,60,60,30,120,120,70,70,15,15,15,0,15,15
208,19,Pillbox,105,fort,13,fortification,1937,1,1940,0,2,10,3,144,0,0,81,0,4,5,0,9,0,255,0,0,15,30,50,0,0,4,90,0,4,90,0,3,50,0,76,76,76,38,120,120,90,70,15,15,15,0,15,15
209,19,Pillbox,105,fort,13,fortification,1937,1,1940,0,2,10,3,131,0,0,81,0,4,5,0,9,0,255,0,0,21,30,50,0,0,119,90,0,119,90,0,94,50,0,105,76,51,38,76,51,38,70,15,15,15,0,15,15
210,19,Command Bunker,105,fort,13,fortification,1937,1,1940,0,1,15,4,159,0,0,90,0,4,5,0,9,0,255,0,0,15,60,60,0,0,87,10,0,4,50,0,3,40,0,105,105,105,38,105,105,76,70,12,22,22,0,22,22
212,19,MG Nest,105,fort,13,fortification,1941,1,1949,0,1,12,1,74,0,0,30,0,3,5,0,9,0,255,0,0,4,90,0,0,0,4,90,0,3,50,0,87,10,0,76,51,51,0,51,51,38,70,0,0,0,0,0,0
213,19,Bunker,105,fort,13,fortification,1941,1,1949,0,2,10,4,96,0,0,50,0,3,5,0,9,0,255,0,0,4,90,0,0,0,4,90,0,3,50,0,87,20,0,60,60,60,20,120,120,180,70,15,15,15,5,15,15
214,19,MG Bunker,105,fort,13,fortification,1942,1,1949,0,2,10,4,98,0,0,50,0,3,5,0,9,0,255,0,0,5,90,0,0,0,5,90,0,99,50,0,87,20,0,60,60,60,30,120,120,180,70,15,15,15,5,15,15
215,19,AT Bunker,105,fort,13,fortification,1941,10,1949,0,1,10,3,166,0,0,90,0,4,5,0,9,0,255,0,0,10,25,25,0,8,4,90,0,4,90,0,3,50,0,60,60,60,20,120,120,180,70,15,15,15,5,15,15
216,19,AT Bunker,105,fort,13,fortification,1942,1,1949,0,1,20,4,191,0,0,92,0,4,5,0,5,0,255,0,0,9,60,60,0,0,4,90,0,4,90,0,3,50,0,152,152,76,38,107,76,180,70,15,18,5,5,22,22
217,19,Pillbox,105,fort,13,fortification,1941,1,1943,0,2,8,3,164,0,0,91,0,4,5,0,8,0,255,0,0,15,30,60,0,20,32,60,0,4,90,0,4,90,0,105,76,51,38,76,51,38,70,15,15,15,0,15,15
218,19,Pillbox ,105,fort,13,fortification,1942,1,1943,0,2,8,3,166,0,0,91,0,4,5,0,7,0,255,0,0,46,30,60,0,5,5,90,0,5,90,0,99,50,0,105,76,51,38,76,51,38,70,15,15,15,0,15,15
219,19,Pillbox,105,fort,13,fortification,1943,1,1949,0,2,8,3,168,0,0,91,0,4,5,0,7,0,255,0,0,47,30,50,0,5,5,90,0,5,90,0,99,50,0,105,76,51,38,76,51,38,70,15,15,15,0,15,15
220,19,Rifle Pit,105,fort,13,fortification,1941,1,1949,0,1,5,1,67,0,0,30,0,0,5,0,9,0,255,0,0,157,50,0,0,0,93,20,12,3,50,0,87,6,0,38,38,38,0,51,51,25,70,0,0,0,0,0,0
222,19,CelereSahariano,27,cruiser tank,2,armor,1943,1,1943,0,3,4,4,86,30,0,93,0,4,2,0,5,8,224,0,0,22,20,40,6,0,226,60,0,225,60,0,0,0,0,32,25,25,56,25,20,15,50,45,35,45,30,15,20
223,19,CLN Partigiani,17,guerilla forces,0,infantry,1943,9,1945,0,1,8,0,18,9,0,12,0,0,0,0,9,0,0,0,0,158,50,0,0,0,85,0,4,101,40,0,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,19,CLN Partigiani,17,guerilla forces,0,infantry,1943,9,1945,0,1,6,0,20,11,0,11,0,0,0,0,9,0,0,0,0,237,40,0,0,0,85,0,4,191,40,0,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,19,Fiat Dovunque,85,medium truck,10,transport,1943,9,1945,0,3,2,4,27,34,0,10,0,0,0,0,9,124,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,19,Fiat-Spa 626N,86,heavy truck,10,transport,1943,9,1945,0,4,2,5,22,24,0,30,0,0,0,0,9,221,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,19,Ammo Carrier,110,ammo carrier,14,other,1936,7,1949,0,4,2,1,46,23,0,90,0,0,0,0,9,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,19,Ammo Carrier,110,ammo carrier,14,other,1936,7,1937,0,3,4,1,49,18,0,90,0,0,0,0,9,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,19,Wagon,88,wagon,10,transport,1936,7,1949,0,3,2,1,11,18,0,0,0,0,0,0,9,112,240,0,0,115,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
