rid,name,nation,start_mo,status,B18,B19,B20,B21,B22,B23,B24,B25,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
166,AT Gun Battery,70,1,0,0,0,0,0,0,0,0,0,36,49,2,1,118,1,118,1,118,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0
167,Mot Weapons Plt,70,1,2,0,0,0,0,0,0,0,0,39,49,2,1,90,1,78,1,78,1,133,1,133,1,133,1,176,1,176,1,95,1,95,1
168,Scout APC Plt,70,6,1,0,0,0,0,0,0,0,0,41,49,4,1,105,1,105,1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,PzGrenadier Co,70,1,1,0,0,0,0,0,0,0,0,40,43,5,2,38,1,102,1,1093,1,1093,1,1093,1,0,0,0,0,0,0,0,0,0,0
170,Rocket Battery,70,6,2,0,0,0,0,0,0,0,0,41,49,2,1,199,1,199,1,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0
171,Rocket Section,70,6,2,0,0,0,0,0,0,0,0,41,49,2,1,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Skijaeger Plt,70,1,0,0,0,0,0,0,0,0,0,30,49,3,1,66,1,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Scout APC,70,6,1,0,0,0,0,0,0,0,0,41,49,4,1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Jaeger Mot Plt,70,1,0,0,0,0,0,0,0,0,0,46,49,3,1,90,1,161,1,168,1,168,1,92,1,95,1,95,1,95,1,0,0,0,0
175,Jaeger Company,70,1,1,0,0,0,0,0,0,0,0,46,49,3,2,38,1,1198,1,1198,1,1198,1,1190,1,0,0,0,0,0,0,0,0,0,0
176,Flame Section,70,1,0,0,0,0,0,0,0,0,0,35,49,3,1,163,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Hvy FlaK Sec,70,1,0,0,0,0,0,0,0,0,0,33,49,2,1,132,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Jaeger Motor Co,70,1,1,0,0,0,0,0,0,0,0,46,49,3,2,38,1,95,1,1174,1,1174,1,1174,1,1167,1,0,0,0,0,0,0,0,0
179,VG Platoon,70,9,20,0,0,0,0,0,0,0,0,44,49,3,1,90,1,229,1,183,1,183,1,0,0,0,0,0,0,0,0,0,0,0,0
180,VG Company,70,9,21,0,0,0,0,0,0,0,0,44,49,3,2,38,1,1179,1,1179,1,1179,1,1190,1,0,0,0,0,0,0,0,0,0,0
181,Sturmpionere Co,70,5,11,0,0,0,0,0,0,0,0,40,49,3,2,38,1,1157,1,1157,1,1157,1,1190,1,0,0,0,0,0,0,0,0,0,0
182,Armd Ass'lt Plt,70,5,10,0,0,0,0,0,0,0,0,40,49,1,1,55,1,55,1,55,1,223,1,223,1,223,1,0,0,0,0,0,0,0,0
183,Armed HT Sec,70,1,0,0,0,0,0,0,0,0,0,40,49,4,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Gebirg IG Sec*,70,5,0,0,0,0,0,0,0,0,0,38,49,5,1,141,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Lt Armr Car Plt,70,1,1,0,0,0,0,0,0,0,0,35,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
186,Inf Gun Section,70,1,2,0,0,0,0,0,0,0,0,30,49,2,1,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Forward Obs,70,1,11,0,0,0,0,0,0,0,0,30,49,2,1,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Motorized FO,70,2,11,0,0,0,0,0,0,0,0,40,49,2,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Tracked FO,70,6,11,0,0,0,0,0,0,0,0,41,49,2,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Weapons Platoon,70,1,2,0,0,0,0,0,0,0,0,36,49,2,1,90,1,78,1,78,1,133,1,133,1,133,1,180,1,180,1,180,1,0,0
191,KampfGruppe,70,1,1,0,0,0,0,0,0,0,0,46,49,1,2,34,1,1055,1,1098,1,1015,1,1045,1,1174,1,1174,1,1167,1,1068,1,1074,1
192,SP ATG Platoon,70,1,0,0,0,0,0,0,0,0,0,39,49,2,1,213,1,213,1,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Light Recon Grp,70,1,11,0,0,0,0,0,0,0,0,36,41,4,1,1,1,166,1,165,1,165,1,111,1,3,1,3,1,0,0,0,0,0,0
194,Munitions,70,1,0,0,0,0,0,0,0,0,0,30,49,4,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Volksturm Plt,70,9,21,0,0,0,0,0,0,0,0,44,45,3,1,90,1,145,1,145,1,145,1,0,0,0,0,0,0,0,0,0,0,0,0
196,Volksturm Co,70,9,21,0,0,0,0,0,0,0,0,44,45,3,2,38,1,1195,1,1195,1,1195,1,1141,1,0,0,0,0,0,0,0,0,0,0
197,PzGrenadier Co,70,1,1,0,0,0,0,0,0,0,0,46,49,3,2,38,1,102,1,1093,1,1093,1,1093,1,0,0,0,0,0,0,0,0,0,0
198,Jaeger Platoon,70,1,0,0,0,0,0,0,0,0,0,46,49,3,1,90,1,161,1,168,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
