rid,name,nation,start_mo,status,B18,B19,B20,B21,B22,B23,B24,B25,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
166,Pack Mule Sec,80,1,0,0,0,0,0,0,0,0,0,40,49,4,1,222,1,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Ammo Carriers,80,1,0,0,0,0,0,0,0,0,0,30,49,4,1,230,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Motorcycle Co,80,1,1,0,0,0,0,0,0,0,0,36,39,3,2,175,1,1046,1,1046,1,1046,1,1046,1,0,0,0,0,0,0,0,0,0,0
169,Command Vehicle,80,1,1,0,0,0,0,0,0,0,0,30,49,4,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Cavalry Squadrn,80,1,11,0,0,0,0,0,0,0,0,30,39,3,2,232,1,1057,1,1057,1,1057,1,1171,1,0,0,0,0,0,0,0,0,0,0
171,Taczanka Plt,80,1,1,0,0,0,0,0,0,0,0,30,39,4,1,145,1,145,1,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,TKS Section,80,3,10,0,0,0,0,0,0,0,0,39,39,1,1,93,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,LWP Air Strike ,80,5,0,0,0,0,0,0,0,0,0,43,49,4,1,139,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Partisan Band,80,11,1,0,0,0,0,0,0,0,0,39,46,4,1,209,1,209,1,209,1,209,1,0,0,0,0,0,0,0,0,0,0,0,0
175,LWP Arm Recn Pl,80,5,1,0,0,0,0,0,0,0,0,43,49,1,1,216,1,216,1,216,1,122,1,122,1,122,1,0,0,0,0,0,0,0,0
176,LWP Carrier Sec,80,5,0,0,0,0,0,0,0,0,0,43,49,4,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,LWP Truck Plt,80,5,0,0,0,0,0,0,0,0,0,43,49,4,1,130,1,130,1,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0
178,LWP Hvy TD Bty,80,10,0,0,0,0,0,0,0,0,0,44,49,1,1,124,1,124,1,124,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0
179,Hvy AC Plt,80,1,1,0,0,0,0,0,0,0,0,30,39,1,1,96,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,LWP TD Sec,80,5,0,0,0,0,0,0,0,0,0,43,49,1,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,LWP SPAA Sec,80,5,0,0,0,0,0,0,0,0,0,43,49,2,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,LWP SMG Plt,80,5,0,0,0,0,0,0,0,0,0,43,49,3,1,80,1,60,1,60,1,60,1,111,1,0,0,0,0,0,0,0,0,0,0
183,LWP SMG Co,80,5,1,0,0,0,0,0,0,0,0,43,49,3,2,81,1,1182,1,1182,1,1182,1,1188,1,0,0,0,0,0,0,0,0,0,0
184,LWP Engineer Pl,80,5,0,0,0,0,0,0,0,0,0,43,49,3,1,110,1,110,1,192,1,192,1,0,0,0,0,0,0,0,0,0,0,0,0
185,LWP How Btry,80,5,0,0,0,0,0,0,0,0,0,43,49,2,1,133,1,133,1,133,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0
186,LWP HMG Sec,80,5,0,0,0,0,0,0,0,0,0,43,49,3,1,218,1,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,LWP ATG Sec,80,5,0,0,0,0,0,0,0,0,0,43,49,2,1,131,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,LWP MG Plt,80,5,0,0,0,0,0,0,0,0,0,43,49,3,1,135,1,135,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,LWP Rifle Plt,80,5,0,0,0,0,0,0,0,0,0,43,49,3,1,80,1,59,1,59,1,59,1,111,1,0,0,0,0,0,0,0,0,0,0
190,LWP Rifle Co,80,3,1,0,0,0,0,0,0,0,0,44,49,3,2,81,1,1189,1,1189,1,1189,1,1186,1,0,0,0,0,0,0,0,0,0,0
191,LWP Recon Sec,80,5,1,0,0,0,0,0,0,0,0,43,49,3,1,216,1,216,1,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,LWP Recon Grp,80,5,1,0,0,0,0,0,0,0,0,43,49,3,2,216,1,1191,1,1191,1,1191,1,0,0,0,0,0,0,0,0,0,0,0,0
193,LWP FO,80,5,11,0,0,0,0,0,0,0,0,43,49,2,1,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,LWP Mtrcycle Pl,80,5,1,0,0,0,0,0,0,0,0,43,49,3,1,220,1,220,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,LWP FO Vehicle,80,5,11,0,0,0,0,0,0,0,0,43,49,2,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,LWP Mtrcycle Co,80,5,1,0,0,0,0,0,0,0,0,43,49,3,2,220,1,1194,1,1194,1,1194,1,1194,1,0,0,0,0,0,0,0,0,0,0
197,LWP Rifle Co+,80,5,1,0,0,0,0,0,0,0,0,43,44,3,2,81,1,1189,1,1189,1,1189,1,1186,1,1144,1,1187,1,0,0,0,0,0,0
198,AI Tank Units++,80,12,1,0,0,0,0,0,0,0,0,42,46,5,1,17,1,17,1,17,1,13,1,13,1,97,1,109,1,109,1,0,0,0,0
199,Mike Amos 10/99,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
