rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,movcl,swim,end_mo,smkdev,start_mo,sound,wpn1_snd,wpn2_snd,wpn3_snd,wpn4_snd,X1,X2,msound
83,Recce Patrol,58,0,0,4,237,87,0,0,40,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,11,88,8804,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,30,0,0,0
84,Recce Team,58,0,0,2,228,87,0,0,40,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,49,10,88,8804,0,0,0,0,9,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,159,236,0,0,0
85,Lt Mortar Team,80,0,0,2,107,230,0,0,50,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,41,49,18,88,9939,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,0,0,0
86,Mortar Section,5,0,1,5,37,230,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,41,49,28,88,9942,0,2,0,0,8,0,0,0,0,0,0,60,128,0,0,0,6,0,0,0,159,155,0,0,0
87,Hvy Mortar Sec,82,0,1,6,72,230,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,42,49,27,88,9941,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,2,32,0,0,0
88,Platoon Leader,7,0,1,6,242,87,114,110,40,0,8,0,40,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,15,88,7746,0,0,0,0,9,0,0,0,0,0,0,54,241,0,0,0,1,0,0,0,157,110,0,0,0
89,Platoon Leader,7,0,1,6,242,87,114,0,40,0,12,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,13,88,7746,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,30,0,0,0
90,LMG Team,51,0,0,3,97,87,230,0,50,0,4,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,49,11,88,7736,0,1,0,0,9,0,0,0,0,0,0,24,245,0,0,0,1,0,0,0,140,154,0,0,0
91,MG Section,4,0,0,4,120,87,230,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,49,19,88,418,0,2,0,0,9,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,1,32,0,0,0
92,MG Section,4,0,0,4,248,87,230,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,43,15,88,316,0,2,0,0,9,0,2,0,0,0,0,250,241,0,0,0,1,0,0,0,78,142,0,66,0
93,MG Section,4,0,0,4,118,87,230,0,60,0,4,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,49,26,88,675,0,3,0,0,9,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,35,32,0,0,0
94,HMG Section,81,0,1,6,106,87,230,0,60,0,6,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,49,34,88,419,0,3,0,0,9,0,2,0,0,0,0,245,128,0,0,0,5,0,0,0,148,141,0,0,0
95,Platoon Leader,7,0,1,6,242,89,154,0,40,0,8,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,41,13,88,7746,0,0,0,0,9,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,32,0,0,0
96,M5 HT Mortar,38,0,3,6,37,139,0,0,65,0,60,0,0,0,0,0,40,15,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,91,43,49,47,88,7770,0,2,0,0,8,0,0,0,0,2,226,132,128,0,0,0,5,0,0,0,45,141,0,0,0
97,T30 75mm HMC,21,40,3,5,32,140,0,0,55,0,60,0,0,0,0,0,38,12,7,7,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,43,49,62,88,8202,0,2,0,5,6,0,1,0,0,2,226,3,2,0,0,0,1,0,0,0,30,32,0,0,0
98,3in 20cwt AA ,8,0,2,6,245,0,0,0,40,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,42,66,88,7776,0,3,0,0,7,0,4,0,0,0,206,246,128,0,0,0,1,0,0,0,114,145,0,0,0
99,40mm AA Gun,8,0,1,8,17,0,0,0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,49,59,88,685,0,3,0,0,8,0,5,0,0,0,108,1,2,0,0,0,1,0,0,0,34,32,0,0,0
100,Light AAMG,8,0,1,7,184,0,0,0,80,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,42,10,88,330,0,2,0,0,9,0,2,0,0,0,107,136,231,0,0,0,1,0,0,0,32,102,0,0,0
101,Bofors Portee,30,0,2,5,17,0,0,0,30,30,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,42,76,88,7738,0,4,0,0,7,0,5,0,0,3,206,3,0,0,0,0,6,0,0,0,30,30,0,0,0
102,Staghound AA,30,0,2,3,1,0,0,0,100,0,0,0,0,0,0,0,52,22,19,16,45,37,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,8,32,8,8,92,43,49,59,88,7740,0,4,0,0,9,0,2,0,0,2,226,2,179,0,0,1,7,0,0,0,253,234,0,0,0
103,M19 40mm GMC,22,0,3,6,232,0,0,0,50,20,0,0,0,0,0,0,38,25,22,19,15,13,13,0,15,8,8,16,8,8,0,0,0,0,0,0,0,0,54,12,32,12,30,30,91,46,49,78,88,441,0,4,0,0,9,0,3,0,0,2,226,2,3,0,0,0,1,0,0,0,38,38,0,0,0
104,Crusader I AA,22,0,3,5,17,0,0,0,50,20,0,0,0,0,0,0,26,38,23,27,10,8,8,0,12,7,7,12,7,7,0,0,0,0,0,0,0,0,23,0,14,15,8,0,91,42,44,70,88,7716,0,4,0,0,8,0,3,0,0,3,226,148,231,0,0,0,7,0,0,0,103,146,0,0,0
105,Crusader II AA,22,0,3,5,249,0,0,0,50,0,0,0,0,0,0,0,24,28,26,23,25,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,40,0,20,0,92,43,49,48,88,7718,0,4,0,0,9,0,3,0,0,3,226,0,0,0,0,0,7,0,0,0,34,1,0,0,0
106,M16 MGMC,22,40,3,4,215,0,0,0,40,0,0,0,0,0,0,0,38,12,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,90,44,49,39,88,8223,0,4,0,0,9,0,2,0,2,2,226,246,242,0,0,0,1,0,0,0,115,233,0,0,0
107,Skink Tank (AA),22,50,4,5,4,4,0,131,90,0,90,0,0,0,60,0,28,51,38,38,94,51,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,28,12,8,92,45,49,94,88,8821,0,4,0,0,9,0,3,0,0,3,228,1,0,0,0,0,3,0,0,0,34,38,0,0,0
108,25pdr FG Troop,10,0,2,24,63,63,63,63,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,49,84,88,672,0,2,0,0,8,0,0,0,0,0,255,39,161,0,0,0,6,0,0,0,21,108,0,0,0
109,6in FH Troop,10,0,1,24,80,80,80,80,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,22,19,16,45,37,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,41,93,88,7903,0,2,0,0,5,0,0,0,0,0,255,2,2,0,0,0,4,0,0,0,32,30,0,0,0
110,5.5in FG Troop,10,0,1,32,75,75,75,75,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,25,22,19,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,44,95,88,682,0,2,0,0,5,0,0,0,0,0,255,129,4,0,0,0,1,0,0,0,109,118,0,30,0
111,7.2in FH Troop,10,0,2,40,76,76,76,76,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,38,23,27,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,45,97,88,425,0,2,0,0,4,0,0,0,0,0,255,3,0,0,0,0,1,0,0,0,34,34,0,0,0
112,18pdr FG Troop,10,0,1,24,33,33,33,33,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,28,26,23,25,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,41,79,88,7737,0,2,0,0,10,0,0,0,0,0,255,0,128,0,0,0,1,0,0,0,0,143,0,66,0
113,105mm FH Troop,10,0,2,32,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,12,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,86,88,8204,0,2,0,0,6,0,0,0,0,0,255,0,2,0,0,0,5,0,0,0,0,32,0,0,0
114,155mm FG Troop,10,0,2,40,104,104,104,104,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,51,38,38,94,51,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,98,88,8207,0,2,0,0,5,0,0,0,0,0,255,13,1,0,0,0,5,0,0,0,110,0,0,33,0
115,4.5in FG Troop,10,0,2,40,105,105,105,105,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,45,91,88,683,0,2,0,0,6,0,0,0,0,0,255,2,3,0,0,0,1,0,0,0,34,0,0,0,0
116,8in FH Troop,10,0,3,40,103,103,103,103,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,41,102,88,7743,0,2,0,0,3,0,0,0,0,0,255,229,10,0,0,0,1,0,0,0,86,0,0,36,0
117,Recce Infantry,99,0,1,6,242,90,226,87,50,0,0,6,40,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,49,20,88,8804,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,30,0,0,0,0
118,Scout Carrier,95,0,2,2,111,148,0,133,0,0,90,0,0,0,90,0,30,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,50,42,49,25,88,7763,0,2,0,0,9,0,2,0,108,2,124,35,0,0,0,1,1,0,0,0,221,0,0,0,0
119,Scout Jeep,32,0,2,2,237,0,0,0,50,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,10,88,442,0,0,0,0,9,0,0,0,2,1,104,2,0,0,0,0,5,0,0,0,31,0,0,0,0
120,Vickers Jeep,23,0,2,2,223,210,0,0,60,0,60,0,0,0,0,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,49,17,88,7714,0,1,0,0,9,0,1,0,6,1,110,135,0,0,0,0,5,0,0,0,64,43,0,0,0
121,Daimler Dingo,32,0,2,2,0,0,0,133,0,0,0,0,0,0,60,0,54,30,14,10,30,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,91,41,49,23,88,7724,0,2,0,0,9,0,2,0,2,1,224,3,0,0,0,1,4,0,0,0,30,6,0,0,0
122,Stuart Recce,95,50,2,2,140,0,0,131,60,0,0,0,0,0,60,0,36,44,25,25,44,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,33,33,25,33,92,43,45,33,88,7726,0,1,0,0,4,0,1,0,6,2,228,13,60,0,0,0,12,0,0,0,101,43,0,0,0
123,Carden-Loyd,88,0,2,2,137,0,0,0,60,0,0,0,0,0,0,0,30,10,7,7,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,50,33,39,14,88,7920,0,2,0,0,9,0,2,0,0,2,224,2,0,0,0,0,1,0,0,0,34,6,0,0,0
124,Jeep ,97,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,49,10,88,442,0,0,0,0,9,0,0,0,105,1,104,111,60,0,0,0,5,0,0,0,149,170,0,0,0
125,Bren Carrier,25,0,2,2,111,0,0,133,0,0,0,0,0,0,60,0,30,12,12,12,14,12,12,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,14,0,8,0,0,0,50,38,49,25,88,9987,0,2,0,0,9,0,2,0,108,2,123,0,0,0,0,1,1,0,0,0,1,2,0,0,0
126,Ford F60,97,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,49,11,88,8817,0,0,0,0,9,0,0,0,108,3,224,34,150,0,0,0,6,0,0,0,155,169,0,0,0
127,Loyd Carrier,97,0,2,2,111,0,0,130,0,0,0,0,0,0,90,0,24,9,6,6,9,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,52,40,49,23,88,7763,0,2,0,0,9,0,2,0,110,2,224,2,2,0,0,1,1,0,0,0,2,1,0,0,0
128,Ford FGT,97,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,14,10,30,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,38,49,10,88,7721,0,0,0,0,9,0,0,0,108,3,224,0,0,0,0,0,6,0,0,0,98,97,0,0,0
129,Recce Infantry,99,0,1,6,242,87,226,0,50,0,8,0,40,0,0,0,11,0,0,0,0,0,0,0,44,25,25,44,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,49,14,88,8804,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,34,34,0,0,0
130,155mm Field Gun,9,0,2,10,104,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,55,88,8207,0,2,0,0,4,0,1,0,0,0,210,0,0,0,0,0,5,0,0,0,113,97,0,0,0
131,105mm Howitzer,9,0,2,8,71,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,49,42,88,8204,0,2,0,5,5,0,1,0,0,0,108,0,0,0,0,0,5,0,0,0,30,34,0,0,0
132,25pdr Field Gun,9,0,2,6,63,0,0,0,50,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,41,49,46,88,672,0,2,0,0,6,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,113,97,0,0,0
133,18pdr Field Gun,9,0,1,6,33,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,41,29,88,7737,0,2,0,0,8,0,1,0,0,0,106,0,0,0,0,0,1,0,0,0,30,34,0,0,0
134,75mm Pack FH,9,0,1,6,32,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,6,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,49,31,88,8205,0,2,0,4,6,0,1,0,0,0,106,0,79,0,0,0,5,0,0,0,98,53,0,0,0
135,Motorcyclists,49,0,1,5,242,87,226,0,50,0,4,0,40,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,45,19,88,7784,0,0,0,0,9,0,0,0,0,1,233,0,4,0,0,0,1,0,0,0,34,30,0,0,0
136,Company HQ,101,0,1,9,242,93,155,87,50,0,0,10,40,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,25,88,7791,0,0,0,0,9,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,98,77,0,0,0
137,Rifle Section,40,0,1,10,242,134,97,87,50,0,0,20,50,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,43,25,88,8802,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,34,30,0,0,0
138,Rifle Section,73,0,1,10,242,87,97,236,50,0,12,0,50,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,49,21,88,8802,0,0,0,0,9,0,0,0,0,0,0,0,191,0,0,0,1,0,0,0,98,35,0,0,0
139,Rifle Section,73,0,1,10,242,93,97,87,50,0,0,10,50,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,49,28,88,8802,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,34,32,0,0,0
140,75mm Pack Troop,10,0,2,24,32,32,32,32,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,82,88,672,0,2,0,0,10,0,0,0,0,0,255,0,156,0,0,0,5,0,0,0,98,31,0,0,0
141,Platoon Leader,7,0,1,6,242,87,226,154,40,0,10,0,40,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,49,14,88,7746,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,34,30,0,0,0
142,Stuart V,12,50,2,4,198,139,177,131,44,83,60,0,60,0,60,0,36,44,25,25,56,25,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,33,15,0,0,91,43,44,91,88,9964,0,4,20,0,6,4,2,0,6,2,226,0,150,0,0,1,7,0,0,0,98,43,0,0,0
143,Wolverine ,79,0,3,5,51,140,0,0,18,22,60,0,0,0,0,0,30,51,21,21,57,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,38,45,15,30,91,43,44,139,88,389,0,4,0,0,7,0,4,0,8,4,228,0,2,0,0,1,7,0,0,0,34,6,0,0,0
144,25pdr Field Gun,9,0,2,6,63,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,40,40,88,672,0,2,0,0,6,0,1,0,0,0,106,0,0,0,0,0,4,0,0,0,98,0,0,0,0
145,4.5in Field Gun,9,0,2,10,105,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,45,46,88,683,0,2,0,0,5,0,1,0,0,0,110,0,0,0,0,0,1,0,0,0,34,0,0,0,0
146,Fordson WOT.2H,27,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,42,17,88,7786,0,0,0,0,9,0,0,0,110,4,224,0,15,0,0,0,7,0,0,0,54,8,0,0,0
147,3.7in Mtn How,9,0,1,6,36,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,45,36,88,7789,0,2,0,0,6,0,1,0,0,0,104,0,2,0,0,0,1,0,0,0,30,2,0,0,0
148,Dodge Command,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,49,7,88,311,0,0,0,0,9,0,0,0,6,3,224,0,15,0,0,0,6,0,0,0,54,5,0,0,0
149,Ford C11 ADF,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,44,25,25,56,25,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,43,10,88,307,0,0,0,0,9,0,0,0,6,4,224,0,2,0,0,0,6,0,0,0,30,2,0,0,0
150,Lynx,26,0,2,2,0,0,0,130,0,0,0,0,0,0,40,0,54,26,18,12,26,18,12,0,51,21,21,57,25,25,0,0,0,0,0,0,0,0,12,8,16,12,8,16,90,43,49,26,88,8811,0,2,0,0,9,0,2,0,6,2,224,0,147,0,0,0,7,0,0,0,54,28,0,0,0
151,Lynx Scout,32,0,2,3,148,0,0,130,60,0,0,0,0,0,40,0,54,26,18,12,26,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,16,12,8,16,90,43,49,28,88,8811,0,2,0,0,9,0,2,0,6,2,224,0,3,0,0,0,7,0,0,0,30,30,0,0,0
152,Ammo Crates,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,35,88,1000,0,0,0,0,0,0,0,0,0,0,105,0,154,0,0,0,1,0,0,0,106,25,0,0,0
153,Jeep FO,57,0,2,2,114,0,0,0,50,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,42,49,21,88,442,0,0,0,0,9,0,0,0,2,1,104,0,3,0,0,0,5,0,0,0,34,30,0,0,0
154,AOP Lynx,57,0,2,3,0,0,0,130,0,0,0,0,0,0,40,0,54,26,18,12,26,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,16,12,8,16,92,43,45,32,88,8811,0,1,0,0,5,0,1,0,2,1,224,0,51,0,0,0,4,0,0,0,172,22,0,0,0
155,AOP Carrier,85,0,2,2,111,148,0,0,0,0,90,0,0,0,0,0,30,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,91,39,49,28,88,664,0,1,0,0,9,0,1,0,2,2,123,0,0,0,0,1,1,0,0,0,2,30,0,0,0
156,AOP Stuart Recc,85,50,2,3,139,0,0,131,120,0,0,0,0,0,60,0,34,44,25,25,44,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,33,33,25,33,91,44,48,51,88,7726,0,1,0,0,9,0,1,0,4,2,228,0,16,0,0,0,5,0,0,0,174,27,0,0,0
157,AOP Ram,85,50,4,3,0,140,0,131,0,0,90,0,0,0,90,0,24,76,64,38,76,76,51,21,26,18,12,26,18,12,0,0,0,0,0,0,0,0,44,0,10,0,5,0,92,44,45,72,88,8820,0,4,0,0,5,0,3,0,2,4,230,0,2,0,0,0,6,0,0,0,2,30,0,0,0
158,3.7in FH Troop,10,0,2,24,36,36,36,36,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,26,18,12,26,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,45,79,88,7789,0,2,0,0,6,0,0,0,0,0,255,0,18,0,0,0,1,0,0,0,117,7,0,0,0
159,Black Prince,14,75,3,5,38,179,0,130,35,35,60,0,0,0,60,0,12,152,85,50,152,95,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,92,45,49,203,88,629,0,4,8,0,4,0,7,0,10,5,230,0,2,0,0,1,6,0,0,0,30,2,0,0,0
160,FO Team,69,0,0,2,154,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,30,49,21,88,8808,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,97,8,0,0,0
161,Home Guard Sec,107,0,1,10,242,85,97,88,40,0,0,4,50,0,10,0,9,0,0,0,0,0,0,0,26,18,12,26,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,45,23,88,7747,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,34,2,0,0,0
162,Northover Proj,62,0,1,3,135,124,0,0,4,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,41,10,88,9935,0,2,0,8,2,0,1,0,0,0,0,0,18,0,0,0,5,0,0,0,0,7,0,0,0
163,Engineer Leader,102,0,1,6,242,87,114,0,40,0,12,0,40,0,0,0,9,0,0,0,0,0,0,0,44,25,25,44,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,49,16,88,7746,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0
164,Sm Naval Guns,111,0,3,99,188,188,188,188,40,0,40,0,40,0,40,0,0,99,99,99,99,99,99,99,76,64,38,76,76,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,49,102,88,900,0,0,0,0,10,0,0,0,0,0,255,0,189,0,0,0,1,0,0,0,0,72,0,0,0
165,Med Naval Guns,111,0,4,99,189,189,189,0,40,0,40,0,40,0,0,0,0,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,39,49,86,88,901,0,0,0,0,15,0,0,0,0,0,255,0,2,0,0,0,1,0,0,0,0,30,0,0,0
166,Mk I Mineplough,36,0,3,2,137,0,0,0,90,0,0,0,0,0,0,0,10,60,54,43,66,60,18,12,152,85,50,152,95,95,22,0,0,0,0,0,0,0,22,0,0,5,18,18,12,39,40,47,88,7713,0,4,0,0,9,0,2,0,0,2,226,0,57,0,0,1,2,0,0,0,0,75,0,0,0
