id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
115,91,155mm FG Btry,49,offboard artillery,4,artillery,1943,1,1943,0,2,40,0,96,0,0,92,0,2,0,0,5,0,255,0,0,104,40,0,0,0,104,40,0,104,40,0,104,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,91,Typhoon,92,aircraft,11,air force,1943,7,1949,0,3,1,0,70,6,0,90,0,4,1,0,9,0,255,0,0,166,15,4,0,0,182,2,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0
119,91,P-47D (R),92,aircraft,11,air force,1944,8,1949,0,3,1,0,60,5,0,92,0,4,1,0,9,0,255,0,0,164,20,8,0,0,175,3,0,175,3,0,0,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0
120,91,Camion DCA MG,63,wheeled flak,6,anti-air,1943,1,1943,0,2,4,2,34,32,0,12,0,4,2,0,9,0,224,0,0,142,100,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
121,91,Camion DCA 20mm,63,wheeled flak,6,anti-air,1943,1,1943,0,2,4,3,17,28,0,90,0,4,2,0,9,0,226,0,0,147,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
122,91,Camion DCA 25mm,63,wheeled flak,6,anti-air,1943,1,1943,0,2,6,1,30,28,0,11,0,4,2,0,9,0,226,0,0,210,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
123,91,Camion DCA 40mm,63,wheeled flak,6,anti-air,1943,1,1949,0,2,6,2,54,36,0,90,0,4,2,0,8,0,226,0,0,17,30,25,0,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,91,FFI Compgnie HQ,0,light infantry,0,infantry,1944,6,1945,0,1,8,0,15,9,0,53,0,0,0,0,9,0,0,0,0,242,50,0,0,0,87,6,0,116,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,91,Maquis,17,guerilla forces,0,infantry,1943,1,1944,0,1,6,0,18,11,0,10,0,0,0,0,9,0,0,0,0,249,40,0,0,0,87,5,0,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,91,Maquis,17,guerilla forces,0,infantry,1943,1,1944,0,1,7,0,17,11,0,10,0,0,0,0,9,0,0,0,0,243,40,0,0,0,85,0,3,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,91,Maquis,17,guerilla forces,0,infantry,1943,1,1944,0,1,8,0,19,11,0,10,0,0,0,0,9,0,0,0,0,178,40,0,0,0,85,0,3,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,91,Maquis,17,guerilla forces,0,infantry,1943,1,1944,0,1,6,0,17,11,0,13,0,0,0,0,9,0,0,0,0,237,40,0,0,0,85,0,3,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,91,Maquis,17,guerilla forces,0,infantry,1944,1,1944,0,1,7,0,18,11,0,10,0,0,0,0,9,0,0,0,0,158,40,0,0,0,85,0,3,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,91,Maquis,17,guerilla forces,0,infantry,1943,7,1944,0,1,6,0,17,11,0,10,0,0,0,0,9,0,0,0,0,157,40,0,0,0,87,6,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,91,Maquis,17,guerilla forces,0,infantry,1943,7,1944,0,1,6,0,19,11,0,10,0,0,0,0,9,0,0,0,0,246,40,0,0,0,85,0,2,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,91,FFI Platoon HQ,82,platoon HQ,9,C&C,1944,6,1945,0,1,6,0,11,9,0,33,0,0,0,0,9,0,0,0,0,158,40,0,0,0,160,4,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,91,FFI Section,19,second line infantry,0,infantry,1944,6,1945,0,1,10,0,20,11,0,40,0,0,0,0,9,0,0,0,0,157,50,0,0,0,85,0,3,238,50,0,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,91,FFI Section,19,second line infantry,0,infantry,1944,6,1945,0,1,10,0,22,11,0,40,0,0,0,0,9,0,0,0,0,178,50,0,0,0,88,5,0,159,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,91,Somua S35,23,medium tank,2,armor,1943,1,1943,0,3,3,3,71,25,0,11,0,4,2,0,6,6,228,0,0,21,78,40,0,0,212,60,0,0,0,0,0,0,0,47,40,30,52,42,42,25,72,21,15,30,11,23,24
136,91,Somua S35,27,cruiser tank,2,armor,1944,8,1945,0,3,3,3,71,25,0,12,0,4,2,0,6,6,228,0,0,21,78,40,0,0,212,60,0,0,0,0,0,0,0,47,40,30,52,42,42,25,72,21,15,30,11,23,24
137,91,Hotchkiss H39+,27,cruiser tank,2,armor,1944,9,1949,0,2,2,2,61,22,0,12,0,4,2,0,5,6,226,0,0,13,60,40,0,0,212,60,0,0,0,0,0,0,0,40,40,40,40,40,40,22,70,22,15,30,16,28,30
138,91,Renault B1bis,33,special tank,2,armor,1944,10,1949,0,4,4,4,113,16,0,12,0,4,2,0,6,8,230,0,0,21,20,30,0,0,212,60,0,128,60,0,39,67,7,60,55,55,66,56,56,28,50,35,0,30,11,23,23
139,91,Renault R40,27,cruiser tank,2,armor,1944,9,1949,0,2,2,2,60,18,0,12,0,4,2,0,5,6,226,0,0,13,60,40,0,0,212,60,0,0,0,0,0,0,0,32,40,40,45,40,40,13,71,30,8,24,16,30,30
140,91,Renault B1(f),32,flame tank,2,armor,1944,10,1949,0,4,5,4,112,16,0,12,0,4,2,0,6,8,230,0,0,21,30,42,0,0,212,60,0,0,0,0,108,20,0,60,55,55,66,56,56,28,50,35,0,30,11,23,23
141,91,MG Section,9,machine gun,0,infantry,1943,1,1943,0,1,5,0,21,6,0,11,0,3,2,0,9,0,0,0,0,100,60,0,0,0,87,4,0,223,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,91,MG Section,9,machine gun,0,infantry,1943,1,1943,0,0,4,0,24,8,0,70,0,2,2,0,9,0,0,0,0,118,60,0,0,0,88,4,0,247,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,91,HMG Section,10,heavy machine gun,0,infantry,1943,7,1949,0,0,4,0,24,6,0,92,0,3,2,0,9,0,0,0,0,121,60,0,0,0,88,4,0,223,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,91,HMG Section,10,heavy machine gun,0,infantry,1943,8,1949,0,1,5,0,34,6,0,92,0,3,2,0,9,0,0,0,0,106,60,0,0,0,88,5,0,223,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,91,FFI Section,19,second line infantry,0,infantry,1944,6,1945,0,1,10,0,19,9,0,40,0,0,0,0,9,0,0,0,0,246,50,0,0,0,86,5,0,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,91,FFI Section,19,second line infantry,0,infantry,1944,6,1945,0,1,6,0,14,9,0,13,0,0,0,0,9,0,0,0,0,237,40,0,0,0,85,0,3,97,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,91,MG Section,9,machine gun,0,infantry,1943,1,1949,0,0,4,0,18,8,0,41,0,2,2,0,9,0,0,0,0,120,60,0,0,0,88,4,0,152,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,91,Tir. Moroccans,19,second line infantry,0,infantry,1943,1,1943,0,1,12,0,17,9,0,12,0,0,0,0,9,0,0,0,0,243,40,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,91,Sniper,15,sniper,0,infantry,1943,1,1945,0,0,1,0,20,12,0,0,0,4,3,0,4,0,0,0,0,146,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,91,Colonial Rifles,18,conscripts,0,infantry,1943,1,1943,0,1,10,0,15,9,0,11,0,0,0,0,9,0,0,0,0,242,40,0,0,0,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,91,Colnial Sapeurs,6,engineers,0,infantry,1943,1,1943,0,1,12,0,25,9,0,11,0,0,0,0,9,0,0,0,0,243,50,0,0,0,84,0,4,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,91,Tir. Senegalese,19,second line infantry,0,infantry,1943,1,1945,0,1,12,0,21,9,0,11,0,0,0,0,9,0,0,0,0,243,50,0,0,0,87,5,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,91,Tir. Senegalese,19,second line infantry,0,infantry,1945,6,1949,0,1,12,0,24,9,0,11,0,0,0,0,9,0,0,0,0,112,50,0,0,0,88,6,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,91,SMG Section,3,heavy infantry,0,infantry,1943,1,1943,0,1,12,0,20,9,0,10,0,0,0,0,9,0,0,0,0,216,50,0,0,0,199,8,0,95,50,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,91,AT Fusil Team,54,AT infantry,5,anti-tank,1943,1,1943,0,0,2,0,7,9,0,11,0,0,0,0,9,0,0,0,0,134,0,20,0,0,247,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,91,Chasseurs,5,armored infantry,0,infantry,1944,6,1945,0,1,10,0,42,9,0,10,0,0,0,0,9,0,0,0,0,112,50,0,0,0,93,12,4,122,50,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,91,Chasseurs,5,armored infantry,0,infantry,1944,6,1945,0,1,10,0,26,9,0,10,0,0,0,0,9,0,0,0,0,112,50,0,0,0,88,18,0,113,50,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,91,Chasseurs,5,armored infantry,0,infantry,1944,6,1945,0,1,10,0,24,9,0,10,0,0,0,0,9,0,0,0,0,112,50,0,0,0,88,12,0,113,50,0,232,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,91,SMG Section,3,heavy infantry,0,infantry,1943,11,1945,0,1,12,0,33,9,0,12,0,0,0,0,9,0,0,0,0,235,50,0,0,0,93,12,4,113,50,0,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,91,Fusil Section,1,infantry,0,infantry,1943,1,1943,0,1,10,0,19,9,0,22,0,0,0,0,9,0,0,0,0,242,50,0,0,0,86,6,0,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,91,PIAT Team,54,AT infantry,5,anti-tank,1943,5,1944,0,0,2,0,10,9,0,11,0,0,0,0,9,0,0,0,0,90,0,8,0,0,247,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,91,SAS Section,16,special forces,0,infantry,1943,1,1945,0,1,6,0,23,11,0,73,0,0,0,0,9,0,0,0,0,237,50,0,0,0,86,12,0,97,50,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,91,Legionnaires,14,elite infantry,0,infantry,1943,1,1943,0,1,10,0,25,10,0,20,0,0,0,0,9,0,0,0,0,242,50,0,0,0,115,0,6,97,50,0,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,91,Fusil Section,1,infantry,0,infantry,1943,11,1945,0,1,12,0,22,9,0,10,0,0,0,0,9,0,0,0,0,236,50,0,0,0,88,16,0,113,50,0,232,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,91,Cavalerie,20,cavalry,1,cavalry,1943,1,1943,0,2,10,0,21,24,0,32,0,0,0,0,9,0,255,2,0,242,50,0,0,0,87,5,0,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,91,SMG Section,3,heavy infantry,0,infantry,1943,7,1945,0,1,12,0,24,9,0,10,0,0,0,0,9,0,0,0,0,237,50,0,0,0,90,0,4,97,50,0,86,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,91,Marine Commndos,16,special forces,0,infantry,1944,1,1945,0,1,10,0,28,11,0,72,0,0,0,0,9,0,0,1,0,237,50,0,0,0,86,8,0,97,50,0,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,91,Motorcyclistes,75,motorcycle,8,recon,1943,1,1945,0,1,10,0,23,55,0,23,0,0,0,0,9,0,233,0,0,242,50,0,0,0,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,91,LMG M/C,75,motorcycle,8,recon,1943,1,1945,0,1,3,0,25,55,0,23,0,0,0,0,9,0,233,0,0,230,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,91,Mortier M/C,44,SP mortar,4,artillery,1943,1,1943,0,1,4,0,28,55,0,33,0,2,0,0,14,0,233,0,0,30,50,0,0,0,228,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,91,LMG Team,11,ski troops,0,infantry,1943,1,1949,0,0,3,0,15,9,0,21,0,1,0,0,9,0,0,0,0,122,60,0,0,0,88,5,0,152,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,91,M3A1 Scout Car,70,scout vehicle,8,recon,1944,1,1949,0,3,4,3,21,42,0,91,0,1,1,0,9,4,226,0,0,140,60,0,0,0,139,60,0,139,60,0,0,0,0,12,7,7,13,7,7,0,50,24,0,0,22,0,0
173,91,M8 HMC Scott,28,close support tank,2,armor,1944,1,1945,0,2,4,2,70,32,0,92,0,4,2,0,5,4,226,0,0,35,50,0,10,0,140,60,0,0,0,0,0,0,0,44,28,28,46,25,25,0,0,33,0,33,15,12,0
174,91,M4A1 Dozer,31,engineer tank,2,armor,1944,8,1949,0,4,5,3,121,22,0,92,0,4,2,4,5,8,230,0,1,44,47,50,0,0,140,60,0,177,60,0,131,60,0,51,38,38,95,51,51,18,50,51,0,5,28,12,8
175,91,Daimler Dingo,70,scout vehicle,8,recon,1943,1,1943,0,2,2,1,21,54,0,90,0,2,2,0,9,2,224,0,0,0,0,0,0,0,0,0,0,0,0,0,133,60,0,30,14,10,30,14,10,0,0,0,0,0,0,14,14
176,91,Humber Mk II,77,light armored car,8,recon,1943,1,1943,0,2,3,2,43,46,0,91,0,4,2,0,8,2,224,0,0,101,60,0,0,0,179,60,0,0,0,0,0,0,0,15,14,10,15,15,15,7,0,24,16,20,30,12,12
177,91,M4A3E8 HVSS ,26,main battle tank,2,armor,1945,4,1949,0,4,5,4,195,28,0,90,0,4,5,4,5,8,230,0,1,61,25,34,0,6,140,60,0,177,60,0,131,60,0,79,51,51,103,64,64,21,50,47,0,11,38,12,8
178,91,M3A1 75mm GMC,48,SP artillery,4,artillery,1943,1,1944,0,3,5,2,83,38,0,93,0,4,2,0,6,0,226,0,0,34,35,24,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,40,24,0,0,22,0,0
179,91,M4A3 (75) W,26,main battle tank,2,armor,1944,8,1946,0,4,5,4,141,26,0,91,0,4,3,4,6,8,230,0,1,45,42,55,0,0,140,60,0,177,60,0,131,60,0,64,38,38,103,64,64,21,0,42,0,11,38,12,8
180,91,M4A3 (76) W,26,main battle tank,2,armor,1944,9,1947,0,4,5,4,192,26,0,90,0,4,5,4,5,8,230,0,1,61,25,38,0,6,140,60,0,177,60,0,131,60,0,64,51,51,103,64,64,21,0,42,0,11,38,12,8
181,91,M4 105mm,28,close support tank,2,armor,1944,9,1949,0,4,5,3,90,22,0,92,0,4,2,0,4,6,230,0,1,74,60,0,6,0,140,60,0,177,60,0,131,60,0,64,38,38,97,51,51,18,70,47,0,10,28,12,8
182,91,P-39 Airacobra,92,aircraft,11,air force,1944,1,1949,0,2,1,0,74,5,0,90,0,4,1,0,9,0,255,0,0,169,10,1,0,0,164,20,2,162,30,2,182,1,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0
183,91,M4A1 (76) W,26,main battle tank,2,armor,1945,1,1946,0,4,5,4,192,22,0,90,0,4,5,4,5,8,230,0,1,61,25,38,0,6,140,60,0,177,60,0,131,60,0,72,38,38,103,64,64,22,70,54,0,15,38,12,8
184,91,Bedford QLT 3tn,86,heavy truck,10,transport,1943,1,1945,0,4,2,4,35,38,0,33,0,1,1,0,9,130,228,0,0,148,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,91,Chevrolet C60L,85,medium truck,10,transport,1943,1,1949,0,3,2,4,21,29,0,20,0,0,0,0,9,118,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,91,Peugeot DKJ5,85,medium truck,10,transport,1943,1,1945,0,3,2,4,14,39,0,12,0,0,0,0,9,110,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,91,Citroen 23,85,medium truck,10,transport,1943,1,1943,0,3,2,4,18,29,0,12,0,0,0,0,9,115,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,91,Desert Patrol,16,special forces,0,infantry,1943,1,1943,0,0,4,0,19,12,0,33,0,0,0,0,9,0,0,0,0,242,50,0,0,0,85,0,4,86,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,91,FF Chevrolet,38,wheeled APC,3,APC,1943,1,1943,0,3,3,3,12,33,0,92,0,1,1,0,9,6,226,0,0,149,60,0,0,0,196,60,0,178,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,91,FF Chevrolet+,38,wheeled APC,3,APC,1943,1,1943,0,3,3,3,19,33,0,92,0,4,2,0,9,6,226,0,0,147,60,0,0,0,149,60,0,178,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
191,91,Colnial Sapeurs,6,engineers,0,infantry,1943,1,1943,0,1,12,0,25,9,0,11,0,0,0,0,9,0,0,0,0,243,50,0,0,0,87,8,0,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,91,Laffly 50 AM,78,armored car,8,recon,1943,1,1943,0,3,4,2,31,30,0,12,0,4,2,0,6,0,228,0,0,12,90,20,0,0,196,60,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0
193,91,Laffly 80 AM,77,light armored car,8,recon,1943,1,1943,0,2,4,2,33,36,0,12,0,4,2,0,7,0,224,0,0,233,130,0,0,0,211,60,0,0,0,0,0,0,0,10,10,10,20,20,20,10,0,0,0,0,0,0,0
197,91,WACO CG-4 Cargo,95,glider,11,air force,1944,11,1945,0,4,2,0,24,2,0,93,0,0,0,0,0,124,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
198,91,Planeur Hadrian,95,glider,11,air force,1944,11,1945,0,4,3,0,25,3,0,90,0,0,0,0,0,14,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
199,91,Amiot AAC. 1,94,cargo aircraft,11,air force,1945,6,1949,0,4,3,0,28,3,0,92,0,0,0,0,0,20,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
200,91,Dakota,94,cargo aircraft,11,air force,1946,1,1949,0,4,3,0,40,4,0,90,0,0,0,0,0,28,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
201,91,Ki-43 II Oscar,92,aircraft,11,air force,1946,1,1946,0,2,1,0,55,4,0,90,0,4,1,0,9,0,255,0,0,163,20,2,0,0,241,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202,91,P-38F Lightning,92,aircraft,11,air force,1945,5,1949,0,3,1,0,80,5,0,91,0,4,1,0,9,0,255,0,0,166,15,1,0,0,164,20,4,182,1,0,182,1,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0
203,91,ARL 44,25,very heavy tank,2,armor,1948,1,1949,0,5,5,6,174,25,0,90,0,4,5,0,4,10,230,0,0,65,20,20,0,10,212,60,0,0,0,0,128,60,0,120,52,40,120,80,80,25,63,30,0,12,22,8,8
204,91,Dragoons,4,motorized infantry,0,infantry,1943,9,1945,0,1,12,0,36,9,0,10,0,0,0,0,9,0,0,0,0,236,50,0,0,0,93,12,4,113,50,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,91,Dragoons,4,motorized infantry,0,infantry,1943,1,1944,0,1,10,0,19,9,0,20,0,0,0,0,9,0,0,0,0,242,50,0,0,0,86,10,0,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,91,Platoon HQ,82,platoon HQ,9,C&C,1945,11,1949,0,1,7,0,18,9,0,72,0,0,0,0,9,0,0,0,0,218,40,0,0,0,87,6,0,232,40,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,91,Fusil Section,1,infantry,0,infantry,1948,11,1949,0,1,12,0,28,9,0,90,0,0,0,0,9,0,0,0,0,217,50,0,0,0,88,8,0,111,50,0,209,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,91,Fusil Section,1,infantry,0,infantry,1948,11,1949,0,1,12,0,28,9,0,90,0,0,0,0,9,0,0,0,0,217,50,0,0,0,88,8,0,122,50,0,209,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,91,Fusil Section,1,infantry,0,infantry,1946,11,1948,0,1,12,0,26,9,0,30,0,0,0,0,9,0,0,0,0,112,50,0,0,0,88,8,0,95,50,0,232,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,91,Fusil Section,1,infantry,0,infantry,1945,11,1947,0,1,12,0,28,9,0,11,0,0,0,0,9,0,0,0,0,178,50,0,0,0,99,0,6,95,50,0,221,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,91,Compagnie HQ,0,light infantry,0,infantry,1945,11,1949,0,1,8,0,26,9,0,90,0,0,0,0,9,0,0,0,0,218,50,0,0,0,88,6,0,111,50,0,232,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,91,Chasseurs,5,armored infantry,0,infantry,1945,11,1949,0,1,10,0,34,9,0,10,0,0,0,0,9,0,0,0,0,112,50,0,0,0,99,0,6,122,50,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,91,Chasseurs,5,armored infantry,0,infantry,1945,11,1949,0,1,10,0,26,9,0,10,0,0,0,0,9,0,0,0,0,112,50,0,0,0,88,18,0,113,50,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,91,Chasseurs,5,armored infantry,0,infantry,1945,11,1949,0,1,10,0,24,9,0,10,0,0,0,0,9,0,0,0,0,112,50,0,0,0,88,12,0,113,50,0,232,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,91,Marine Commndos,16,special forces,0,infantry,1945,11,1949,0,1,10,0,26,8,0,72,0,0,0,0,9,0,0,1,0,235,50,0,0,0,88,8,0,122,50,0,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,91,Sapeurs,8,armored engineers,0,infantry,1946,1,1949,0,1,10,0,28,9,0,20,0,0,0,0,9,0,0,0,0,218,50,0,0,0,88,6,0,113,50,0,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,91,Sapeurs,8,armored engineers,0,infantry,1946,1,1949,0,1,10,0,29,9,0,20,0,0,0,0,9,0,0,0,0,218,50,0,0,0,84,0,4,113,50,0,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,91,Sniper,15,sniper,0,infantry,1946,1,1949,0,0,1,0,20,12,0,0,0,4,3,0,4,0,0,0,0,143,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,91,Cavalerie,20,cavalry,1,cavalry,1943,11,1943,0,2,10,0,20,24,0,32,0,0,0,0,9,0,255,2,0,236,50,0,0,0,88,5,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,91,Pack Camels,89,team,10,transport,1943,1,1943,0,2,2,0,7,14,0,13,0,0,0,0,9,106,124,1,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,91,Pack Mules,91,pack animal,10,transport,1943,1,1949,0,2,2,0,6,12,0,12,0,0,0,0,9,105,124,1,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,91,Gun Team,90,gun team,10,transport,1943,1,1945,0,4,4,2,11,16,0,12,0,0,0,0,9,212,240,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,91,Morris FAT Quad,84,prime mover,10,transport,1943,1,1945,0,2,1,3,12,20,0,90,0,0,0,0,9,108,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,0,0,0,0,0,0,30
225,91,Wagon,88,wagon,10,transport,1943,1,1945,0,3,2,1,11,18,0,0,0,0,0,0,9,112,240,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,91,M39 Cgo Carrier,84,prime mover,10,transport,1945,4,1949,0,4,2,4,29,46,0,92,0,1,1,0,9,208,228,0,0,140,60,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,0,0,53,18,23,53,18,23
228,91,Unic P107,84,prime mover,10,transport,1943,1,1943,0,2,1,3,15,24,0,11,0,0,0,0,9,112,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,91,Camion Munition,110,ammo carrier,14,other,1943,1,1949,0,2,2,1,50,18,0,50,0,0,0,0,9,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,91,Ammo Crates,110,ammo carrier,14,other,1943,1,1949,0,0,1,0,35,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,91,Patrouille,69,scout,8,recon,1946,1,1949,0,0,4,0,17,11,0,90,0,0,0,0,9,0,0,0,0,218,40,0,0,0,88,3,0,238,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,91,Patrol Boat,102,landing craft gunboat,12,navy,1945,5,1949,0,4,8,7,66,0,0,93,0,4,1,0,7,8,255,12,0,39,50,0,0,0,140,80,0,210,60,0,0,0,0,20,10,10,20,10,10,10,0,14,5,8,5,5,5
