rid,name,nation,start_mo,status,B18,B19,B20,B21,B22,B23,B24,B25,start_yr,end_yr,purchscrn,type,ERID[1],ECNT[1],ERID[2],ECNT[2],ERID[3],ECNT[3],ERID[4],ECNT[4],ERID[5],ECNT[5],ERID[6],ECNT[6],ERID[7],ECNT[7],ERID[8],ECNT[8],ERID[9],ECNT[9],ERID[10],ECNT[10]
167,Cargo Aircraft,78,7,0,0,0,0,0,0,0,0,0,46,55,4,1,175,1,175,1,175,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0
168,Strike Element,78,6,0,0,0,0,0,0,0,0,0,44,49,4,1,168,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Para-Cmndo Frce,78,1,11,0,0,0,0,0,0,0,0,46,49,3,2,180,1,1170,1,1170,1,1171,1,0,0,0,0,0,0,0,0,0,0,0,0
170,Para-Cmndo Plt,78,1,11,0,0,0,0,0,0,0,0,46,49,3,1,180,1,181,1,181,1,181,1,181,1,182,1,182,1,0,0,0,0,0,0
171,Para-Cdo Sapeur,78,1,10,0,0,0,0,0,0,0,0,46,49,3,1,180,1,183,1,183,1,183,1,183,1,0,0,0,0,0,0,0,0,0,0
172,Para-Cdo Team,78,1,11,0,0,0,0,0,0,0,0,46,49,3,1,184,1,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Airborne Co,78,1,11,0,0,0,0,0,0,0,0,46,49,3,2,179,1,1176,1,1174,1,1174,1,1174,1,1174,1,1175,1,0,0,0,0,0,0
174,Airborne Plt,78,7,11,0,0,0,0,0,0,0,0,46,49,3,1,157,1,186,1,186,1,187,1,187,1,187,1,188,1,188,1,0,0,0,0
175,Arbn Mortar Plt,78,7,12,0,0,0,0,0,0,0,0,46,49,5,1,140,1,140,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Airborne Recce,78,1,11,0,0,0,0,0,0,0,0,46,49,5,1,185,1,185,1,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Truck Plt (5),78,7,11,0,0,0,0,0,0,0,0,40,45,5,1,16,1,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0
179,Fort,78,1,0,0,0,0,0,0,0,0,0,30,49,4,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Fortifications,78,1,0,0,0,0,0,0,0,0,0,30,49,4,1,42,1,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Fortified Area,78,1,0,0,0,0,0,0,0,0,0,35,40,4,1,202,1,203,1,197,1,197,1,197,1,43,1,43,1,97,1,99,1,0,0
182,TD Company,78,7,1,0,0,0,0,0,0,0,0,39,40,1,2,149,1,149,1,1016,1,1016,1,0,0,0,0,0,0,0,0,0,0,0,0
183,Turret Fort,78,1,0,0,0,0,0,0,0,0,0,32,40,4,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Bazooka Sec,78,1,0,0,0,0,0,0,0,0,0,46,49,3,1,119,1,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Turret Forts,78,1,0,0,0,0,0,0,0,0,0,32,40,4,1,100,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
