id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
172,81,Ski Inf Platoon,3,elite,1,platoon,3,infantry,1941,10,1949,164,1,164,1,164,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0
173,81,Ski Inf Company,4,elite recon,2,company,3,infantry,1941,10,1949,164,1,1171,1,1172,1,1172,1,1172,1,0,0,0,0,0,0,0,0,0,0
174,81,Marine Platoon,3,elite,1,platoon,3,infantry,1940,7,1949,123,1,123,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0
175,81,Marine Company,4,elite recon,2,company,3,infantry,1940,7,1949,210,1,1174,1,1174,1,1174,1,1109,1,0,0,0,0,0,0,0,0,0,0
176,81,Barge Carrier,7,second line recon,1,platoon,4,miscellaneous,1936,1,1949,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,81,Barge Carriers,7,second line recon,1,platoon,4,miscellaneous,1936,1,1949,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,81,SMG Platoon,0,average,1,platoon,3,infantry,1946,1,1949,154,1,120,1,120,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0
179,81,Flame Section,0,average,1,platoon,3,infantry,1938,1,1949,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,81,Lt Armr Car Plt,1,recon,1,platoon,1,armor,1936,1,1949,3,1,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
181,81,Weapons Platoon,2,dedicated artillery,1,platoon,2,artillery,1941,1,1945,154,1,135,1,135,1,103,1,103,1,103,1,138,1,138,1,138,1,0,0
182,81,Partizan Group,1,recon,1,platoon,3,infantry,1941,6,1945,129,1,129,1,129,1,129,1,129,1,0,0,0,0,0,0,0,0,0,0
183,81,Mot Weapons Plt,2,dedicated artillery,1,platoon,2,artillery,1932,1,1945,154,1,135,1,135,1,103,1,103,1,103,1,138,1,138,1,87,1,87,1
184,81,Fortifications,0,average,1,platoon,4,miscellaneous,1930,1,1949,233,1,235,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,81,Barges,0,average,3,naval,4,miscellaneous,1930,1,1949,247,1,247,1,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,81,Weapons Platoon,2,dedicated artillery,1,platoon,2,artillery,1946,1,1949,154,1,134,1,134,1,103,1,103,1,103,1,138,1,138,1,138,1,0,0
187,81,Conscript Plt,6,second line,1,platoon,3,infantry,1941,1,1945,154,1,177,1,177,1,177,1,177,1,0,0,0,0,0,0,0,0,0,0
188,81,Conscript Co,7,second line recon,2,company,3,infantry,1941,1,1945,210,1,1187,1,1187,1,1187,1,1187,1,1077,1,1077,1,1112,1,0,0,0,0
189,81,++AI Forts++++,0,average,1,platoon,5,*AI*,1930,1,1949,233,1,235,1,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,81,Hvy Truck ,0,average,1,platoon,4,miscellaneous,1936,1,1949,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,81,Turreted TD Bty,0,average,1,platoon,1,armor,1942,11,1945,199,1,199,1,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0
192,81,Turreted TD Sec,0,average,1,platoon,1,armor,1942,11,1945,199,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,81,Guard Armor Grp,4,elite recon,2,company,1,armor,1946,1,1949,29,1,1144,1,1019,1,1021,1,1027,1,1030,1,1095,1,1095,1,1196,1,1168,1
194,81,Para Recon Plt,4,elite recon,1,platoon,5,*AI*,1941,6,1949,243,1,243,1,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,81,Mech Guards Plt,3,elite,1,platoon,3,infantry,1943,1,1945,154,1,203,1,119,1,119,1,119,1,91,1,91,1,91,1,91,1,91,1
196,81,SPAA Section,0,average,1,platoon,2,artillery,1943,11,1949,78,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,81,SPAA Battery,0,average,1,platoon,2,artillery,1943,11,1949,78,1,78,1,78,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0
198,81,Mech Guard Co,4,elite recon,2,company,3,infantry,1943,1,1945,210,1,91,1,1195,1,1195,1,1195,1,1099,1,0,0,0,0,0,0,0,0
199,0,10/23/99,0,average,0,SPWOOB_FTYPE_UNKNOWN,0,default,1900,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
