rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.FH,arm.SH,arm.RH,arm.FT,arm.ST,arm.RT,arm.TP,arm.B07,arm.B08,arm.B09,arm.B10,arm.B11,arm.B12,arm.B13,B46,B47,B48,B49,B50,B51,B52,slp.FH,slp.SH,slp.RH,slp.FT,slp.ST,slp.RT,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,B73,load_cap,survive,load_cost,icon,swim,end_mo,smkdev,start_mo,B83,B84,B85,B86,text,sound,B89,B90
83,75mm Howitzer,9,0,1,6,35,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,45,32,75,208,0,2,0,0,6,0,1,0,0,0,106,656,0,0,0,1,0,0,0,0,208,0,0,0
84,75mm Field Gun,9,0,1,6,37,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,32,49,36,75,724,0,2,0,0,6,0,1,0,0,0,106,657,0,0,0,1,0,0,0,0,724,0,0,0
85,75mm Field Gun,9,0,1,6,44,0,0,0,40,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,49,40,75,722,0,2,0,5,6,0,1,0,0,0,106,657,0,0,0,4,0,0,0,0,722,0,0,0
86,105mm Howitzer,9,0,2,8,69,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,42,45,75,7440,0,2,0,0,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,7440,0,0,0
87,105mm Howitzer,9,0,2,8,68,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,31,45,45,75,7441,0,2,0,0,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,7441,0,0,0
88,105mm Howitzer,9,0,2,8,71,0,0,0,40,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,49,40,75,987,0,2,0,0,5,0,1,0,0,0,108,656,0,0,0,1,0,0,0,0,987,0,0,0
89,150mm Howitzer,9,0,2,11,66,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,41,51,75,55,0,2,0,0,4,0,1,0,0,0,211,665,0,0,0,1,0,0,0,0,55,0,0,0
90,150mm Howitzer,9,0,2,11,67,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,49,61,75,7210,0,2,0,0,4,0,1,0,0,0,211,665,0,0,0,1,0,0,0,0,7210,0,0,0
91,LC (Special),34,0,6,12,234,234,0,0,60,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,49,74,75,937,0,1,0,0,9,0,1,0,255,20,255,235,8,0,0,1,0,0,0,0,834,0,0,0
92,Light AAMG,8,0,1,7,185,0,0,0,80,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,39,10,75,330,0,2,0,0,9,0,2,0,0,0,108,658,0,0,0,1,0,0,0,0,330,0,0,0
93,Typ 93 Hvy AAMG,8,0,1,6,242,0,0,0,70,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,38,16,75,323,0,2,0,0,9,0,2,0,0,0,106,664,0,0,0,1,0,0,0,0,323,0,0,0
94,Typ 93 Hvy AAMG,8,0,1,6,242,0,0,0,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,49,15,75,323,0,2,0,0,9,0,2,0,0,0,106,664,0,0,0,1,0,0,0,0,323,0,0,0
95,20mm AA Gun,8,0,1,6,247,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,45,21,75,555,0,3,0,0,9,0,3,0,0,0,106,658,0,0,0,1,0,0,0,0,555,0,0,0
96,25mm Dual AA,8,0,1,6,246,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,49,23,75,7501,0,3,0,0,9,0,3,0,0,0,106,63,0,0,0,1,0,0,0,0,7501,0,0,0
97,25mm Triple AA,8,0,1,6,249,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,49,22,75,7502,0,3,0,0,9,0,2,0,0,0,106,63,0,0,0,1,0,0,0,0,7502,0,0,0
98,Twin 3.9 DP Gun,8,0,2,8,198,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,49,74,75,7540,0,4,0,0,6,0,5,0,0,0,208,62,0,0,0,1,0,0,0,0,7540,0,0,0
99,75mm AA Gun,8,0,3,8,178,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,49,57,75,7500,0,3,0,0,6,0,4,0,0,0,208,62,0,0,0,1,0,0,0,0,7500,0,0,0
100,200mm Rocket,109,0,2,8,109,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,28,75,969,0,2,0,0,6,0,0,0,0,2,108,676,0,0,0,6,0,0,0,0,969,0,0,0
101,Ki-51 Sonia,44,0,3,2,158,180,0,0,30,2,4,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,38,45,54,75,7538,0,4,0,0,9,0,1,0,0,0,255,614,0,0,0,12,0,0,0,0,7538,0,0,0
102,A6M2 Zero,44,0,2,1,166,160,239,0,15,2,30,2,2,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,44,61,75,811,0,4,0,0,9,0,1,0,0,0,255,609,0,0,0,1,0,0,0,0,811,0,0,0
103,D3A1 Val,44,0,3,2,160,241,239,0,30,2,1,0,2,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,44,51,75,812,0,4,0,0,9,0,1,0,0,0,255,610,0,0,0,6,0,0,0,0,812,0,0,0
104,Ki-32 Mary,44,0,3,2,158,240,240,239,30,1,1,0,1,0,1,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,42,57,75,813,0,4,0,0,9,0,1,0,0,0,255,614,0,0,0,7,0,0,0,0,813,0,0,0
105,Ki-43 II Oscar,44,0,2,1,163,241,0,0,20,2,2,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,49,55,75,814,0,4,0,0,9,0,1,0,0,0,255,611,0,0,0,12,0,0,0,0,814,0,0,0
106,Ki-48 II Lily,44,0,4,4,158,240,239,0,30,1,1,0,4,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,49,46,75,815,0,4,0,0,9,0,1,0,0,0,255,612,0,0,0,8,0,0,0,0,815,0,0,0
107,Ki-84 Frank,44,0,3,1,163,157,241,241,15,2,20,2,1,0,1,0,5,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,81,75,816,0,4,0,0,9,0,1,0,0,0,255,613,0,0,0,8,0,0,0,0,816,0,0,0
108,A6M7 Zero,44,0,2,1,166,165,241,0,15,2,30,3,1,0,0,0,5,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,49,68,75,7516,0,4,0,0,9,0,1,0,0,0,255,609,0,0,0,1,0,0,0,0,7516,0,0,0
109,A6M5c Zero,44,0,2,1,166,165,239,0,15,2,30,3,2,0,0,0,5,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,62,75,7517,0,4,0,0,9,0,1,0,0,0,255,609,0,0,0,9,0,0,0,0,7517,0,0,0
110,B5N Kate,44,0,2,1,158,170,0,0,10,1,1,1,0,0,0,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,42,58,75,7537,0,4,0,0,9,0,1,0,0,0,255,614,0,0,0,5,0,0,0,0,7537,0,0,0
111,Ki-45 KAIb Nick,44,0,4,2,169,166,241,0,10,1,12,1,2,0,0,0,4,13,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,54,75,809,0,4,0,0,9,0,1,0,0,0,255,1038,0,0,0,6,0,0,0,0,809,0,0,0
112,Ki-27 Nate,44,0,2,1,158,183,183,0,20,2,2,0,2,0,0,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,42,42,75,7534,0,4,0,0,9,0,1,0,0,0,255,1039,0,0,0,3,0,0,0,0,7534,0,0,0
113,Ki-61 Tony,44,0,2,1,157,163,241,0,20,2,20,2,2,0,0,0,5,11,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,49,71,75,7511,0,4,0,0,9,0,1,0,0,0,255,1040,0,0,0,6,0,0,0,0,7511,0,0,0
114,N1K1-Jc George,44,0,3,1,166,241,241,0,15,4,2,0,2,0,0,0,5,11,1,0,0,0,0,1,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,49,71,75,7535,0,4,0,0,9,0,1,0,0,0,255,1041,0,0,0,4,0,0,0,0,7535,0,0,0
115,A5M Claude,44,0,2,1,158,182,0,0,20,2,2,0,0,0,0,0,4,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,41,46,75,7505,0,4,0,0,9,0,1,0,0,0,255,1042,0,0,0,1,0,0,0,0,7505,0,0,0
116,Motorcycle LMG,49,0,1,3,236,89,0,0,50,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,49,23,75,7545,0,0,0,0,9,0,0,0,0,0,233,0,0,0,0,1,0,0,0,0,7545,0,0,0
117,Motorcycle LMG,49,0,1,3,237,92,0,0,50,0,10,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,38,26,75,7545,0,0,0,0,9,0,0,0,0,0,233,0,0,0,0,1,0,0,0,0,7545,0,0,0
118,Company HQ,101,0,1,10,213,89,137,115,50,0,7,0,40,0,40,0,9,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,49,18,75,7519,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1007,0,0,0
119,Hvy Mortar Sqd,82,0,1,6,221,144,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,38,49,23,75,321,0,2,0,0,6,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,321,0,0,0
120,105mm FH Btry,10,0,2,32,69,69,69,69,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,42,88,75,7440,0,2,0,0,6,0,0,0,0,0,255,987,0,0,0,1,0,0,0,0,7440,0,0,0
121,105mm FH Btry,10,0,2,32,68,68,68,68,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,31,45,88,75,7441,0,2,0,0,6,0,0,0,0,0,255,987,0,0,0,1,0,0,0,0,7441,0,0,0
122,105mm FH Btry,10,0,2,32,71,71,71,71,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,49,88,75,987,0,2,0,0,6,0,0,0,0,0,255,987,0,0,0,1,0,0,0,0,987,0,0,0
123,150mm FH Btry,10,0,2,40,66,66,66,66,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,30,41,95,75,55,0,2,0,0,5,0,0,0,0,0,255,668,0,0,0,1,0,0,0,0,55,0,0,0
124,150mm FH Btry,10,0,2,40,67,67,67,67,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,37,49,95,75,7210,0,2,0,0,5,0,0,0,0,0,255,668,0,0,0,1,0,0,0,0,7210,0,0,0
125,Mortar Squad,5,0,1,5,220,144,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,39,23,75,319,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,319,0,0,0
126,Mortar Squad,5,0,1,5,56,144,0,0,50,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,49,28,75,320,0,2,0,0,8,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,320,0,0,0
127,Hvy Mortar Sqd,82,0,1,6,222,144,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,35,45,24,75,321,0,2,0,0,7,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,321,0,0,0
128,Hvy Mortar Sqd,82,0,1,6,184,144,0,0,50,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,49,36,75,322,0,2,0,0,4,0,0,0,0,0,106,68,0,0,0,1,0,0,0,0,322,0,0,0
129,200mm Rckt Bty,31,0,1,6,109,109,109,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44,49,68,75,969,0,2,0,0,6,0,0,0,0,0,255,676,0,0,0,6,0,0,0,0,969,0,0,0
130,90mm Mort Btry,10,0,1,24,221,221,221,221,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,49,77,75,321,0,2,0,0,7,0,0,0,0,0,255,67,0,0,0,1,0,0,0,0,321,0,0,0
131,90mm Mort Btry,10,0,1,24,222,222,222,222,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,49,70,75,321,0,2,0,0,7,0,0,0,0,0,255,67,0,0,0,1,0,0,0,0,321,0,0,0
132,150mm Mort Btry,10,0,1,24,184,184,184,184,40,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,49,79,75,322,0,2,0,0,4,0,0,0,0,0,255,68,0,0,0,1,0,0,0,0,322,0,0,0
133,Infantry A Sqd,108,0,1,15,205,100,231,87,50,0,15,6,50,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,42,49,40,75,7520,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7520,0,0,0
134,Platoon HQ,7,0,0,4,114,137,0,0,40,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,49,7,75,7519,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
135,Platoon A HQ ,7,0,0,4,114,217,137,0,40,0,20,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,49,10,75,7519,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
136,Infantry A Sqd,108,0,1,15,213,92,206,0,50,0,15,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,37,29,75,7520,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7520,0,0,0
137,Infantry A Sqd,108,0,1,15,213,89,206,192,50,0,15,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,41,25,75,7520,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7520,0,0,0
138,Infantry A Sqd,108,0,1,15,205,87,231,192,50,0,15,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,49,26,75,7520,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7520,0,0,0
139,Infantry A Sqd ,108,0,1,15,205,93,231,0,40,0,15,6,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,43,49,41,75,7521,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7521,0,0,0
140,Infantry A Sqd,1,0,1,19,213,92,206,216,50,0,20,0,50,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,37,36,75,7521,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7521,0,0,0
141,Infantry A Sqd,1,0,1,19,213,89,206,217,50,0,20,0,50,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,41,31,75,7521,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7521,0,0,0
142,Infantry A Sqd,1,0,1,19,205,87,231,217,50,0,20,0,50,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,41,49,31,75,7521,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7521,0,0,0
143,Infantry A Sqd,108,0,1,15,205,100,231,87,50,0,15,10,50,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,45,44,75,7521,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7521,0,0,0
144,Infantry B Sqd,103,0,1,12,213,92,206,0,50,0,13,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,38,25,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7523,0,0,0
145,Infantry B Sqd,103,0,1,12,213,87,207,192,50,0,13,0,50,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,41,22,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7523,0,0,0
146,Infantry B Sqd,103,0,1,12,205,87,231,0,50,0,13,0,50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,49,22,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7523,0,0,0
147,Infantry B Sqd,107,0,1,17,213,89,206,216,40,0,18,0,50,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,41,27,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7523,0,0,0
148,Infantry B Sqd,107,0,1,17,213,89,207,217,40,0,18,0,50,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,45,27,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7523,0,0,0
149,Infantry B Sqd,107,0,1,17,205,89,231,217,40,0,18,0,50,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,49,28,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7523,0,0,0
150,Infantry B Sqd,103,0,1,12,205,99,231,89,40,0,18,0,50,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,49,24,75,7523,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7523,0,0,0
151,Rikusentai HQ,7,0,0,4,136,89,141,114,50,0,12,0,50,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,49,11,75,7519,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1004,0,0,0
152,Rikusentai HQ,7,0,0,4,135,87,137,114,50,0,12,0,40,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,41,49,13,75,7519,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1004,0,0,0
153,Rikusentai,106,0,1,13,213,92,206,0,50,0,13,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,38,26,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7518,0,0,0
154,Rikusentai,106,0,1,13,213,89,206,5,50,0,13,0,50,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,42,23,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7518,0,0,0
155,Rikusentai,106,0,1,13,205,87,231,6,50,0,13,0,50,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,49,24,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7518,0,0,0
156,Rikusentai,106,0,1,18,213,89,206,216,50,0,18,0,50,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,41,30,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7518,0,0,0
157,Rikusentai,106,0,1,18,213,89,207,217,50,0,18,0,50,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,49,30,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7518,0,0,0
158,Rikusentai,106,0,1,18,205,87,231,217,50,0,18,0,50,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,49,30,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7518,0,0,0
159,Rikusentai,106,0,1,18,2,87,231,217,50,0,18,0,50,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,45,30,75,7518,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7518,0,0,0
160,Engineer Sqd,20,0,1,12,142,84,92,0,50,0,0,4,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,49,29,75,7510,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7510,0,0,0
161,Engineer Sqd,20,0,1,12,142,92,186,0,50,0,12,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,49,29,75,7510,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7510,0,0,0
162,Flame Team,51,0,0,2,88,114,0,0,4,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,49,12,75,7510,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7510,0,0,0
163,Paratroops,72,0,1,11,205,87,231,6,50,0,15,0,50,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,44,24,75,989,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,989,0,0,0
164,Paratroops,72,0,1,11,213,87,207,5,50,0,15,0,50,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,44,23,75,989,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,989,0,0,0
165,Special Forces,70,0,1,10,143,87,207,147,50,0,10,0,50,0,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,25,75,7523,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,989,0,0,0
166,Sniper,45,0,0,1,146,0,0,0,50,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,20,75,7547,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7547,0,0,0
