id,name,wclass,size,B02,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
229,20mm L65 BGun,5,0,3,2,1,3,9,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,20L65 (2) BGun,5,0,6,2,1,3,12,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,6.5mm (2) TMG,5,0,2,1,0,0,6,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,13.2mm M31 BMG,5,0,2,1,1,0,9,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,10kg Bomba,11,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,M.30 Breda MGCA,4,0,3,1,0,0,5,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,M.37 Breda MGCA,4,0,3,1,0,0,5,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,25kg Bomba,11,0,0,3,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,50kg Bomba,11,0,0,5,3,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,120kg Bomba,11,0,0,12,4,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,250kg Bomb,11,0,0,25,6,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,37mm L40 BGun,6,0,6,2,1,4,1,0,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
243,500kg Bomb,11,0,0,50,8,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1000kg Bomb,11,0,0,100,12,0,200,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,75mm L19 Mod.34,6,0,8,4,2,0,5,0,6,180,60,5,5,0,0,0,0,0,0,0,0,0,0,0,0
246,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,105mm L11 Gun,7,0,12,5,3,0,11,0,6,208,60,6,10,0,0,0,0,0,0,0,0,0,0,0,0
248,800kg Bomba,11,0,0,80,10,0,160,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Cannone 70L17,6,0,8,4,2,4,5,0,6,120,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0
