id,name,wclass,size,B02,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
239,50kg Bomb,11,0,0,5,3,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,120kg Bomb,11,0,0,12,4,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,250kg Bomb,11,0,0,25,6,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,500kg Bomb,11,0,0,50,8,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1000kg Bomb,11,0,0,100,12,0,200,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,75mm L19 Mod.34,6,0,8,4,2,0,5,0,6,180,60,5,5,0,0,0,0,0,0,0,0,0,0,0,0
246,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,105mm L11 Gun,7,0,12,5,3,0,11,0,6,208,60,6,10,0,0,0,0,0,0,0,0,0,0,0,0
248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Cannone 70L17,6,0,8,4,2,4,5,0,6,120,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0
